Round,Train Loss,Accuracy
0,1.18,10.02
1,1.01,10.16
2,0.93,11.04
3,0.91,10.45
4,0.9,10.72
5,0.87,11.4
6,0.86,12.07
7,0.86,13.98
8,0.84,15.6
9,0.84,16.75
10,0.83,18.45
11,0.81,19.28
12,0.81,20.56
13,0.79,20.45
14,0.78,20.8
15,0.77,22.34
16,0.76,22.81
17,0.76,23.1
18,0.74,23.35
19,0.74,24.27
20,0.73,23.93
21,0.71,25.16
22,0.71,25.62
23,0.69,24.75
24,0.68,25.69
25,0.7,26.73
26,0.68,26.6
27,0.67,26.15
28,0.66,26.63
29,0.66,27.78
30,0.66,27.99
31,0.65,28.31
32,0.65,28.16
33,0.64,28.4
34,0.63,28.23
35,0.63,28.62
36,0.63,29.26
37,0.63,29.48
38,0.63,30.09
39,0.61,29.97
40,0.62,30.07
41,0.6,30.51
42,0.61,30.5
43,0.6,31.04
44,0.6,31.42
45,0.6,31.54
46,0.61,31.39
47,0.6,31.87
48,0.6,31.55
49,0.59,32.92
50,0.58,32.7
51,0.58,33.51
52,0.58,33.41
53,0.58,33.32
54,0.58,33.13
55,0.6,33.18
56,0.59,33.48
57,0.56,33.61
58,0.58,33.7
59,0.58,34.39
60,0.57,34.01
61,0.57,34.06
62,0.56,34.3
63,0.55,34.57
64,0.56,35.42
65,0.55,34.73
66,0.54,35.19
67,0.54,35.18
68,0.54,35.2
69,0.53,35.69
70,0.53,35.79
71,0.54,35.64
72,0.54,35.88
73,0.54,35.67
74,0.53,35.77
75,0.52,35.92
76,0.51,36.01
77,0.51,35.74
78,0.52,36.13
79,0.52,35.68
80,0.53,35.93
81,0.52,35.85
82,0.52,35.91
83,0.51,36.4
84,0.5,36.18
85,0.51,36.22
86,0.52,36.6
87,0.5,36.28
88,0.49,36.52
89,0.49,36.22
90,0.49,36.35
91,0.5,37.55
92,0.49,37.1
93,0.5,37.15
94,0.48,37.24
95,0.48,37.49
96,0.48,37.19
97,0.5,37.24
98,0.48,37.08
99,0.48,37.36
100,0.48,37.42
101,0.47,36.86
102,0.47,36.4
103,0.45,37.29
104,0.46,37.37
105,0.46,37.55
106,0.46,37.38
107,0.45,37.53
108,0.45,37.9
109,0.45,37.53
110,0.47,37.76
111,0.45,37.65
112,0.45,37.53
113,0.45,37.65
114,0.44,37.81
115,0.44,37.76
116,0.44,37.53
117,0.43,37.79
118,0.44,37.68
119,0.44,37.59
120,0.43,37.43
121,0.43,37.55
122,0.43,37.61
123,0.43,37.77
124,0.45,37.71
125,0.42,37.69
126,0.45,37.66
127,0.43,37.55
128,0.43,37.73
129,0.41,38.05
130,0.41,37.94
131,0.42,37.9
132,0.41,37.64
133,0.44,37.77
134,0.42,37.63
135,0.41,37.8
136,0.4,37.58
137,0.41,37.62
138,0.4,38.08
139,0.4,37.72
140,0.41,37.8
141,0.42,37.43
142,0.4,37.69
143,0.4,37.82
144,0.4,37.7
145,0.39,37.5
146,0.39,37.26
147,0.39,37.42
148,0.39,37.56
149,0.4,38.15
150,0.4,37.91
151,0.39,37.79
152,0.39,37.77
153,0.4,37.56
154,0.4,37.46
155,0.38,37.87
156,0.37,37.85
157,0.38,37.56
158,0.38,37.66
159,0.38,37.86
160,0.39,37.84
161,0.37,37.71
162,0.37,37.78
163,0.38,37.74
164,0.37,37.65
165,0.36,37.85
166,0.37,37.7
167,0.36,37.86
168,0.37,37.5
169,0.36,37.63
170,0.36,37.42
171,0.37,37.62
172,0.36,37.65
173,0.37,37.6
174,0.37,37.7
175,0.36,37.71
176,0.35,37.84
177,0.37,37.67
178,0.36,37.94
179,0.39,38.03
180,0.35,37.64
181,0.35,37.9
182,0.35,37.63
183,0.36,37.86
184,0.37,37.43
185,0.34,37.61
186,0.34,37.73
187,0.34,37.87
188,0.35,37.66
189,0.34,37.79
190,0.33,37.75
191,0.34,37.7
192,0.34,37.89
193,0.34,37.86
194,0.33,37.81
195,0.34,37.88
196,0.33,37.9
197,0.33,37.42
198,0.33,37.85
199,0.37,37.83
