Round,Train Loss,Accuracy
0,2.06,10.1
1,1.69,10.3
2,1.25,13.03
3,1.12,14.05
4,1.08,16.26
5,1.08,15.68
6,1.04,15.63
7,1.02,16.36
8,0.99,17.07
9,1.0,23.63
10,1.05,18.13
11,0.97,19.28
12,0.93,20.42
13,0.89,20.47
14,0.9,22.05
15,0.86,22.97
16,0.85,22.19
17,0.82,22.25
18,0.83,23.09
19,0.82,28.2
20,0.95,20.18
21,0.91,21.1
22,0.86,20.95
23,0.86,22.89
24,0.83,23.32
25,0.82,24.2
26,0.8,24.79
27,0.79,26.2
28,0.77,25.81
29,0.75,29.5
30,0.9,21.34
31,0.86,22.03
32,0.83,24.46
33,0.81,24.39
34,0.81,25.9
35,0.8,27.72
36,0.78,28.47
37,0.76,27.12
38,0.75,29.49
39,0.75,29.7
40,0.9,24.22
41,0.86,23.99
42,0.83,26.64
43,0.81,25.35
44,0.8,26.76
45,0.77,29.07
46,0.75,29.23
47,0.74,28.41
48,0.72,28.37
49,0.74,31.5
50,0.89,24.56
51,0.85,24.22
52,0.84,27.12
53,0.79,25.26
54,0.79,27.18
55,0.75,27.85
56,0.75,25.23
57,0.72,28.2
58,0.71,28.56
59,0.73,32.26
60,0.86,26.02
61,0.82,24.66
62,0.8,26.41
63,0.79,26.57
64,0.76,26.82
65,0.74,28.08
66,0.73,27.87
67,0.71,27.96
68,0.7,31.26
69,0.7,32.47
70,0.87,26.95
71,0.8,28.8
72,0.78,27.08
73,0.78,28.75
74,0.76,26.76
75,0.73,30.66
76,0.73,31.74
77,0.7,29.88
78,0.7,30.68
79,0.7,33.37
80,0.86,28.16
81,0.8,28.8
82,0.78,28.75
83,0.77,27.34
84,0.74,29.86
85,0.73,30.35
86,0.72,30.47
87,0.71,31.53
88,0.72,29.55
89,0.68,33.43
90,0.85,27.27
91,0.79,27.76
92,0.79,27.56
93,0.74,30.25
94,0.73,30.26
95,0.72,28.91
96,0.71,30.36
97,0.71,29.09
98,0.67,31.93
99,0.69,33.64
100,0.85,29.1
101,0.8,28.24
102,0.77,28.58
103,0.75,30.75
104,0.76,29.5
105,0.73,30.75
106,0.71,32.53
107,0.69,32.55
108,0.68,31.95
109,0.67,33.7
110,0.84,29.06
111,0.8,29.27
112,0.75,30.56
113,0.75,30.97
114,0.72,31.0
115,0.71,30.41
116,0.7,30.8
117,0.69,30.33
118,0.68,32.56
119,0.66,34.34
120,0.83,28.01
121,0.79,29.27
122,0.75,31.83
123,0.74,27.69
124,0.71,32.48
125,0.7,31.64
126,0.69,31.82
127,0.67,31.47
128,0.67,31.93
129,0.64,34.58
130,0.81,31.45
131,0.76,30.71
132,0.76,28.9
133,0.72,31.45
134,0.72,33.39
135,0.69,31.34
136,0.68,32.48
137,0.67,33.5
138,0.64,34.51
139,0.64,35.47
140,0.84,30.84
141,0.76,32.56
142,0.74,30.43
143,0.73,31.32
144,0.7,31.75
145,0.68,32.29
146,0.66,32.93
147,0.68,31.36
148,0.65,32.72
149,0.62,36.08
150,0.82,31.05
151,0.78,30.73
152,0.78,31.49
153,0.73,30.46
154,0.71,30.72
155,0.69,33.62
156,0.66,33.21
157,0.66,34.06
158,0.63,34.19
159,0.6,35.8
160,0.81,34.5
161,0.76,31.41
162,0.74,31.39
163,0.72,31.61
164,0.7,31.92
165,0.68,35.26
166,0.66,34.99
167,0.64,34.28
168,0.64,34.38
169,0.63,36.73
170,0.81,30.47
171,0.76,31.66
172,0.74,33.47
173,0.71,32.49
174,0.69,31.42
175,0.66,35.77
176,0.65,35.01
177,0.62,35.69
178,0.6,35.55
179,0.63,36.57
180,0.81,30.33
181,0.75,32.52
182,0.72,33.29
183,0.71,32.45
184,0.68,33.94
185,0.65,33.3
186,0.66,32.68
187,0.63,33.93
188,0.6,34.89
189,0.6,37.13
190,0.78,31.66
191,0.74,32.22
192,0.72,32.56
193,0.69,34.22
194,0.68,36.38
195,0.65,34.39
196,0.64,35.96
197,0.62,34.81
198,0.59,34.27
199,0.58,37.41
