Round,Train Loss,Accuracy
0,1.4,10.11
1,1.27,11.08
2,1.18,11.36
3,1.1,13.54
4,1.08,14.05
5,1.05,14.92
6,1.03,15.84
7,0.99,17.19
8,0.96,19.58
9,0.94,21.31
10,0.92,23.02
11,0.89,24.4
12,0.87,25.36
13,0.85,26.36
14,0.83,27.51
15,0.81,28.75
16,0.8,29.25
17,0.78,29.76
18,0.77,30.72
19,0.76,31.58
20,0.76,31.94
21,0.74,32.53
22,0.73,33.01
23,0.71,33.5
24,0.72,33.58
25,0.7,34.6
26,0.69,34.46
27,0.68,34.72
28,0.69,35.43
29,0.68,27.55
30,0.67,35.55
31,0.66,35.71
32,0.66,36.04
33,0.65,36.1
34,0.65,36.26
35,0.64,36.76
36,0.63,36.98
37,0.63,37.34
38,0.63,37.18
39,0.61,37.67
40,0.61,37.73
41,0.6,38.0
42,0.61,37.92
43,0.61,38.17
44,0.59,38.12
45,0.59,38.41
46,0.59,38.62
47,0.59,38.53
48,0.59,38.86
49,0.58,39.0
50,0.57,38.91
51,0.57,38.86
52,0.57,38.87
53,0.56,39.05
54,0.56,39.07
55,0.56,39.09
56,0.55,39.03
57,0.55,39.34
58,0.55,39.46
59,0.55,39.01
60,0.54,39.71
61,0.54,39.52
62,0.53,39.37
63,0.54,39.7
64,0.52,39.7
65,0.53,39.8
66,0.52,39.6
67,0.52,39.74
68,0.51,39.94
69,0.51,39.92
70,0.51,39.74
71,0.51,39.92
72,0.5,39.72
73,0.51,39.8
74,0.5,39.91
75,0.5,40.03
76,0.49,40.06
77,0.5,40.33
78,0.49,40.38
79,0.49,40.02
80,0.49,40.39
81,0.49,40.22
82,0.48,40.2
83,0.48,40.26
84,0.48,40.34
85,0.48,40.4
86,0.47,40.51
87,0.47,40.26
88,0.47,40.34
89,0.46,40.65
90,0.47,40.23
91,0.46,40.41
92,0.46,40.27
93,0.46,40.34
94,0.45,40.33
95,0.45,40.22
96,0.45,40.21
97,0.44,40.2
98,0.45,40.19
99,0.44,40.19
100,0.44,40.28
101,0.44,40.57
102,0.43,40.33
103,0.44,40.49
104,0.43,40.5
105,0.44,40.64
106,0.42,40.45
107,0.43,40.39
108,0.42,40.18
109,0.43,40.37
110,0.42,40.53
111,0.41,40.67
112,0.41,40.5
113,0.41,40.67
114,0.42,40.56
115,0.41,40.47
116,0.4,40.54
117,0.41,40.43
118,0.4,40.39
119,0.4,40.88
120,0.39,40.36
121,0.4,40.77
122,0.39,40.57
123,0.39,40.44
124,0.39,40.41
125,0.39,40.32
126,0.39,40.53
127,0.38,40.43
128,0.39,40.51
129,0.38,40.66
130,0.37,40.45
131,0.37,40.32
132,0.38,40.41
133,0.37,40.52
134,0.37,40.37
135,0.37,40.59
136,0.37,40.67
137,0.37,40.56
138,0.36,40.3
139,0.36,40.48
140,0.36,40.51
141,0.36,40.46
142,0.36,40.26
143,0.36,40.3
144,0.35,40.51
145,0.35,40.34
146,0.35,40.4
147,0.35,40.46
148,0.35,40.55
149,0.35,40.83
150,0.35,40.39
151,0.34,40.46
152,0.34,40.44
153,0.34,40.47
154,0.33,40.42
155,0.34,40.61
156,0.33,40.32
157,0.33,40.81
158,0.33,40.46
159,0.33,40.69
160,0.33,40.5
161,0.33,40.25
162,0.32,40.4
163,0.32,40.63
164,0.33,40.61
165,0.32,40.52
166,0.31,40.48
167,0.32,40.54
168,0.32,40.62
169,0.32,40.45
170,0.31,40.52
171,0.32,40.56
172,0.31,40.53
173,0.31,40.52
174,0.31,40.46
175,0.31,40.47
176,0.3,40.53
177,0.3,40.35
178,0.3,40.29
179,0.3,41.01
180,0.29,40.29
181,0.3,40.13
182,0.3,40.22
183,0.3,40.34
184,0.29,40.15
185,0.29,40.11
186,0.29,40.43
187,0.28,40.38
188,0.28,39.95
189,0.29,40.3
190,0.29,40.19
191,0.28,40.11
192,0.28,40.0
193,0.29,40.19
194,0.28,39.79
195,0.28,40.09
196,0.28,39.98
197,0.27,39.96
198,0.28,40.45
199,0.27,40.14
