Round,Train Loss,Accuracy
0,2.05,9.94
1,2.05,8.21
2,2.06,10.0
3,2.08,10.0
4,2.11,10.0
5,2.14,10.0
6,2.17,10.0
7,2.18,10.0
8,2.18,10.0
9,2.17,10.0
10,2.17,10.0
11,2.17,10.0
12,2.16,10.0
13,2.16,10.0
14,2.15,10.01
15,2.03,10.2
16,2.03,9.44
17,2.05,10.0
18,2.07,10.0
19,2.09,10.0
20,2.11,10.0
21,2.1,10.0
22,2.09,10.0
23,2.08,10.0
24,2.06,10.0
25,2.05,10.01
26,2.03,10.08
27,2.01,10.12
28,2.0,10.32
29,1.99,17.17
30,2.07,10.03
31,2.07,10.0
32,2.08,10.0
33,2.08,10.0
34,2.07,10.0
35,2.05,10.0
36,2.03,10.0
37,2.02,10.0
38,2.01,10.0
39,1.99,10.0
40,1.98,10.0
41,1.97,10.0
42,1.96,10.01
43,1.94,10.08
44,1.93,17.31
45,1.98,15.51
46,1.94,12.89
47,1.92,12.69
48,1.89,14.03
49,1.87,14.77
50,1.85,16.52
51,1.82,16.57
52,1.81,16.32
53,1.79,17.8
54,1.77,17.99
55,1.75,18.21
56,1.74,18.69
57,1.72,18.81
58,1.7,18.95
59,1.68,18.35
60,1.85,16.87
61,1.81,16.38
62,1.77,18.22
63,1.74,18.91
64,1.72,19.94
65,1.69,19.95
66,1.67,20.0
67,1.66,20.21
68,1.64,20.15
69,1.62,20.87
70,1.59,20.9
71,1.58,20.89
72,1.56,21.54
73,1.53,21.66
74,1.51,19.73
75,1.73,18.48
76,1.69,19.79
77,1.65,20.71
78,1.63,21.55
79,1.6,21.57
80,1.58,21.31
81,1.56,22.02
82,1.53,21.87
83,1.51,22.33
84,1.49,22.65
85,1.46,22.75
86,1.44,22.99
87,1.41,23.24
88,1.39,23.32
89,1.37,20.82
90,1.66,19.56
91,1.61,21.69
92,1.57,21.59
93,1.55,22.4
94,1.52,22.75
95,1.49,22.79
96,1.47,22.96
97,1.44,23.29
98,1.42,23.5
99,1.4,23.28
100,1.38,23.76
101,1.35,23.56
102,1.33,23.76
103,1.3,23.77
104,1.29,21.77
105,1.57,21.83
106,1.52,23.11
107,1.48,23.86
108,1.45,24.37
109,1.42,24.02
110,1.4,24.46
111,1.37,24.42
112,1.34,24.28
113,1.32,24.14
114,1.3,24.25
115,1.27,24.4
116,1.25,24.32
117,1.23,24.44
118,1.2,24.48
119,1.18,22.23
120,1.54,22.44
121,1.49,23.6
122,1.45,24.66
123,1.42,24.41
124,1.39,23.98
125,1.37,24.81
126,1.33,24.72
127,1.31,24.79
128,1.29,24.65
129,1.27,24.52
130,1.24,24.66
131,1.22,24.71
132,1.2,24.6
133,1.17,24.53
134,1.16,22.75
135,1.51,22.84
136,1.46,24.39
137,1.42,24.67
138,1.39,25.0
139,1.35,25.1
140,1.33,24.89
141,1.31,24.73
142,1.28,24.8
143,1.25,25.03
144,1.23,24.66
145,1.21,25.1
146,1.18,24.9
147,1.16,25.02
148,1.14,24.82
149,1.12,23.44
150,1.47,23.95
151,1.42,24.92
152,1.39,25.38
153,1.35,25.26
154,1.32,25.25
155,1.29,25.21
156,1.27,25.36
157,1.24,25.29
158,1.22,25.43
159,1.19,25.25
160,1.17,25.08
161,1.15,25.39
162,1.12,25.35
163,1.1,25.45
164,1.08,24.29
165,1.44,24.46
166,1.4,25.12
167,1.36,25.47
168,1.32,25.68
169,1.3,25.8
170,1.27,25.75
171,1.24,25.83
172,1.21,26.07
173,1.19,25.81
174,1.16,25.93
175,1.14,25.85
176,1.12,25.85
177,1.09,25.71
178,1.07,25.67
179,1.04,25.94
180,1.42,24.96
181,1.36,25.87
182,1.32,26.47
183,1.27,26.38
184,1.24,26.55
185,1.21,26.55
186,1.18,26.81
187,1.15,26.82
188,1.12,26.74
189,1.1,26.89
190,1.07,27.03
191,1.04,27.03
192,1.01,26.64
193,1.0,27.26
194,0.96,25.41
195,1.39,25.21
196,1.34,25.85
197,1.3,26.71
198,1.25,26.35
199,1.23,26.6
