Round,Train Loss,Accuracy
0,1.32,11.45
1,0.99,17.08
2,0.89,23.14
3,0.83,25.17
4,0.78,29.59
5,0.74,32.35
6,0.71,34.44
7,0.69,35.69
8,0.67,37.27
9,0.66,37.6
10,0.65,38.7
11,0.64,39.92
12,0.64,40.43
13,0.62,40.55
14,0.61,41.84
15,0.6,42.33
16,0.61,42.64
17,0.6,42.49
18,0.59,42.89
19,0.59,43.33
20,0.58,43.17
21,0.58,43.38
22,0.58,43.59
23,0.58,43.64
24,0.57,44.38
25,0.56,44.5
26,0.56,44.33
27,0.56,44.69
28,0.56,44.75
29,0.55,44.83
30,0.55,45.19
31,0.55,45.42
32,0.55,45.39
33,0.54,45.68
34,0.54,45.69
35,0.54,45.82
36,0.53,45.94
37,0.53,45.75
38,0.53,45.76
39,0.53,46.64
40,0.53,46.62
41,0.52,46.41
42,0.52,46.77
43,0.52,46.7
44,0.52,46.67
45,0.51,46.81
46,0.52,46.75
47,0.51,47.06
48,0.51,46.72
49,0.51,47.18
50,0.51,47.01
51,0.51,47.4
52,0.5,47.35
53,0.5,47.28
54,0.5,47.32
55,0.5,47.0
56,0.5,47.72
57,0.5,47.84
58,0.5,47.66
59,0.49,47.83
60,0.49,48.06
61,0.49,48.33
62,0.49,48.06
63,0.49,48.12
64,0.48,48.35
65,0.49,48.44
66,0.48,48.71
67,0.47,48.3
68,0.48,48.26
69,0.47,48.33
70,0.47,48.35
71,0.47,48.42
72,0.47,48.64
73,0.48,48.48
74,0.47,48.84
75,0.47,48.68
76,0.47,49.14
77,0.46,49.05
78,0.46,49.08
79,0.47,49.09
80,0.46,49.2
81,0.46,48.9
82,0.47,48.92
83,0.46,49.51
84,0.45,49.16
85,0.45,49.26
86,0.45,49.11
87,0.45,49.3
88,0.45,49.26
89,0.45,49.21
90,0.45,49.5
91,0.45,49.48
92,0.44,49.52
93,0.45,49.43
94,0.44,49.37
95,0.45,49.72
96,0.44,49.53
97,0.44,49.53
98,0.44,49.77
99,0.43,49.69
100,0.44,49.51
101,0.44,49.73
102,0.44,49.53
103,0.43,49.54
104,0.43,49.41
105,0.43,49.67
106,0.43,49.67
107,0.43,50.01
108,0.43,49.65
109,0.43,49.6
110,0.43,49.82
111,0.43,49.96
112,0.43,49.9
113,0.42,49.78
114,0.42,49.93
115,0.42,49.97
116,0.42,50.1
117,0.42,49.82
118,0.44,50.16
119,0.42,50.18
120,0.42,50.03
121,0.42,50.11
122,0.42,50.06
123,0.42,50.18
124,0.41,49.96
125,0.42,50.16
126,0.41,50.48
127,0.41,50.45
128,0.42,49.74
129,0.41,50.25
130,0.41,50.35
131,0.41,50.61
132,0.41,50.53
133,0.4,50.15
134,0.41,50.36
135,0.4,50.47
136,0.42,50.3
137,0.4,50.4
138,0.4,50.76
139,0.4,50.62
140,0.4,50.4
141,0.4,50.65
142,0.4,50.54
143,0.4,50.7
144,0.41,50.68
145,0.4,50.81
146,0.4,50.76
147,0.4,50.6
148,0.4,50.38
149,0.4,50.75
150,0.39,50.8
151,0.4,50.74
152,0.39,50.82
153,0.39,50.78
154,0.39,50.96
155,0.39,50.72
156,0.39,50.54
157,0.39,50.82
158,0.39,50.67
159,0.39,50.6
160,0.39,50.91
161,0.39,50.89
162,0.39,50.74
163,0.39,50.54
164,0.39,50.83
165,0.39,50.73
166,0.38,50.53
167,0.38,50.9
168,0.38,50.92
169,0.4,50.84
170,0.38,50.85
171,0.39,51.23
172,0.38,50.92
173,0.38,50.96
174,0.38,50.96
175,0.38,50.9
176,0.39,50.66
177,0.37,50.69
178,0.38,50.63
179,0.39,50.57
180,0.38,50.97
181,0.38,50.73
182,0.38,50.81
183,0.39,50.53
184,0.38,50.77
185,0.38,50.54
186,0.37,50.82
187,0.37,50.93
188,0.37,50.67
189,0.37,50.87
190,0.37,50.96
191,0.37,50.73
192,0.37,51.14
193,0.37,50.94
194,0.37,50.73
195,0.37,50.61
196,0.37,50.68
197,0.37,50.88
198,0.37,51.13
199,0.38,50.65
