Round,Train Loss,Accuracy
0,1.14,10.0
1,0.73,10.0
2,0.69,11.56
3,0.67,12.99
4,0.64,17.81
5,0.63,19.63
6,0.6,18.99
7,0.59,22.21
8,0.58,23.04
9,0.56,23.29
10,0.55,24.71
11,0.54,25.11
12,0.53,26.1
13,0.52,27.66
14,0.51,27.19
15,0.51,29.36
16,0.49,28.58
17,0.48,29.93
18,0.48,30.11
19,0.46,30.88
20,0.47,31.99
21,0.46,31.97
22,0.45,32.53
23,0.44,32.59
24,0.44,32.51
25,0.43,32.76
26,0.43,33.03
27,0.42,34.37
28,0.41,33.25
29,0.41,30.73
30,0.56,25.19
31,0.52,33.01
32,0.5,29.27
33,0.5,29.04
34,0.49,29.29
35,0.48,31.17
36,0.48,31.53
37,0.47,32.13
38,0.47,32.79
39,0.46,33.31
40,0.46,32.73
41,0.45,33.13
42,0.44,35.23
43,0.44,33.25
44,0.43,34.41
45,0.43,33.46
46,0.43,34.05
47,0.42,34.17
48,0.42,33.92
49,0.41,34.37
50,0.4,36.23
51,0.4,34.24
52,0.4,34.51
53,0.39,35.58
54,0.38,35.06
55,0.38,35.52
56,0.37,36.64
57,0.37,36.69
58,0.37,36.58
59,0.36,42.56
60,0.48,33.82
61,0.46,33.23
62,0.45,32.7
63,0.44,33.6
64,0.43,34.18
65,0.43,33.33
66,0.44,34.94
67,0.41,35.75
68,0.41,35.32
69,0.4,36.3
70,0.4,34.73
71,0.39,36.16
72,0.39,35.99
73,0.38,36.17
74,0.37,35.34
75,0.37,35.11
76,0.37,35.28
77,0.36,34.82
78,0.35,35.69
79,0.35,36.39
80,0.34,36.13
81,0.34,35.65
82,0.34,36.7
83,0.33,36.3
84,0.33,36.24
85,0.32,37.17
86,0.32,37.05
87,0.32,37.2
88,0.31,36.53
89,0.3,43.93
90,0.46,35.92
91,0.44,34.5
92,0.43,35.09
93,0.42,33.65
94,0.42,33.81
95,0.4,35.24
96,0.4,36.37
97,0.39,36.1
98,0.38,36.83
99,0.38,35.86
100,0.37,36.25
101,0.37,36.73
102,0.36,36.74
103,0.35,37.14
104,0.35,36.67
105,0.34,37.54
106,0.34,37.28
107,0.33,37.35
108,0.32,36.2
109,0.32,36.63
110,0.31,36.61
111,0.31,37.39
112,0.31,38.04
113,0.3,37.03
114,0.3,37.71
115,0.29,37.91
116,0.29,35.8
117,0.28,37.72
118,0.28,37.93
119,0.28,44.13
120,0.45,35.51
121,0.42,35.41
122,0.42,36.19
123,0.41,37.72
124,0.4,36.44
125,0.39,36.34
126,0.38,36.77
127,0.37,35.96
128,0.37,35.96
129,0.36,36.86
130,0.35,37.15
131,0.35,36.33
132,0.34,36.52
133,0.34,37.16
134,0.33,37.66
135,0.32,37.93
136,0.32,37.6
137,0.31,37.04
138,0.31,35.92
139,0.3,36.94
140,0.3,36.42
141,0.29,37.96
142,0.29,37.18
143,0.29,37.26
144,0.28,37.51
145,0.27,37.79
146,0.27,37.97
147,0.27,37.2
148,0.26,37.57
149,0.26,44.93
150,0.44,37.01
151,0.42,36.93
152,0.41,37.92
153,0.39,37.43
154,0.39,36.51
155,0.38,37.29
156,0.37,37.1
157,0.36,36.47
158,0.35,37.44
159,0.34,37.37
160,0.34,37.75
161,0.33,37.17
162,0.32,37.39
163,0.32,37.5
164,0.31,36.17
165,0.31,38.02
166,0.31,37.19
167,0.3,37.22
168,0.29,36.28
169,0.29,37.58
170,0.28,38.05
171,0.28,37.17
172,0.27,37.44
173,0.27,36.93
174,0.27,37.4
175,0.26,37.89
176,0.26,37.44
177,0.25,37.01
178,0.25,37.53
179,0.24,44.89
180,0.43,37.95
181,0.41,37.36
182,0.4,37.38
183,0.38,36.92
184,0.38,37.53
185,0.37,37.16
186,0.36,37.47
187,0.35,36.71
188,0.34,37.33
189,0.33,36.21
190,0.33,37.01
191,0.32,37.65
192,0.32,36.97
193,0.31,38.19
194,0.3,36.53
195,0.3,37.79
196,0.29,38.24
197,0.29,37.22
198,0.28,36.91
199,0.28,36.26
