Round,Train Loss,Accuracy
0,1.09,10.04
1,0.76,10.65
2,0.7,16.59
3,0.66,18.13
4,0.63,20.11
5,0.61,20.62
6,0.59,22.06
7,0.57,22.91
8,0.56,24.69
9,0.55,27.81
10,0.6,24.31
11,0.57,23.81
12,0.55,24.99
13,0.54,26.74
14,0.53,27.73
15,0.51,29.5
16,0.5,29.73
17,0.5,29.9
18,0.49,31.13
19,0.48,32.67
20,0.53,28.96
21,0.51,28.97
22,0.5,29.24
23,0.49,29.57
24,0.49,31.0
25,0.49,31.29
26,0.48,32.07
27,0.48,33.44
28,0.47,32.69
29,0.47,38.79
30,0.49,33.26
31,0.47,33.89
32,0.46,35.18
33,0.46,35.08
34,0.46,35.5
35,0.46,35.46
36,0.45,35.59
37,0.44,37.1
38,0.44,37.2
39,0.44,41.34
40,0.46,38.03
41,0.44,36.87
42,0.44,36.91
43,0.44,38.19
44,0.43,38.12
45,0.42,38.15
46,0.43,38.39
47,0.42,38.34
48,0.42,39.02
49,0.41,44.23
50,0.44,39.79
51,0.43,39.67
52,0.42,39.02
53,0.41,38.85
54,0.42,40.87
55,0.41,39.64
56,0.4,40.75
57,0.4,40.16
58,0.4,41.41
59,0.4,45.36
60,0.43,42.18
61,0.41,39.96
62,0.41,41.11
63,0.4,40.86
64,0.4,40.7
65,0.4,41.18
66,0.39,41.19
67,0.39,41.32
68,0.39,41.43
69,0.39,46.52
70,0.42,42.86
71,0.4,42.29
72,0.4,42.51
73,0.4,41.62
74,0.39,41.57
75,0.39,42.33
76,0.38,41.9
77,0.39,42.72
78,0.38,42.93
79,0.38,47.11
80,0.41,44.71
81,0.4,42.73
82,0.4,43.17
83,0.39,43.54
84,0.39,43.38
85,0.38,43.04
86,0.38,43.25
87,0.38,42.83
88,0.37,43.17
89,0.37,47.81
90,0.4,44.05
91,0.39,43.48
92,0.39,43.36
93,0.38,42.69
94,0.38,43.96
95,0.38,43.88
96,0.38,43.7
97,0.37,44.07
98,0.37,43.86
99,0.36,48.41
100,0.4,44.47
101,0.39,44.14
102,0.38,43.89
103,0.38,44.22
104,0.38,44.74
105,0.37,44.76
106,0.36,43.58
107,0.36,44.33
108,0.36,44.44
109,0.36,48.83
110,0.4,45.61
111,0.38,44.75
112,0.38,44.59
113,0.37,44.55
114,0.37,44.92
115,0.37,45.57
116,0.36,44.62
117,0.36,45.18
118,0.35,44.54
119,0.35,48.9
120,0.39,45.5
121,0.38,45.51
122,0.37,45.12
123,0.37,44.75
124,0.36,45.45
125,0.36,44.59
126,0.36,44.78
127,0.35,45.39
128,0.35,45.33
129,0.35,49.73
130,0.39,45.95
131,0.37,45.11
132,0.37,45.36
133,0.37,45.06
134,0.36,45.03
135,0.36,45.7
136,0.35,45.25
137,0.35,45.03
138,0.34,45.47
139,0.34,49.45
140,0.39,45.78
141,0.38,45.16
142,0.36,45.01
143,0.36,45.98
144,0.36,45.96
145,0.35,46.59
146,0.35,44.73
147,0.34,45.48
148,0.34,45.81
149,0.34,50.49
150,0.38,46.44
151,0.37,46.29
152,0.36,45.88
153,0.36,45.49
154,0.35,45.82
155,0.35,45.39
156,0.34,45.65
157,0.34,45.98
158,0.34,45.66
159,0.33,50.14
160,0.38,45.9
161,0.36,45.92
162,0.36,46.34
163,0.35,46.66
164,0.35,45.71
165,0.34,46.15
166,0.34,46.09
167,0.33,45.64
168,0.33,45.88
169,0.33,50.05
170,0.38,47.47
171,0.37,46.72
172,0.36,46.36
173,0.35,45.67
174,0.34,45.92
175,0.35,45.76
176,0.34,46.07
177,0.33,45.96
178,0.33,46.48
179,0.33,50.17
180,0.38,46.15
181,0.36,45.87
182,0.36,46.25
183,0.35,46.37
184,0.34,45.15
185,0.34,45.61
186,0.33,45.91
187,0.33,45.76
188,0.32,46.04
189,0.33,49.94
190,0.38,45.84
191,0.37,46.36
192,0.35,46.38
193,0.35,45.37
194,0.34,46.33
195,0.34,46.63
196,0.33,46.6
197,0.33,46.48
198,0.32,45.94
199,0.32,49.8
