Round,Train Loss,Accuracy
0,1.59,10.05
1,1.58,10.01
2,1.57,9.96
3,1.56,9.89
4,1.55,9.13
5,1.55,7.94
6,1.54,7.73
7,1.53,9.38
8,1.53,9.94
9,1.52,10.0
10,1.52,10.0
11,1.52,10.0
12,1.52,10.0
13,1.51,10.0
14,1.52,10.0
15,1.52,10.0
16,1.52,10.0
17,1.52,10.0
18,1.53,10.0
19,1.53,10.0
20,1.54,10.0
21,1.55,10.0
22,1.56,10.0
23,1.57,10.0
24,1.58,10.0
25,1.59,10.0
26,1.6,10.0
27,1.61,10.0
28,1.62,10.0
29,1.63,10.0
30,1.64,10.0
31,1.65,10.0
32,1.66,10.0
33,1.67,10.0
34,1.67,10.0
35,1.68,10.0
36,1.69,10.0
37,1.69,10.0
38,1.7,10.0
39,1.7,10.0
40,1.7,10.0
41,1.71,10.0
42,1.71,10.0
43,1.72,10.0
44,1.72,10.0
45,1.72,10.0
46,1.72,10.0
47,1.73,10.0
48,1.73,10.0
49,1.73,10.0
50,1.73,10.0
51,1.73,10.0
52,1.73,10.0
53,1.73,10.0
54,1.73,10.0
55,1.73,10.0
56,1.73,10.0
57,1.73,10.0
58,1.73,10.0
59,1.73,10.0
60,1.73,10.0
61,1.73,10.0
62,1.73,10.0
63,1.73,10.0
64,1.73,10.0
65,1.73,10.0
66,1.73,10.0
67,1.73,10.0
68,1.73,10.0
69,1.73,10.0
70,1.73,10.0
71,1.73,10.0
72,1.73,10.0
73,1.73,10.0
74,1.73,10.0
75,1.73,10.0
76,1.73,10.0
77,1.73,10.0
78,1.73,10.0
79,1.73,10.0
80,1.73,10.0
81,1.73,10.0
82,1.72,10.0
83,1.72,10.0
84,1.72,10.0
85,1.72,10.0
86,1.72,10.0
87,1.72,10.0
88,1.72,10.0
89,1.72,10.0
90,1.71,10.0
91,1.71,10.0
92,1.71,10.0
93,1.71,10.0
94,1.71,10.0
95,1.7,10.0
96,1.7,10.0
97,1.7,10.0
98,1.7,10.0
99,1.71,10.0
100,1.7,10.0
101,1.7,10.0
102,1.7,10.0
103,1.7,10.0
104,1.71,10.0
105,1.71,10.0
106,1.7,10.0
107,1.7,10.0
108,1.7,10.0
109,1.7,10.0
110,1.7,10.0
111,1.7,10.0
112,1.7,10.0
113,1.7,10.0
114,1.7,10.0
115,1.7,10.0
116,1.69,10.0
117,1.69,10.0
118,1.69,10.0
119,1.69,10.0
120,1.69,10.0
121,1.69,10.0
122,1.69,10.0
123,1.69,10.0
124,1.69,10.0
125,1.69,10.0
126,1.68,10.0
127,1.68,10.0
128,1.68,10.0
129,1.68,10.0
130,1.68,10.0
131,1.68,10.0
132,1.68,10.0
133,1.67,10.0
134,1.67,10.0
135,1.67,10.0
136,1.67,10.0
137,1.67,10.0
138,1.67,10.0
139,1.66,10.0
140,1.66,10.0
141,1.66,10.0
142,1.66,10.0
143,1.66,10.0
144,1.66,10.0
145,1.66,10.0
146,1.66,10.0
147,1.65,10.0
148,1.65,10.0
149,1.65,10.0
150,1.65,10.0
151,1.64,10.0
152,1.64,10.0
153,1.64,10.0
154,1.64,10.0
155,1.64,10.0
156,1.63,10.0
157,1.63,10.0
158,1.63,10.0
159,1.63,10.0
160,1.63,10.0
161,1.62,10.0
162,1.62,10.0
163,1.62,10.0
164,1.62,10.0
165,1.62,10.0
166,1.61,10.0
167,1.61,10.0
168,1.61,10.0
169,1.61,10.0
170,1.61,10.0
171,1.61,10.0
172,1.6,10.0
173,1.6,10.0
174,1.6,10.0
175,1.6,10.0
176,1.6,10.0
177,1.59,10.0
178,1.59,10.0
179,1.59,10.0
180,1.59,10.0
181,1.58,10.0
182,1.58,10.0
183,1.58,10.0
184,1.58,10.0
185,1.58,10.0
186,1.58,10.0
187,1.57,10.0
188,1.57,10.0
189,1.57,10.0
190,1.57,10.0
191,1.57,10.0
192,1.57,10.0
193,1.56,10.0
194,1.56,10.0
195,1.56,10.0
196,1.56,10.0
197,1.55,10.0
198,1.55,10.0
199,1.55,10.0
