Round,Train Loss,Accuracy
0,1.36,9.24
1,1.17,10.0
2,1.13,10.0
3,1.13,10.0
4,1.09,10.02
5,1.09,10.39
6,1.07,10.49
7,1.05,11.27
8,1.03,14.24
9,1.02,16.09
10,1.01,13.54
11,1.01,14.05
12,1.0,15.46
13,1.0,14.95
14,0.98,16.96
15,0.95,15.72
16,0.97,16.98
17,0.94,17.82
18,0.95,18.8
19,0.95,23.04
20,0.93,19.27
21,0.91,19.58
22,0.91,19.71
23,0.92,20.38
24,0.88,20.67
25,0.88,21.58
26,0.87,21.56
27,0.86,22.22
28,0.85,22.26
29,0.86,27.11
30,0.83,23.83
31,0.82,24.59
32,0.86,25.45
33,0.81,25.32
34,0.81,26.12
35,0.82,25.87
36,0.8,27.06
37,0.81,26.68
38,0.78,27.0
39,0.81,30.06
40,0.79,27.96
41,0.78,28.73
42,0.76,28.17
43,0.8,28.6
44,0.77,28.31
45,0.76,29.26
46,0.76,29.25
47,0.75,29.19
48,0.74,29.74
49,0.75,32.85
50,0.74,29.98
51,0.75,29.51
52,0.75,30.22
53,0.73,29.86
54,0.76,29.18
55,0.75,30.44
56,0.74,30.58
57,0.72,30.91
58,0.72,30.27
59,0.74,34.16
60,0.72,30.69
61,0.71,30.37
62,0.7,31.05
63,0.73,31.99
64,0.73,31.41
65,0.7,32.24
66,0.7,32.52
67,0.71,32.11
68,0.69,32.55
69,0.7,35.02
70,0.72,32.94
71,0.69,32.43
72,0.7,32.55
73,0.68,32.19
74,0.67,33.11
75,0.67,33.04
76,0.66,32.82
77,0.68,32.56
78,0.66,33.42
79,0.66,35.34
80,0.67,32.94
81,0.65,32.84
82,0.66,33.86
83,0.64,33.77
84,0.64,34.46
85,0.63,34.26
86,0.65,33.46
87,0.66,33.6
88,0.63,34.3
89,0.63,35.94
90,0.63,33.6
91,0.62,34.2
92,0.63,33.72
93,0.63,33.79
94,0.62,34.27
95,0.63,34.65
96,0.6,34.16
97,0.62,34.07
98,0.61,33.32
99,0.6,36.36
100,0.62,33.48
101,0.62,33.95
102,0.59,34.36
103,0.57,34.09
104,0.58,34.57
105,0.57,34.5
106,0.58,34.49
107,0.59,34.65
108,0.59,34.18
109,0.57,36.6
110,0.57,34.59
111,0.57,34.92
112,0.56,34.38
113,0.57,34.17
114,0.57,34.6
115,0.55,35.21
116,0.55,34.83
117,0.57,34.31
118,0.57,34.72
119,0.55,36.76
120,0.57,34.7
121,0.55,34.78
122,0.55,33.77
123,0.55,34.8
124,0.53,34.65
125,0.54,34.86
126,0.55,34.84
127,0.54,34.5
128,0.53,34.48
129,0.52,36.82
130,0.53,35.08
131,0.52,34.84
132,0.53,34.78
133,0.52,34.57
134,0.53,34.74
135,0.54,34.64
136,0.52,35.19
137,0.52,34.8
138,0.51,34.47
139,0.52,36.95
140,0.51,34.77
141,0.5,34.88
142,0.5,35.2
143,0.5,34.48
144,0.5,35.03
145,0.49,35.08
146,0.5,35.06
147,0.51,34.91
148,0.49,35.0
149,0.49,36.57
150,0.51,35.16
151,0.54,34.69
152,0.5,35.29
153,0.49,34.61
154,0.49,35.56
155,0.47,35.23
156,0.48,34.99
157,0.47,35.14
158,0.47,34.61
159,0.46,36.97
160,0.47,35.25
161,0.46,35.0
162,0.46,34.89
163,0.49,35.06
164,0.45,35.15
165,0.45,35.03
166,0.45,35.46
167,0.45,35.27
168,0.45,34.78
169,0.48,37.08
170,0.47,35.04
171,0.45,34.8
172,0.45,35.21
173,0.44,34.79
174,0.44,34.61
175,0.44,34.88
176,0.43,35.15
177,0.43,35.28
178,0.42,34.98
179,0.42,36.99
180,0.44,34.99
181,0.42,35.07
182,0.42,34.78
183,0.42,35.05
184,0.41,34.98
185,0.42,35.19
186,0.42,34.65
187,0.42,35.03
188,0.41,35.36
189,0.41,37.15
190,0.41,35.33
191,0.41,35.27
192,0.41,35.16
193,0.4,35.16
194,0.41,35.24
195,0.4,35.14
196,0.4,35.19
197,0.39,35.14
198,0.4,35.1
199,0.39,37.27
