Round,Train Loss,Accuracy
0,1.58,10.6
1,1.57,9.65
2,1.58,11.58
3,1.59,14.79
4,1.6,16.2
5,1.59,17.19
6,1.58,17.6
7,1.55,18.18
8,1.52,18.58
9,1.5,19.16
10,1.47,19.05
11,1.45,19.43
12,1.43,19.71
13,1.4,20.09
14,1.39,20.67
15,1.37,20.72
16,1.35,20.98
17,1.33,21.46
18,1.31,21.9
19,1.3,22.71
20,1.28,22.6
21,1.27,22.81
22,1.25,23.29
23,1.24,23.66
24,1.22,23.6
25,1.21,24.33
26,1.2,24.62
27,1.19,25.39
28,1.17,25.45
29,1.16,22.96
30,1.16,26.32
31,1.14,26.79
32,1.14,26.59
33,1.13,26.12
34,1.12,27.04
35,1.1,27.22
36,1.1,27.2
37,1.09,27.76
38,1.08,27.84
39,1.08,25.9
40,1.07,28.07
41,1.06,28.19
42,1.06,28.25
43,1.05,28.66
44,1.04,28.51
45,1.03,28.37
46,1.03,28.76
47,1.02,28.51
48,1.01,28.72
49,1.01,27.07
50,1.0,28.92
51,1.0,28.77
52,0.99,28.89
53,0.98,28.8
54,0.98,28.86
55,0.97,28.95
56,0.97,29.29
57,0.96,29.07
58,0.96,29.33
59,0.95,27.34
60,0.96,29.89
61,0.94,29.99
62,0.94,29.89
63,0.93,29.94
64,0.92,30.1
65,0.92,30.03
66,0.91,30.16
67,0.91,30.18
68,0.9,30.55
69,0.9,25.0
70,0.89,30.41
71,0.89,30.47
72,0.89,30.79
73,0.89,30.84
74,0.87,30.83
75,0.87,31.09
76,0.86,31.26
77,0.86,31.09
78,0.85,31.17
79,0.85,26.16
80,0.84,31.75
81,0.84,31.9
82,0.83,31.69
83,0.83,31.56
84,0.82,32.12
85,0.82,32.16
86,0.81,32.11
87,0.81,32.29
88,0.81,32.51
89,0.81,26.6
90,0.8,32.48
91,0.79,32.45
92,0.79,32.57
93,0.78,32.21
94,0.78,32.76
95,0.77,32.72
96,0.77,32.71
97,0.76,32.73
98,0.76,33.01
99,0.75,27.05
100,0.75,32.8
101,0.75,33.36
102,0.74,33.27
103,0.74,33.26
104,0.73,33.35
105,0.73,33.08
106,0.73,33.36
107,0.73,33.31
108,0.72,33.26
109,0.72,27.74
110,0.71,33.5
111,0.71,33.48
112,0.7,33.26
113,0.7,33.43
114,0.7,33.41
115,0.69,33.35
116,0.69,33.3
117,0.69,33.55
118,0.68,33.44
119,0.68,27.99
120,0.68,33.58
121,0.67,33.42
122,0.67,33.52
123,0.67,33.78
124,0.66,33.7
125,0.66,33.58
126,0.66,33.72
127,0.66,33.52
128,0.65,33.39
129,0.65,28.23
130,0.64,33.56
131,0.64,33.47
132,0.64,33.71
133,0.63,34.06
134,0.63,33.98
135,0.62,32.52
136,0.65,34.19
137,0.62,34.31
138,0.62,33.67
139,0.62,28.66
140,0.61,34.07
141,0.61,34.1
142,0.61,34.16
143,0.6,34.35
144,0.6,34.29
145,0.6,34.06
146,0.6,33.69
147,0.61,34.26
148,0.59,34.01
149,0.59,29.17
150,0.59,34.32
151,0.58,34.47
152,0.58,34.42
153,0.58,34.15
154,0.57,34.24
155,0.57,34.33
156,0.57,34.66
157,0.57,34.5
158,0.56,34.54
159,0.56,29.53
160,0.56,34.67
161,0.55,34.55
162,0.55,34.4
163,0.55,34.52
164,0.55,34.22
165,0.54,34.56
166,0.54,34.75
167,0.54,34.71
168,0.54,34.81
169,0.53,29.73
170,0.53,34.55
171,0.53,34.72
172,0.52,34.61
173,0.52,34.69
174,0.52,34.33
175,0.52,34.61
176,0.51,34.63
177,0.52,34.39
178,0.51,34.35
179,0.51,30.45
180,0.5,34.45
181,0.51,34.75
182,0.5,34.79
183,0.5,34.4
184,0.5,34.62
185,0.5,34.79
186,0.49,34.3
187,0.49,34.5
188,0.49,34.23
189,0.49,30.5
190,0.49,34.72
191,0.48,34.63
192,0.48,34.37
193,0.48,34.24
194,0.48,34.28
195,0.48,34.65
196,0.47,34.46
197,0.47,33.97
198,0.47,34.46
199,0.47,30.81
