Round,Train Loss,Accuracy
0,1.59,10.0
1,1.52,10.0
2,1.64,10.0
3,1.83,10.0
4,1.81,10.0
5,1.76,10.0
6,1.79,10.0
7,1.77,10.0
8,1.77,10.0
9,1.74,10.0
10,1.72,10.0
11,1.74,10.0
12,1.71,10.0
13,1.72,10.0
14,1.7,10.0
15,1.68,10.0
16,1.64,10.0
17,1.64,10.0
18,1.65,10.0
19,1.64,10.0
20,1.59,10.0
21,1.57,10.0
22,1.57,10.0
23,1.56,10.0
24,1.54,10.0
25,1.52,10.0
26,1.48,10.0
27,1.45,10.0
28,1.48,10.0
29,1.44,10.08
30,1.59,10.0
31,1.55,10.0
32,1.66,10.0
33,1.5,10.0
34,1.46,10.0
35,1.46,10.0
36,1.46,10.0
37,1.44,10.0
38,1.42,10.0
39,1.41,10.0
40,1.37,10.0
41,1.36,10.0
42,1.35,10.0
43,1.33,10.0
44,1.33,10.0
45,1.34,10.0
46,1.26,10.0
47,1.32,10.0
48,1.28,10.0
49,1.26,9.99
50,1.23,10.0
51,1.25,9.99
52,1.21,9.99
53,1.22,9.98
54,1.17,9.99
55,1.21,10.01
56,1.1,9.99
57,1.2,10.32
58,1.05,9.99
59,1.12,13.0
60,1.45,10.0
61,1.5,10.0
62,1.42,10.0
63,1.37,10.0
64,1.31,10.0
65,1.34,10.0
66,1.25,10.0
67,1.29,10.0
68,1.26,10.0
69,1.22,10.0
70,1.2,10.0
71,1.2,9.98
72,1.14,10.0
73,1.19,10.05
74,1.08,9.98
75,1.17,10.01
76,1.03,10.0
77,1.1,10.32
78,0.97,10.0
79,1.08,10.94
80,0.9,10.0
81,1.05,10.95
82,0.84,10.05
83,0.95,10.6
84,0.82,10.34
85,0.86,11.58
86,0.76,11.71
87,0.76,12.41
88,0.69,10.5
89,0.77,18.79
90,1.41,10.0
91,1.45,10.0
92,1.38,10.0
93,1.26,10.0
94,1.3,10.0
95,1.2,10.0
96,1.24,10.12
97,1.12,10.01
98,1.2,10.09
99,1.09,10.2
100,1.06,10.42
101,1.04,10.4
102,1.02,10.43
103,1.0,10.55
104,0.94,11.51
105,0.9,11.67
106,0.88,10.87
107,0.9,12.58
108,0.79,11.09
109,0.88,12.66
110,0.71,11.53
111,0.84,12.36
112,0.66,11.9
113,0.74,13.72
114,0.63,13.3
115,0.7,13.69
116,0.6,12.75
117,0.61,12.69
118,0.56,13.39
119,0.54,20.82
120,1.38,10.0
121,1.41,10.01
122,1.3,10.06
123,1.21,10.07
124,1.2,10.94
125,1.14,11.3
126,1.11,11.94
127,1.07,11.88
128,1.05,13.77
129,0.98,11.22
130,1.04,14.34
131,0.91,12.83
132,0.93,14.7
133,0.86,13.99
134,0.89,15.03
135,0.8,13.49
136,0.83,14.22
137,0.76,14.91
138,0.75,13.57
139,0.73,15.43
140,0.71,15.24
141,0.67,15.78
142,0.65,16.98
143,0.63,14.64
144,0.66,15.93
145,0.56,16.19
146,0.6,17.53
147,0.53,16.58
148,0.55,17.53
149,0.49,23.11
150,1.37,10.01
151,1.4,10.04
152,1.27,10.57
153,1.17,11.96
154,1.12,11.52
155,1.12,12.2
156,1.07,15.14
157,1.01,14.13
158,1.0,14.79
159,0.94,14.1
160,0.94,16.25
161,0.86,16.07
162,0.86,15.95
163,0.83,17.81
164,0.79,16.16
165,0.8,15.88
166,0.74,16.86
167,0.73,16.3
168,0.71,16.27
169,0.7,17.81
170,0.62,18.38
171,0.61,17.17
172,0.61,18.66
173,0.56,17.41
174,0.6,18.14
175,0.5,17.23
176,0.56,18.72
177,0.51,18.37
178,0.47,16.72
179,0.53,24.61
180,1.33,10.04
181,1.34,10.49
182,1.25,12.55
183,1.15,13.72
184,1.1,13.36
185,1.09,16.3
186,1.01,17.4
187,0.98,16.54
188,0.95,14.83
189,0.98,18.35
190,0.85,15.87
191,0.91,18.56
192,0.82,18.22
193,0.81,18.32
194,0.76,17.64
195,0.76,18.36
196,0.71,18.81
197,0.67,17.64
198,0.73,19.15
199,0.62,18.89
