Round,Train Loss,Accuracy
0,1.71,10.0
1,1.62,10.15
2,1.65,10.69
3,1.71,10.01
4,1.74,9.95
5,1.71,10.21
6,1.71,10.42
7,1.68,10.68
8,1.66,10.61
9,1.63,10.64
10,1.62,10.58
11,1.62,10.65
12,1.59,10.65
13,1.58,10.91
14,1.55,10.98
15,1.54,10.74
16,1.53,11.05
17,1.52,10.86
18,1.49,11.28
19,1.48,11.08
20,1.48,11.06
21,1.46,11.06
22,1.44,11.3
23,1.44,11.44
24,1.42,11.39
25,1.41,11.48
26,1.4,11.82
27,1.39,11.63
28,1.38,12.35
29,1.36,10.09
30,1.51,10.0
31,1.51,10.6
32,1.53,10.39
33,1.53,10.54
34,1.49,10.67
35,1.46,10.58
36,1.44,10.77
37,1.42,10.86
38,1.38,10.71
39,1.36,10.89
40,1.34,11.28
41,1.32,11.37
42,1.3,12.51
43,1.27,11.47
44,1.26,14.39
45,1.22,14.7
46,1.2,15.4
47,1.18,14.58
48,1.16,16.48
49,1.13,17.24
50,1.1,17.12
51,1.09,17.55
52,1.07,18.25
53,1.05,18.29
54,1.02,18.31
55,1.01,18.2
56,0.99,18.85
57,0.97,18.72
58,0.95,19.43
59,0.92,10.84
60,1.6,10.0
61,1.53,9.95
62,1.54,10.57
63,1.53,10.21
64,1.49,10.24
65,1.47,10.16
66,1.47,10.42
67,1.45,10.4
68,1.44,10.3
69,1.43,10.54
70,1.43,10.03
71,1.42,10.58
72,1.41,10.4
73,1.4,10.4
74,1.4,10.21
75,1.39,10.39
76,1.39,10.06
77,1.38,10.52
78,1.38,10.38
79,1.38,10.37
80,1.37,10.7
81,1.37,10.1
82,1.36,10.33
83,1.37,10.03
84,1.37,10.12
85,1.36,10.71
86,1.35,10.06
87,1.34,10.06
88,1.34,10.9
89,1.34,18.75
90,1.45,10.66
91,1.4,10.87
92,1.41,11.06
93,1.38,11.3
94,1.35,11.1
95,1.35,11.17
96,1.34,11.81
97,1.32,12.05
98,1.31,12.93
99,1.3,13.71
100,1.29,12.19
101,1.28,13.38
102,1.27,12.1
103,1.26,15.54
104,1.24,13.73
105,1.24,14.26
106,1.22,14.42
107,1.22,12.87
108,1.21,14.16
109,1.19,15.46
110,1.18,14.22
111,1.17,14.71
112,1.15,15.79
113,1.14,14.89
114,1.13,16.49
115,1.11,16.41
116,1.1,16.75
117,1.08,17.19
118,1.07,17.91
119,1.05,20.93
120,1.35,16.36
121,1.31,12.78
122,1.31,14.96
123,1.28,16.14
124,1.26,16.06
125,1.24,16.13
126,1.22,16.77
127,1.2,16.63
128,1.19,16.9
129,1.18,17.38
130,1.16,17.71
131,1.13,16.14
132,1.13,17.43
133,1.11,18.84
134,1.09,16.63
135,1.09,18.26
136,1.07,18.71
137,1.05,18.99
138,1.03,17.98
139,1.01,18.78
140,1.0,20.06
141,0.97,19.39
142,0.96,20.97
143,0.94,19.41
144,0.94,20.11
145,0.91,20.58
146,0.9,20.03
147,0.88,20.93
148,0.86,20.76
149,0.85,23.33
150,1.3,19.52
151,1.23,15.47
152,1.23,18.46
153,1.19,18.21
154,1.17,20.33
155,1.14,19.63
156,1.13,21.17
157,1.1,20.82
158,1.09,21.59
159,1.07,20.67
160,1.05,20.15
161,1.04,21.73
162,1.01,22.65
163,0.99,20.34
164,0.99,22.79
165,0.95,20.73
166,0.95,22.82
167,0.92,22.49
168,0.91,23.07
169,0.89,22.84
170,0.87,22.63
171,0.85,24.08
172,0.83,22.75
173,0.82,23.34
174,0.81,23.62
175,0.78,23.9
176,0.78,23.77
177,0.77,23.35
178,0.75,25.01
179,0.73,26.09
180,1.24,21.81
181,1.18,18.68
182,1.18,20.86
183,1.13,21.02
184,1.11,23.69
185,1.07,21.63
186,1.06,23.53
187,1.03,23.24
188,1.02,23.76
189,1.0,24.09
190,0.98,24.09
191,0.96,23.82
192,0.94,23.91
193,0.92,23.22
194,0.91,23.99
195,0.89,23.77
196,0.87,24.7
197,0.85,23.82
198,0.84,24.38
199,0.82,24.79
