Round,Train Loss,Accuracy
0,1.22,10.53
1,0.91,14.77
2,0.83,19.26
3,0.79,21.98
4,0.77,26.48
5,0.74,28.21
6,0.71,29.35
7,0.7,31.1
8,0.68,32.36
9,0.66,33.65
10,0.64,34.35
11,0.63,34.91
12,0.61,35.86
13,0.61,36.56
14,0.6,37.3
15,0.59,38.4
16,0.59,38.89
17,0.58,39.25
18,0.58,39.63
19,0.57,40.47
20,0.57,40.18
21,0.56,41.14
22,0.55,41.47
23,0.55,41.81
24,0.55,42.43
25,0.54,42.47
26,0.54,42.61
27,0.54,43.36
28,0.53,43.72
29,0.53,41.49
30,0.52,43.47
31,0.52,44.05
32,0.52,44.13
33,0.52,44.56
34,0.52,44.87
35,0.51,44.77
36,0.51,44.7
37,0.51,45.38
38,0.5,45.46
39,0.5,44.92
40,0.5,46.03
41,0.49,46.07
42,0.49,46.23
43,0.49,46.21
44,0.49,46.1
45,0.48,46.38
46,0.49,46.69
47,0.48,46.91
48,0.47,47.03
49,0.48,46.93
50,0.47,47.41
51,0.47,47.01
52,0.47,47.32
53,0.47,47.39
54,0.47,47.47
55,0.47,47.94
56,0.47,47.26
57,0.46,47.69
58,0.46,47.66
59,0.46,45.78
60,0.46,47.75
61,0.46,47.78
62,0.46,48.11
63,0.46,48.19
64,0.45,48.18
65,0.45,48.36
66,0.46,48.31
67,0.45,48.56
68,0.45,48.92
69,0.44,48.56
70,0.44,49.01
71,0.44,48.73
72,0.44,49.25
73,0.44,49.17
74,0.44,48.95
75,0.44,49.23
76,0.44,49.48
77,0.44,49.32
78,0.44,49.81
79,0.44,49.55
80,0.43,49.53
81,0.43,49.94
82,0.43,49.65
83,0.43,50.25
84,0.43,50.06
85,0.43,49.79
86,0.43,50.26
87,0.42,50.3
88,0.43,49.82
89,0.43,47.91
90,0.43,50.47
91,0.42,50.33
92,0.42,50.59
93,0.42,50.76
94,0.42,50.1
95,0.42,50.56
96,0.42,50.19
97,0.42,50.33
98,0.41,50.51
99,0.42,50.69
100,0.41,50.26
101,0.41,50.12
102,0.41,50.39
103,0.41,50.39
104,0.41,50.34
105,0.4,50.6
106,0.41,50.39
107,0.4,50.64
108,0.4,50.32
109,0.4,50.04
110,0.4,50.14
111,0.4,50.52
112,0.4,50.41
113,0.4,50.39
114,0.4,50.32
115,0.4,50.38
116,0.4,50.6
117,0.39,50.54
118,0.4,50.3
119,0.4,48.21
120,0.39,50.42
121,0.39,50.2
122,0.39,50.88
123,0.39,50.92
124,0.39,50.24
125,0.39,50.76
126,0.39,50.99
127,0.39,50.76
128,0.39,51.0
129,0.39,50.43
130,0.39,50.78
131,0.39,50.96
132,0.39,50.4
133,0.39,50.69
134,0.39,50.3
135,0.39,50.46
136,0.38,50.21
137,0.38,50.37
138,0.38,50.62
139,0.38,50.42
140,0.38,50.6
141,0.38,50.58
142,0.38,50.6
143,0.38,50.5
144,0.38,50.5
145,0.38,50.47
146,0.38,50.56
147,0.37,50.54
148,0.37,50.5
149,0.38,48.23
150,0.37,50.44
151,0.37,50.85
152,0.37,50.62
153,0.37,50.55
154,0.37,50.5
155,0.37,50.96
156,0.37,50.47
157,0.37,50.54
158,0.37,50.31
159,0.37,50.53
160,0.37,50.5
161,0.37,50.79
162,0.37,50.58
163,0.37,50.4
164,0.37,50.91
165,0.37,50.81
166,0.36,50.88
167,0.36,50.58
168,0.36,50.63
169,0.37,50.29
170,0.36,50.72
171,0.36,50.63
172,0.36,50.54
173,0.37,50.57
174,0.36,50.46
175,0.36,50.24
176,0.36,50.52
177,0.36,50.22
178,0.36,50.38
179,0.36,47.78
180,0.36,50.69
181,0.36,50.56
182,0.36,50.14
183,0.36,50.19
184,0.36,50.04
185,0.35,50.28
186,0.36,50.57
187,0.36,50.13
188,0.36,50.46
189,0.36,50.18
190,0.36,50.36
191,0.35,50.21
192,0.35,50.41
193,0.35,50.31
194,0.35,50.45
195,0.35,50.14
196,0.35,50.1
197,0.35,50.2
198,0.35,50.1
199,0.35,50.23
