Round,Train Loss,Accuracy
0,1.19,10.7
1,1.08,10.44
2,1.0,11.45
3,0.95,11.05
4,0.91,11.46
5,0.88,12.22
6,0.85,13.22
7,0.81,14.03
8,0.79,15.05
9,0.77,15.87
10,0.76,16.26
11,0.74,16.75
12,0.73,17.01
13,0.71,17.28
14,0.71,17.6
15,0.72,18.0
16,0.69,18.62
17,0.7,18.97
18,0.67,19.61
19,0.67,20.11
20,0.67,20.53
21,0.67,21.32
22,0.66,21.63
23,0.64,22.17
24,0.64,22.68
25,0.65,22.98
26,0.64,23.18
27,0.63,23.65
28,0.61,23.76
29,0.62,24.08
30,0.63,24.54
31,0.62,25.12
32,0.61,25.17
33,0.61,25.19
34,0.59,25.45
35,0.59,25.42
36,0.59,25.43
37,0.58,25.75
38,0.59,26.08
39,0.57,26.36
40,0.56,26.33
41,0.58,26.83
42,0.56,27.3
43,0.55,27.2
44,0.58,27.77
45,0.56,27.83
46,0.55,28.1
47,0.55,28.08
48,0.56,28.04
49,0.55,28.24
50,0.58,28.66
51,0.55,28.93
52,0.54,28.85
53,0.53,28.99
54,0.55,28.99
55,0.55,29.04
56,0.54,28.94
57,0.53,29.5
58,0.55,29.62
59,0.53,29.56
60,0.54,29.73
61,0.51,29.9
62,0.52,29.77
63,0.52,30.04
64,0.53,30.23
65,0.53,30.1
66,0.51,30.2
67,0.5,30.26
68,0.51,30.43
69,0.52,30.42
70,0.5,30.34
71,0.51,30.54
72,0.51,30.66
73,0.51,30.81
74,0.5,31.07
75,0.5,31.03
76,0.5,30.9
77,0.5,30.74
78,0.51,31.27
79,0.5,31.65
80,0.49,31.95
81,0.5,31.74
82,0.5,31.97
83,0.49,32.25
84,0.49,31.95
85,0.47,32.38
86,0.47,32.19
87,0.49,32.51
88,0.49,32.64
89,0.49,32.28
90,0.47,32.43
91,0.51,32.43
92,0.5,32.71
93,0.47,32.92
94,0.48,32.78
95,0.48,32.94
96,0.49,33.18
97,0.48,33.04
98,0.48,33.14
99,0.49,33.55
100,0.47,33.43
101,0.5,33.5
102,0.46,33.39
103,0.46,33.42
104,0.47,33.43
105,0.46,33.55
106,0.46,33.8
107,0.46,33.62
108,0.48,33.94
109,0.45,33.92
110,0.46,33.78
111,0.47,33.82
112,0.45,33.77
113,0.45,33.77
114,0.45,33.73
115,0.47,33.72
116,0.45,33.51
117,0.47,33.55
118,0.46,33.79
119,0.46,33.8
120,0.45,33.98
121,0.46,33.93
122,0.44,33.93
123,0.44,33.94
124,0.45,33.9
125,0.45,33.95
126,0.45,33.86
127,0.44,34.15
128,0.47,34.39
129,0.45,34.36
130,0.45,34.49
131,0.44,34.27
132,0.45,34.47
133,0.44,34.42
134,0.45,34.42
135,0.46,34.47
136,0.44,34.35
137,0.46,34.39
138,0.44,34.51
139,0.45,34.45
140,0.44,34.63
141,0.42,34.72
142,0.44,34.59
143,0.43,34.77
144,0.44,34.76
145,0.43,34.52
146,0.44,34.56
147,0.44,34.53
148,0.43,34.49
149,0.43,34.58
150,0.42,34.63
151,0.42,34.77
152,0.45,35.03
153,0.43,35.09
154,0.45,34.93
155,0.44,34.84
156,0.42,34.88
157,0.43,35.06
158,0.43,34.92
159,0.42,34.63
160,0.41,34.64
161,0.41,34.53
162,0.42,34.65
163,0.42,34.59
164,0.42,34.95
165,0.41,34.77
166,0.42,34.7
167,0.42,35.01
168,0.43,35.06
169,0.4,35.09
170,0.41,34.94
171,0.41,34.96
172,0.41,35.1
173,0.4,34.99
174,0.4,34.92
175,0.41,34.84
176,0.43,34.89
177,0.41,34.8
178,0.42,34.74
179,0.42,34.91
180,0.43,34.95
181,0.4,34.95
182,0.41,34.99
183,0.39,35.27
184,0.41,35.49
185,0.38,35.32
186,0.4,35.29
187,0.39,35.54
188,0.41,35.64
189,0.4,35.55
190,0.38,35.42
191,0.38,35.49
192,0.42,35.63
193,0.39,35.51
194,0.4,35.44
195,0.4,35.58
196,0.38,35.6
197,0.38,35.64
198,0.38,35.85
199,0.38,35.8
