Round,Train Loss,Accuracy
0,1.3,10.0
1,0.74,16.22
2,0.61,20.14
3,0.56,21.25
4,0.52,22.75
5,0.5,24.56
6,0.48,24.66
7,0.47,25.71
8,0.45,26.3
9,0.43,27.11
10,0.43,26.91
11,0.4,27.51
12,0.4,28.77
13,0.4,27.43
14,0.38,27.37
15,0.38,29.65
16,0.37,28.87
17,0.35,29.91
18,0.35,28.83
19,0.33,29.74
20,0.33,29.46
21,0.32,31.35
22,0.31,29.76
23,0.32,28.85
24,0.3,30.77
25,0.28,30.63
26,0.27,30.18
27,0.27,29.62
28,0.26,32.68
29,0.27,39.08
30,0.46,27.6
31,0.43,27.6
32,0.42,30.68
33,0.4,30.02
34,0.4,31.33
35,0.37,30.83
36,0.37,30.45
37,0.35,30.89
38,0.35,31.43
39,0.34,33.59
40,0.33,30.82
41,0.32,31.65
42,0.31,31.32
43,0.29,34.41
44,0.29,32.01
45,0.29,32.65
46,0.28,32.66
47,0.27,32.33
48,0.26,32.28
49,0.25,34.03
50,0.25,33.37
51,0.23,33.57
52,0.23,32.5
53,0.22,32.45
54,0.22,32.52
55,0.21,32.17
56,0.2,33.46
57,0.2,33.93
58,0.18,32.62
59,0.19,39.86
60,0.42,29.74
61,0.4,29.52
62,0.38,31.17
63,0.37,30.62
64,0.35,31.55
65,0.33,33.96
66,0.33,32.59
67,0.32,32.87
68,0.3,32.21
69,0.29,33.94
70,0.3,32.85
71,0.27,33.17
72,0.26,33.45
73,0.26,31.51
74,0.24,31.95
75,0.24,32.94
76,0.23,33.59
77,0.22,32.87
78,0.21,32.33
79,0.21,32.83
80,0.19,33.31
81,0.2,32.83
82,0.19,31.67
83,0.18,32.12
84,0.17,32.89
85,0.16,32.49
86,0.16,32.72
87,0.15,32.34
88,0.14,32.5
89,0.13,41.57
90,0.41,32.22
91,0.38,31.25
92,0.37,30.94
93,0.34,33.49
94,0.33,32.3
95,0.31,32.7
96,0.31,34.04
97,0.29,34.89
98,0.27,33.17
99,0.27,33.27
100,0.26,34.93
101,0.25,33.94
102,0.24,34.07
103,0.24,33.77
104,0.22,34.62
105,0.22,33.4
106,0.21,33.17
107,0.2,33.57
108,0.19,33.56
109,0.19,33.81
110,0.17,34.14
111,0.17,33.34
112,0.16,33.75
113,0.16,33.47
114,0.15,32.82
115,0.15,33.67
116,0.15,33.7
117,0.12,32.98
118,0.12,34.26
119,0.13,42.52
120,0.39,33.32
121,0.37,32.24
122,0.35,31.93
123,0.32,32.22
124,0.32,33.71
125,0.3,32.12
126,0.29,34.66
127,0.27,33.35
128,0.27,33.81
129,0.26,34.84
130,0.25,32.87
131,0.24,35.54
132,0.23,33.56
133,0.23,34.19
134,0.21,34.54
135,0.2,33.19
136,0.2,32.85
137,0.2,32.68
138,0.18,34.57
139,0.17,32.8
140,0.16,32.72
141,0.15,32.57
142,0.15,32.7
143,0.14,32.38
144,0.14,31.38
145,0.13,33.83
146,0.13,33.33
147,0.11,34.01
148,0.1,33.66
149,0.1,43.48
150,0.39,32.5
151,0.37,32.18
152,0.33,32.54
153,0.32,31.69
154,0.3,32.59
155,0.3,34.09
156,0.28,33.98
157,0.27,33.19
158,0.26,35.5
159,0.24,34.67
160,0.25,33.87
161,0.23,34.31
162,0.23,35.1
163,0.21,33.93
164,0.2,33.88
165,0.19,34.07
166,0.19,33.55
167,0.18,32.72
168,0.17,33.39
169,0.16,33.68
170,0.15,33.68
171,0.14,33.06
172,0.14,33.66
173,0.13,33.39
174,0.13,33.29
175,0.12,34.2
176,0.1,32.82
177,0.11,32.86
178,0.1,33.03
179,0.1,44.56
180,0.38,34.65
181,0.36,33.75
182,0.33,34.68
183,0.32,35.52
184,0.31,34.34
185,0.28,32.36
186,0.28,33.84
187,0.27,34.11
188,0.25,34.74
189,0.23,34.22
190,0.23,32.65
191,0.21,33.94
192,0.21,33.29
193,0.2,33.67
194,0.2,35.32
195,0.18,33.59
196,0.17,33.48
197,0.16,32.81
198,0.16,34.09
199,0.15,33.22
