Round,Train Loss,Accuracy
0,1.66,9.98
1,1.65,10.26
2,1.65,9.78
3,1.64,9.2
4,1.64,10.4
5,1.63,10.52
6,1.63,10.16
7,1.62,9.85
8,1.62,9.95
9,1.61,9.99
10,1.61,9.99
11,1.6,10.06
12,1.6,10.76
13,1.59,11.42
14,1.59,11.88
15,1.58,12.24
16,1.57,12.26
17,1.57,12.18
18,1.56,12.12
19,1.56,12.12
20,1.55,12.02
21,1.55,12.02
22,1.54,11.86
23,1.54,11.86
24,1.53,11.98
25,1.52,12.09
26,1.52,12.21
27,1.52,12.2
28,1.51,12.22
29,1.51,11.91
30,1.5,11.92
31,1.5,11.9
32,1.49,12.14
33,1.49,12.12
34,1.49,12.17
35,1.48,12.31
36,1.48,12.29
37,1.47,12.27
38,1.47,12.26
39,1.47,12.39
40,1.46,12.45
41,1.46,12.69
42,1.46,12.83
43,1.46,12.93
44,1.45,12.98
45,1.45,13.08
46,1.45,13.08
47,1.44,13.28
48,1.44,13.53
49,1.44,13.54
50,1.43,13.34
51,1.43,13.54
52,1.43,13.84
53,1.43,13.75
54,1.42,13.83
55,1.42,14.07
56,1.42,14.03
57,1.42,14.3
58,1.41,14.38
59,1.41,14.31
60,1.41,14.37
61,1.41,14.93
62,1.4,15.12
63,1.4,15.14
64,1.4,14.82
65,1.4,15.64
66,1.4,15.91
67,1.39,15.79
68,1.39,15.97
69,1.39,15.94
70,1.39,16.03
71,1.38,16.41
72,1.38,16.61
73,1.38,16.73
74,1.37,17.01
75,1.37,17.1
76,1.37,17.67
77,1.37,17.87
78,1.36,18.13
79,1.36,18.46
80,1.36,18.72
81,1.36,18.91
82,1.35,18.9
83,1.35,18.88
84,1.35,18.76
85,1.35,19.5
86,1.34,19.45
87,1.34,19.45
88,1.34,19.77
89,1.34,19.93
90,1.33,20.22
91,1.33,20.45
92,1.33,20.3
93,1.33,20.46
94,1.32,20.62
95,1.32,20.73
96,1.32,20.84
97,1.32,20.9
98,1.31,21.23
99,1.31,21.28
100,1.31,21.19
101,1.31,21.38
102,1.31,21.43
103,1.3,21.27
104,1.3,21.62
105,1.3,21.45
106,1.3,21.74
107,1.29,21.71
108,1.29,21.9
109,1.29,21.84
110,1.29,21.96
111,1.28,22.05
112,1.28,22.44
113,1.28,22.24
114,1.28,22.3
115,1.28,22.56
116,1.27,22.52
117,1.27,22.47
118,1.27,22.64
119,1.27,22.62
120,1.26,22.78
121,1.26,22.79
122,1.26,22.68
123,1.26,22.86
124,1.26,23.06
125,1.26,23.3
126,1.25,23.45
127,1.25,23.19
128,1.25,23.41
129,1.25,23.39
130,1.25,23.52
131,1.25,23.47
132,1.24,23.6
133,1.24,23.78
134,1.24,23.65
135,1.24,23.88
136,1.24,24.01
137,1.24,23.88
138,1.23,24.03
139,1.24,23.98
140,1.23,24.08
141,1.23,24.17
142,1.23,24.36
143,1.23,24.19
144,1.22,24.29
145,1.23,24.18
146,1.22,24.41
147,1.22,24.25
148,1.21,24.24
149,1.22,24.29
150,1.21,24.36
151,1.22,24.44
152,1.21,24.28
153,1.21,24.34
154,1.21,24.43
155,1.21,24.47
156,1.2,24.51
157,1.21,24.66
158,1.2,24.54
159,1.21,24.57
160,1.2,24.66
161,1.2,24.62
162,1.19,24.7
163,1.2,24.83
164,1.19,24.61
165,1.2,24.74
166,1.19,24.91
167,1.19,24.83
168,1.18,24.97
169,1.19,24.85
170,1.18,24.87
171,1.19,24.8
172,1.18,25.0
173,1.19,24.96
174,1.18,24.83
175,1.18,24.78
176,1.17,25.09
177,1.18,25.0
178,1.17,25.02
179,1.18,24.87
180,1.17,24.98
181,1.18,25.15
182,1.17,24.97
183,1.17,24.96
184,1.16,24.9
185,1.17,24.83
186,1.16,25.01
187,1.17,25.06
188,1.16,25.14
189,1.17,25.11
190,1.16,25.19
191,1.16,25.22
192,1.15,25.22
193,1.16,25.44
194,1.15,25.4
195,1.16,25.32
196,1.15,25.27
197,1.16,25.33
198,1.15,25.47
199,1.15,25.4
