Round,Train Loss,Accuracy
0,1.5,10.0
1,1.35,10.0
2,1.3,10.0
3,1.31,10.0
4,1.29,10.24
5,1.23,10.0
6,1.26,9.99
7,1.21,10.0
8,1.19,9.99
9,1.2,10.0
10,1.21,10.58
11,1.18,10.0
12,1.2,10.0
13,1.17,10.05
14,1.17,10.0
15,1.18,10.21
16,1.16,10.0
17,1.17,10.0
18,1.18,10.24
19,1.17,10.2
20,1.15,10.16
21,1.16,10.09
22,1.17,10.18
23,1.13,10.0
24,1.16,10.24
25,1.15,10.34
26,1.14,11.13
27,1.13,10.34
28,1.14,10.82
29,1.12,17.53
30,1.14,11.47
31,1.12,11.41
32,1.13,13.44
33,1.12,13.01
34,1.11,13.56
35,1.09,11.92
36,1.09,15.41
37,1.09,15.38
38,1.07,14.19
39,1.08,17.26
40,1.07,17.4
41,1.04,16.53
42,1.06,17.24
43,1.04,18.29
44,1.04,18.33
45,1.03,17.78
46,1.02,18.33
47,1.0,18.39
48,1.03,19.26
49,1.0,19.83
50,1.0,20.46
51,0.98,20.12
52,0.97,20.36
53,0.99,19.31
54,0.95,20.5
55,0.96,21.73
56,0.96,20.75
57,0.95,20.45
58,0.95,21.76
59,0.95,26.26
60,0.96,22.1
61,0.94,22.0
62,0.93,22.24
63,0.92,20.73
64,0.9,22.29
65,0.91,23.26
66,0.91,22.82
67,0.92,22.89
68,0.9,22.03
69,0.88,22.71
70,0.86,22.54
71,0.89,22.56
72,0.86,23.88
73,0.87,25.08
74,0.86,23.47
75,0.87,23.65
76,0.85,23.51
77,0.86,23.74
78,0.85,25.68
79,0.85,24.23
80,0.85,25.23
81,0.85,25.4
82,0.83,23.55
83,0.84,26.38
84,0.83,26.68
85,0.81,26.39
86,0.82,25.87
87,0.83,27.35
88,0.81,27.18
89,0.82,28.98
90,0.81,27.32
91,0.83,25.84
92,0.85,26.35
93,0.78,27.3
94,0.8,26.12
95,0.79,28.13
96,0.79,26.88
97,0.76,28.1
98,0.77,26.62
99,0.78,28.12
100,0.76,27.92
101,0.77,26.56
102,0.75,26.9
103,0.76,28.74
104,0.76,28.18
105,0.75,28.69
106,0.76,27.97
107,0.73,28.29
108,0.75,28.15
109,0.75,28.76
110,0.73,27.74
111,0.75,28.27
112,0.74,28.18
113,0.74,28.98
114,0.71,28.82
115,0.71,28.58
116,0.74,28.43
117,0.7,28.12
118,0.73,28.61
119,0.69,29.97
120,0.69,28.49
121,0.69,28.56
122,0.69,29.5
123,0.66,28.35
124,0.69,28.59
125,0.68,28.58
126,0.68,29.25
127,0.68,28.46
128,0.69,28.95
129,0.68,28.96
130,0.67,29.05
131,0.65,27.99
132,0.68,29.02
133,0.65,28.91
134,0.68,27.21
135,0.69,29.47
136,0.64,28.93
137,0.64,28.96
138,0.63,29.11
139,0.62,29.01
140,0.63,29.82
141,0.61,29.06
142,0.6,28.94
143,0.6,28.73
144,0.62,29.06
145,0.61,29.47
146,0.6,29.27
147,0.6,29.29
148,0.62,29.12
149,0.6,29.7
150,0.59,29.14
151,0.58,29.79
152,0.59,29.3
153,0.59,29.2
154,0.58,29.0
155,0.57,28.92
156,0.58,29.32
157,0.56,29.17
158,0.56,29.45
159,0.57,29.41
160,0.56,29.37
161,0.54,29.78
162,0.55,29.05
163,0.55,29.61
164,0.53,30.17
165,0.54,29.21
166,0.53,29.35
167,0.53,29.4
168,0.52,29.84
169,0.52,30.03
170,0.51,29.33
171,0.52,29.84
172,0.52,29.37
173,0.57,30.13
174,0.53,29.14
175,0.52,29.66
176,0.52,29.74
177,0.53,30.07
178,0.5,29.36
179,0.51,34.34
180,0.49,29.95
181,0.5,30.14
182,0.49,30.27
183,0.5,29.93
184,0.48,29.98
185,0.48,29.76
186,0.47,30.69
187,0.47,30.35
188,0.46,29.84
189,0.47,30.28
190,0.47,30.07
191,0.48,29.91
192,0.47,30.15
193,0.48,30.08
194,0.46,30.25
195,0.46,30.27
196,0.45,30.46
197,0.44,30.51
198,0.44,30.39
199,0.46,30.03
