Round,Train Loss,Accuracy
0,1.58,10.0
1,1.61,10.0
2,1.81,10.0
3,1.96,10.0
4,1.95,10.0
5,1.9,10.0
6,1.89,10.0
7,1.89,10.0
8,1.87,10.0
9,1.87,10.0
10,1.55,10.0
11,1.62,10.0
12,1.8,10.0
13,1.84,10.0
14,1.81,10.0
15,1.78,10.0
16,1.73,10.0
17,1.67,10.0
18,1.65,10.0
19,1.58,10.19
20,1.53,10.0
21,1.62,10.0
22,1.72,10.0
23,1.68,10.0
24,1.56,10.0
25,1.57,10.0
26,1.49,10.0
27,1.43,10.0
28,1.41,10.0
29,1.31,11.4
30,1.52,10.0
31,1.57,10.0
32,1.62,10.0
33,1.48,10.0
34,1.42,10.0
35,1.37,10.0
36,1.35,10.05
37,1.26,10.11
38,1.24,11.32
39,1.17,10.28
40,1.48,10.0
41,1.52,10.0
42,1.53,10.0
43,1.4,10.0
44,1.33,10.0
45,1.33,10.0
46,1.28,12.35
47,1.17,10.33
48,1.19,10.99
49,1.14,10.77
50,1.43,10.0
51,1.46,10.0
52,1.46,10.0
53,1.35,9.99
54,1.28,10.0
55,1.26,10.04
56,1.22,10.69
57,1.16,10.56
58,1.14,12.92
59,1.07,11.95
60,1.39,10.0
61,1.44,10.0
62,1.42,10.0
63,1.29,10.05
64,1.24,10.0
65,1.25,10.14
66,1.19,12.67
67,1.11,12.23
68,1.09,11.28
69,1.08,13.61
70,1.37,10.0
71,1.42,10.0
72,1.38,10.08
73,1.25,10.05
74,1.23,10.09
75,1.21,10.14
76,1.17,11.59
77,1.11,12.23
78,1.07,11.55
79,1.05,13.89
80,1.35,10.0
81,1.39,10.0
82,1.34,10.41
83,1.24,10.27
84,1.22,10.47
85,1.19,10.87
86,1.15,10.63
87,1.13,13.36
88,1.05,13.94
89,1.01,16.26
90,1.32,10.01
91,1.35,10.0
92,1.36,10.6
93,1.24,10.4
94,1.21,12.98
95,1.14,13.93
96,1.11,11.91
97,1.11,11.59
98,1.08,13.69
99,1.01,17.97
100,1.3,10.01
101,1.37,10.09
102,1.3,11.07
103,1.22,11.82
104,1.17,11.15
105,1.16,12.89
106,1.09,14.51
107,1.08,13.3
108,1.04,14.64
109,0.99,20.04
110,1.26,11.1
111,1.29,11.1
112,1.26,12.36
113,1.18,15.69
114,1.13,13.09
115,1.13,16.41
116,1.05,15.05
117,1.05,20.38
118,0.94,19.39
119,0.94,19.9
120,1.24,11.66
121,1.28,12.66
122,1.22,13.17
123,1.19,17.15
124,1.1,17.56
125,1.08,16.18
126,1.07,18.66
127,1.0,19.09
128,0.95,20.18
129,0.9,21.0
130,1.24,12.02
131,1.27,17.36
132,1.18,14.82
133,1.17,16.42
134,1.12,19.05
135,1.04,17.76
136,1.03,20.19
137,0.97,18.74
138,0.94,20.64
139,0.87,22.18
140,1.21,13.49
141,1.26,13.96
142,1.21,18.01
143,1.1,18.9
144,1.07,17.65
145,1.07,19.13
146,0.99,20.8
147,0.93,20.05
148,0.91,19.38
149,0.9,22.32
150,1.19,15.58
151,1.22,15.1
152,1.18,18.25
153,1.09,19.1
154,1.07,20.1
155,1.01,20.55
156,0.96,20.26
157,0.94,21.8
158,0.87,20.44
159,0.87,22.43
160,1.18,17.23
161,1.2,17.81
162,1.14,20.69
163,1.06,19.35
164,1.07,20.8
165,0.99,21.04
166,0.96,20.99
167,0.92,21.93
168,0.85,21.35
169,0.85,22.61
170,1.15,18.68
171,1.16,19.4
172,1.12,19.67
173,1.08,20.59
174,1.02,20.55
175,0.99,21.36
176,0.93,20.98
177,0.91,22.06
178,0.86,22.06
179,0.81,22.96
180,1.14,18.8
181,1.16,19.87
182,1.11,21.18
183,1.06,20.76
184,1.03,21.69
185,0.97,22.57
186,0.91,21.1
187,0.92,22.28
188,0.85,21.91
189,0.8,24.23
190,1.12,18.44
191,1.17,20.28
192,1.09,21.24
193,1.03,21.04
194,1.0,21.99
195,0.95,22.12
196,0.91,21.98
197,0.86,22.11
198,0.84,22.23
199,0.78,23.84
