Round,Train Loss,Accuracy
0,1.21,10.06
1,1.03,10.44
2,0.99,10.14
3,1.0,10.13
4,0.98,10.54
5,0.95,10.81
6,0.92,12.53
7,0.91,15.21
8,0.9,15.0
9,0.9,18.45
10,0.89,18.82
11,0.87,20.48
12,0.85,20.47
13,0.85,20.69
14,0.84,21.49
15,0.81,21.99
16,0.79,22.09
17,0.81,22.68
18,0.78,23.36
19,0.77,24.47
20,0.77,24.74
21,0.78,24.28
22,0.76,25.58
23,0.76,25.86
24,0.73,25.47
25,0.73,26.7
26,0.73,27.12
27,0.75,26.94
28,0.72,27.26
29,0.73,29.48
30,0.7,28.67
31,0.72,28.28
32,0.72,28.78
33,0.7,28.29
34,0.7,29.31
35,0.69,30.44
36,0.68,29.63
37,0.67,30.12
38,0.68,30.77
39,0.7,30.97
40,0.67,31.66
41,0.67,31.58
42,0.67,31.76
43,0.65,31.58
44,0.68,32.55
45,0.66,32.8
46,0.65,32.81
47,0.64,33.71
48,0.65,32.69
49,0.64,33.66
50,0.64,33.63
51,0.64,33.93
52,0.63,34.39
53,0.62,34.57
54,0.62,34.75
55,0.62,34.87
56,0.63,35.14
57,0.63,34.74
58,0.63,35.0
59,0.61,29.87
60,0.6,35.57
61,0.61,35.62
62,0.61,35.61
63,0.61,35.7
64,0.6,35.41
65,0.58,35.76
66,0.59,36.05
67,0.61,36.1
68,0.59,36.28
69,0.6,35.89
70,0.61,36.33
71,0.58,36.35
72,0.58,36.15
73,0.58,36.19
74,0.57,36.42
75,0.59,36.35
76,0.58,36.82
77,0.56,36.17
78,0.57,35.62
79,0.56,36.92
80,0.57,36.71
81,0.55,36.39
82,0.54,36.21
83,0.56,36.58
84,0.57,36.33
85,0.56,36.76
86,0.56,36.37
87,0.54,36.71
88,0.53,36.51
89,0.54,32.69
90,0.53,36.98
91,0.54,36.26
92,0.54,36.39
93,0.54,36.93
94,0.53,36.97
95,0.52,36.53
96,0.53,36.36
97,0.51,37.1
98,0.52,36.55
99,0.51,36.77
100,0.51,36.99
101,0.51,37.05
102,0.5,36.73
103,0.49,36.75
104,0.5,37.0
105,0.5,36.76
106,0.5,37.17
107,0.49,36.81
108,0.5,37.43
109,0.49,36.95
110,0.49,37.57
111,0.49,37.48
112,0.49,37.31
113,0.48,37.21
114,0.49,37.09
115,0.49,37.47
116,0.48,36.42
117,0.49,37.37
118,0.47,37.4
119,0.47,34.53
120,0.47,37.38
121,0.49,37.0
122,0.47,37.18
123,0.47,36.83
124,0.46,36.93
125,0.46,36.98
126,0.45,36.8
127,0.46,37.34
128,0.46,37.47
129,0.45,36.78
130,0.47,37.23
131,0.45,37.11
132,0.45,36.98
133,0.44,37.13
134,0.44,37.34
135,0.45,36.98
136,0.45,37.4
137,0.44,36.98
138,0.44,37.04
139,0.43,37.0
140,0.44,37.11
141,0.43,37.07
142,0.44,37.29
143,0.42,37.15
144,0.43,37.28
145,0.43,37.37
146,0.42,37.03
147,0.43,37.22
148,0.47,36.8
149,0.42,35.0
150,0.42,37.39
151,0.43,37.26
152,0.42,36.93
153,0.43,37.25
154,0.44,37.32
155,0.41,37.06
156,0.41,37.2
157,0.42,37.36
158,0.41,37.18
159,0.41,37.62
160,0.41,36.71
161,0.41,37.23
162,0.41,37.33
163,0.39,37.46
164,0.41,37.39
165,0.4,37.28
166,0.4,37.09
167,0.4,37.49
168,0.4,37.1
169,0.39,37.19
170,0.39,36.9
171,0.4,37.34
172,0.39,37.13
173,0.39,36.95
174,0.4,37.28
175,0.38,37.15
176,0.4,37.37
177,0.4,37.51
178,0.38,37.26
179,0.39,35.17
180,0.39,37.2
181,0.38,37.23
182,0.38,37.17
183,0.37,37.32
184,0.38,37.25
185,0.38,37.41
186,0.38,37.28
187,0.41,37.41
188,0.38,37.04
189,0.37,37.27
190,0.37,37.51
191,0.38,37.14
192,0.36,37.51
193,0.36,37.34
194,0.36,37.06
195,0.36,37.19
196,0.36,37.13
197,0.36,37.39
198,0.37,37.37
199,0.36,37.51
