Round,Train Loss,Accuracy
0,1.21,10.0
1,1.03,10.38
2,0.94,14.09
3,0.89,14.69
4,0.86,16.56
5,0.83,19.01
6,0.81,21.87
7,0.78,24.3
8,0.77,25.07
9,0.75,26.83
10,0.74,27.37
11,0.73,27.9
12,0.72,28.28
13,0.71,29.1
14,0.7,30.03
15,0.69,30.4
16,0.68,31.18
17,0.67,32.54
18,0.66,32.55
19,0.66,32.79
20,0.65,33.74
21,0.64,34.34
22,0.64,34.51
23,0.63,34.83
24,0.63,35.33
25,0.62,35.89
26,0.62,36.33
27,0.62,36.37
28,0.61,36.59
29,0.61,36.85
30,0.6,37.01
31,0.61,37.04
32,0.6,37.8
33,0.59,37.51
34,0.59,37.51
35,0.59,38.11
36,0.59,38.58
37,0.58,38.45
38,0.58,39.0
39,0.58,39.08
40,0.57,38.65
41,0.58,39.52
42,0.57,39.44
43,0.57,39.51
44,0.57,39.92
45,0.56,40.24
46,0.56,40.4
47,0.56,40.57
48,0.56,40.67
49,0.57,40.55
50,0.56,40.94
51,0.56,41.31
52,0.55,41.16
53,0.56,41.56
54,0.55,41.21
55,0.55,41.57
56,0.55,41.65
57,0.55,41.81
58,0.55,42.0
59,0.54,41.78
60,0.54,41.93
61,0.54,42.31
62,0.54,42.21
63,0.54,42.41
64,0.53,42.47
65,0.54,42.7
66,0.53,42.84
67,0.53,42.8
68,0.53,43.28
69,0.53,43.42
70,0.53,43.64
71,0.52,43.37
72,0.52,43.44
73,0.52,43.27
74,0.52,43.89
75,0.52,43.72
76,0.52,43.88
77,0.52,44.26
78,0.52,44.13
79,0.52,44.71
80,0.51,44.47
81,0.51,44.6
82,0.52,44.59
83,0.51,44.49
84,0.51,44.51
85,0.51,44.49
86,0.51,44.75
87,0.51,45.16
88,0.5,45.18
89,0.5,44.93
90,0.51,44.82
91,0.5,45.2
92,0.5,45.61
93,0.5,45.33
94,0.51,45.33
95,0.5,45.64
96,0.5,45.41
97,0.49,45.31
98,0.49,45.32
99,0.49,45.25
100,0.49,45.48
101,0.49,45.67
102,0.5,45.67
103,0.49,45.71
104,0.49,45.78
105,0.49,45.55
106,0.49,45.63
107,0.49,45.91
108,0.49,45.56
109,0.49,45.65
110,0.49,45.88
111,0.49,45.75
112,0.48,45.84
113,0.49,46.12
114,0.48,45.7
115,0.48,45.83
116,0.48,45.89
117,0.48,46.1
118,0.48,46.39
119,0.48,46.37
120,0.47,46.32
121,0.47,46.46
122,0.47,46.72
123,0.48,46.66
124,0.47,46.51
125,0.48,46.71
126,0.47,46.99
127,0.47,46.75
128,0.47,47.25
129,0.47,46.84
130,0.47,47.16
131,0.48,46.71
132,0.47,47.06
133,0.47,47.19
134,0.47,47.31
135,0.47,47.45
136,0.47,47.5
137,0.47,47.49
138,0.47,47.69
139,0.46,47.4
140,0.46,47.52
141,0.46,47.55
142,0.47,47.63
143,0.46,47.16
144,0.46,47.41
145,0.45,47.24
146,0.46,47.33
147,0.46,47.69
148,0.46,47.64
149,0.46,47.63
150,0.46,47.56
151,0.46,47.62
152,0.45,47.63
153,0.45,47.59
154,0.45,47.84
155,0.45,47.8
156,0.46,47.55
157,0.45,47.77
158,0.46,47.54
159,0.45,47.65
160,0.45,48.01
161,0.45,47.8
162,0.45,47.72
163,0.44,47.92
164,0.45,47.75
165,0.45,47.78
166,0.45,47.9
167,0.44,48.03
168,0.45,47.81
169,0.44,47.63
170,0.44,47.83
171,0.44,47.95
172,0.44,48.14
173,0.45,48.14
174,0.44,48.13
175,0.44,48.0
176,0.44,48.27
177,0.44,48.29
178,0.44,48.16
179,0.44,48.1
180,0.44,48.31
181,0.44,48.45
182,0.44,48.14
183,0.43,47.97
184,0.44,48.21
185,0.43,48.03
186,0.43,47.97
187,0.43,48.12
188,0.43,48.36
189,0.43,48.11
190,0.43,48.23
191,0.43,48.28
192,0.43,48.05
193,0.43,48.14
194,0.43,48.26
195,0.44,48.47
196,0.43,48.43
197,0.43,48.43
198,0.43,48.24
199,0.43,48.19
