Round,Train Loss,Accuracy
0,1.15,10.12
1,0.95,12.98
2,0.88,15.19
3,0.83,19.26
4,0.8,19.32
5,0.78,22.36
6,0.74,24.14
7,0.72,25.76
8,0.69,27.55
9,0.69,31.36
10,0.69,28.28
11,0.68,29.2
12,0.65,30.07
13,0.65,31.02
14,0.63,31.25
15,0.62,32.06
16,0.61,31.72
17,0.61,33.09
18,0.6,33.06
19,0.6,37.23
20,0.59,33.57
21,0.59,33.81
22,0.57,34.1
23,0.58,34.54
24,0.56,34.03
25,0.57,34.93
26,0.56,35.09
27,0.54,34.36
28,0.54,35.38
29,0.54,39.27
30,0.53,34.93
31,0.53,35.43
32,0.52,36.57
33,0.53,36.62
34,0.52,36.93
35,0.51,35.89
36,0.52,36.98
37,0.51,37.7
38,0.51,37.37
39,0.52,40.61
40,0.5,37.5
41,0.5,38.04
42,0.49,38.05
43,0.48,38.22
44,0.5,38.12
45,0.48,37.93
46,0.47,39.1
47,0.47,37.83
48,0.47,39.09
49,0.46,41.69
50,0.46,38.42
51,0.46,39.65
52,0.47,38.71
53,0.44,38.87
54,0.45,39.12
55,0.45,39.57
56,0.46,38.85
57,0.44,38.77
58,0.44,39.65
59,0.43,42.28
60,0.43,39.78
61,0.42,39.2
62,0.42,38.9
63,0.42,40.46
64,0.43,39.53
65,0.42,39.78
66,0.43,40.5
67,0.4,39.87
68,0.43,40.11
69,0.41,42.52
70,0.41,39.57
71,0.41,40.33
72,0.4,40.76
73,0.4,40.35
74,0.42,40.43
75,0.4,40.35
76,0.4,40.01
77,0.39,40.09
78,0.39,40.11
79,0.39,42.67
80,0.41,39.72
81,0.39,39.6
82,0.37,40.34
83,0.38,40.72
84,0.38,40.16
85,0.37,40.5
86,0.37,40.81
87,0.39,40.51
88,0.38,40.71
89,0.39,42.77
90,0.37,40.17
91,0.36,40.53
92,0.38,40.51
93,0.37,40.34
94,0.36,40.1
95,0.36,40.44
96,0.36,39.97
97,0.36,40.51
98,0.35,40.65
99,0.35,43.0
100,0.34,40.34
101,0.35,40.79
102,0.34,41.14
103,0.34,40.44
104,0.35,40.52
105,0.34,40.47
106,0.35,40.31
107,0.33,40.5
108,0.34,40.71
109,0.33,43.0
110,0.33,40.73
111,0.34,40.37
112,0.32,40.49
113,0.34,39.52
114,0.33,40.42
115,0.32,40.39
116,0.32,40.34
117,0.32,40.59
118,0.32,41.12
119,0.33,43.16
120,0.32,40.6
121,0.31,40.9
122,0.31,40.15
123,0.32,40.45
124,0.31,40.42
125,0.31,40.22
126,0.31,40.17
127,0.31,40.36
128,0.3,40.46
129,0.31,43.1
130,0.32,40.07
131,0.31,40.52
132,0.31,40.29
133,0.3,40.65
134,0.31,40.05
135,0.32,40.61
136,0.3,40.61
137,0.31,40.09
138,0.29,40.92
139,0.29,43.34
140,0.29,40.61
141,0.29,40.53
142,0.29,40.45
143,0.29,40.28
144,0.29,40.02
145,0.3,40.25
146,0.29,40.25
147,0.29,40.69
148,0.3,40.14
149,0.29,42.99
150,0.3,39.36
151,0.3,40.12
152,0.28,39.95
153,0.29,40.33
154,0.29,40.11
155,0.28,40.6
156,0.28,40.09
157,0.29,40.88
158,0.28,40.4
159,0.28,43.15
160,0.28,40.38
161,0.28,39.82
162,0.28,40.45
163,0.27,40.55
164,0.28,40.66
165,0.28,40.0
166,0.27,40.13
167,0.27,40.2
168,0.27,40.69
169,0.26,42.91
170,0.27,39.81
171,0.27,40.26
172,0.27,40.51
173,0.27,40.16
174,0.27,40.61
175,0.26,40.26
176,0.26,40.27
177,0.26,40.24
178,0.26,40.14
179,0.26,43.1
180,0.26,40.32
181,0.26,40.02
182,0.26,40.12
183,0.26,40.0
184,0.27,40.23
185,0.26,40.23
186,0.25,39.67
187,0.26,39.63
188,0.26,40.31
189,0.27,42.75
190,0.26,39.55
191,0.25,39.88
192,0.25,39.98
193,0.25,39.8
194,0.25,39.64
195,0.25,39.57
196,0.25,39.51
197,0.25,39.23
198,0.26,39.74
199,0.25,43.0
