Round,Train Loss,Accuracy
0,1.3,10.0
1,0.74,17.08
2,0.62,19.81
3,0.56,21.7
4,0.52,21.64
5,0.51,23.87
6,0.47,24.09
7,0.46,23.93
8,0.46,26.26
9,0.43,26.02
10,0.43,26.32
11,0.41,28.8
12,0.41,26.72
13,0.39,28.58
14,0.39,27.19
15,0.38,28.92
16,0.36,29.73
17,0.36,27.56
18,0.35,28.59
19,0.33,13.17
20,0.69,16.67
21,0.59,21.58
22,0.52,23.04
23,0.49,24.1
24,0.45,26.09
25,0.43,26.34
26,0.43,26.24
27,0.4,27.32
28,0.4,27.52
29,0.39,26.89
30,0.38,29.21
31,0.37,28.35
32,0.36,28.41
33,0.35,29.75
34,0.34,29.02
35,0.33,30.29
36,0.32,31.9
37,0.3,30.05
38,0.3,29.63
39,0.3,28.51
40,0.58,21.85
41,0.52,23.99
42,0.48,25.3
43,0.45,25.06
44,0.44,26.35
45,0.42,28.6
46,0.4,28.16
47,0.39,27.33
48,0.38,29.75
49,0.37,29.72
50,0.36,29.71
51,0.35,28.77
52,0.34,29.98
53,0.32,30.87
54,0.32,30.52
55,0.31,30.83
56,0.28,30.69
57,0.29,29.77
58,0.28,31.58
59,0.27,34.07
60,0.51,25.14
61,0.47,25.9
62,0.44,25.53
63,0.43,27.38
64,0.42,26.59
65,0.39,27.75
66,0.38,29.51
67,0.37,28.37
68,0.36,29.13
69,0.35,30.87
70,0.33,28.67
71,0.33,29.24
72,0.32,29.76
73,0.3,31.12
74,0.3,31.26
75,0.28,30.99
76,0.28,31.6
77,0.26,31.32
78,0.25,30.31
79,0.25,36.02
80,0.47,26.49
81,0.45,26.54
82,0.42,28.52
83,0.41,30.32
84,0.38,28.27
85,0.37,28.9
86,0.36,30.13
87,0.35,28.95
88,0.33,27.23
89,0.33,29.89
90,0.31,31.24
91,0.31,29.62
92,0.31,30.65
93,0.28,30.03
94,0.28,30.0
95,0.27,30.83
96,0.26,30.22
97,0.24,30.71
98,0.24,31.38
99,0.23,38.49
100,0.45,26.69
101,0.43,26.04
102,0.41,28.63
103,0.39,29.01
104,0.38,28.08
105,0.37,30.59
106,0.35,31.18
107,0.33,30.04
108,0.32,30.02
109,0.31,30.6
110,0.3,31.87
111,0.29,30.89
112,0.29,31.5
113,0.28,31.13
114,0.26,32.9
115,0.26,32.47
116,0.25,32.91
117,0.25,34.01
118,0.23,32.91
119,0.23,40.09
120,0.44,29.97
121,0.43,29.26
122,0.4,29.07
123,0.37,28.95
124,0.37,29.68
125,0.34,30.25
126,0.34,29.59
127,0.34,30.94
128,0.32,33.09
129,0.31,33.62
130,0.3,31.32
131,0.28,31.15
132,0.28,32.24
133,0.27,32.09
134,0.26,32.75
135,0.26,33.24
136,0.23,34.21
137,0.23,31.8
138,0.23,32.55
139,0.22,40.08
140,0.44,28.28
141,0.4,27.69
142,0.39,27.17
143,0.37,28.46
144,0.35,31.72
145,0.35,30.19
146,0.32,29.21
147,0.32,30.7
148,0.3,29.63
149,0.3,30.98
150,0.28,28.39
151,0.28,31.24
152,0.27,30.15
153,0.25,33.15
154,0.25,30.45
155,0.25,32.71
156,0.24,32.52
157,0.23,31.28
158,0.22,32.48
159,0.21,40.69
160,0.42,28.77
161,0.4,29.03
162,0.38,28.75
163,0.37,29.72
164,0.35,30.2
165,0.33,30.08
166,0.33,30.85
167,0.31,31.7
168,0.3,32.21
169,0.29,31.77
170,0.28,30.75
171,0.27,32.67
172,0.27,31.74
173,0.25,32.07
174,0.24,33.81
175,0.23,32.83
176,0.23,33.72
177,0.22,31.67
178,0.21,30.96
179,0.21,41.95
180,0.42,29.66
181,0.39,31.39
182,0.38,28.74
183,0.36,29.85
184,0.34,30.47
185,0.33,30.33
186,0.31,30.91
187,0.3,33.53
188,0.29,30.16
189,0.29,32.59
190,0.28,34.11
191,0.26,31.86
192,0.25,32.93
193,0.25,31.87
194,0.24,31.94
195,0.22,34.81
196,0.21,33.05
197,0.21,32.37
198,0.19,32.48
199,0.2,43.16
