Round,Train Loss,Accuracy
0,1.19,10.0
1,0.88,12.78
2,0.77,17.34
3,0.71,18.91
4,0.67,21.55
5,0.64,23.19
6,0.62,23.8
7,0.61,25.27
8,0.57,26.65
9,0.57,27.44
10,0.56,27.44
11,0.56,27.23
12,0.54,28.57
13,0.52,29.67
14,0.52,30.09
15,0.52,29.62
16,0.5,29.59
17,0.51,30.19
18,0.52,31.53
19,0.53,21.58
20,0.76,18.32
21,0.66,23.6
22,0.61,24.3
23,0.59,25.93
24,0.61,28.46
25,0.57,29.12
26,0.55,28.91
27,0.53,29.72
28,0.5,31.16
29,0.5,30.98
30,0.51,30.83
31,0.51,31.42
32,0.49,31.53
33,0.5,32.79
34,0.51,32.07
35,0.52,31.35
36,0.46,32.31
37,0.47,33.29
38,0.46,33.65
39,0.45,31.37
40,0.66,27.8
41,0.6,26.79
42,0.57,28.32
43,0.54,29.23
44,0.52,29.99
45,0.51,30.01
46,0.51,30.23
47,0.51,32.35
48,0.5,32.59
49,0.48,32.37
50,0.49,33.02
51,0.45,32.23
52,0.46,32.98
53,0.48,33.47
54,0.46,33.89
55,0.47,33.34
56,0.46,33.53
57,0.46,34.22
58,0.42,32.92
59,0.43,33.55
60,0.61,30.78
61,0.56,28.47
62,0.52,28.56
63,0.53,30.23
64,0.51,31.79
65,0.49,32.09
66,0.5,31.94
67,0.47,33.3
68,0.47,31.58
69,0.46,33.16
70,0.45,32.45
71,0.48,32.8
72,0.43,34.98
73,0.44,34.29
74,0.44,34.75
75,0.42,34.15
76,0.41,35.44
77,0.4,34.99
78,0.41,35.05
79,0.39,36.13
80,0.57,29.93
81,0.55,31.9
82,0.51,32.59
83,0.5,31.84
84,0.51,33.35
85,0.49,31.44
86,0.46,34.61
87,0.44,35.25
88,0.45,35.71
89,0.45,35.21
90,0.47,34.23
91,0.47,34.94
92,0.42,34.76
93,0.41,36.18
94,0.42,36.31
95,0.39,36.3
96,0.4,35.19
97,0.38,36.52
98,0.38,35.39
99,0.37,36.94
100,0.57,34.34
101,0.52,32.17
102,0.5,34.37
103,0.51,34.18
104,0.47,32.31
105,0.47,35.2
106,0.46,36.11
107,0.45,34.67
108,0.43,35.38
109,0.43,37.97
110,0.44,34.98
111,0.42,37.03
112,0.43,35.92
113,0.4,36.88
114,0.41,35.86
115,0.39,34.89
116,0.38,36.13
117,0.38,35.85
118,0.37,36.15
119,0.36,37.58
120,0.57,34.16
121,0.49,32.71
122,0.5,34.49
123,0.45,34.07
124,0.46,33.57
125,0.44,33.93
126,0.44,35.66
127,0.44,35.83
128,0.42,35.02
129,0.41,36.25
130,0.39,36.22
131,0.4,35.6
132,0.4,36.59
133,0.39,36.22
134,0.38,36.61
135,0.37,35.44
136,0.36,35.9
137,0.37,37.39
138,0.37,36.59
139,0.34,39.37
140,0.54,35.46
141,0.51,34.42
142,0.48,35.02
143,0.47,32.52
144,0.47,34.6
145,0.43,34.41
146,0.42,35.75
147,0.42,34.81
148,0.45,34.86
149,0.41,37.33
150,0.4,35.76
151,0.39,36.19
152,0.38,37.09
153,0.36,36.33
154,0.36,37.07
155,0.36,37.46
156,0.35,37.27
157,0.34,38.06
158,0.34,36.51
159,0.33,40.02
160,0.53,36.01
161,0.5,36.26
162,0.47,36.6
163,0.45,34.8
164,0.43,36.38
165,0.42,35.0
166,0.41,36.48
167,0.44,37.41
168,0.39,35.78
169,0.39,37.31
170,0.39,36.49
171,0.4,37.7
172,0.36,36.58
173,0.36,37.74
174,0.36,36.15
175,0.35,35.85
176,0.35,37.81
177,0.34,35.86
178,0.35,37.32
179,0.33,40.37
180,0.52,36.15
181,0.49,36.71
182,0.48,35.99
183,0.47,34.89
184,0.43,35.39
185,0.41,35.86
186,0.42,37.9
187,0.41,37.28
188,0.39,35.71
189,0.38,36.67
190,0.38,35.81
191,0.38,36.72
192,0.36,37.32
193,0.35,37.24
194,0.35,37.69
195,0.35,37.91
196,0.34,37.61
197,0.33,36.86
198,0.33,36.4
199,0.32,41.49
