Round,Train Loss,Accuracy
0,1.27,10.34
1,1.1,11.3
2,0.99,12.15
3,0.91,14.01
4,0.9,14.99
5,0.87,16.03
6,0.83,17.38
7,0.81,19.33
8,0.78,21.11
9,0.77,23.84
10,0.73,24.52
11,0.72,25.79
12,0.71,27.57
13,0.68,28.05
14,0.67,29.42
15,0.67,29.64
16,0.64,30.21
17,0.63,31.1
18,0.62,31.43
19,0.61,33.89
20,0.59,33.1
21,0.59,33.28
22,0.59,33.82
23,0.58,34.69
24,0.57,34.15
25,0.57,35.2
26,0.56,35.25
27,0.56,35.59
28,0.55,35.75
29,0.55,36.47
30,0.55,36.58
31,0.54,36.69
32,0.53,37.11
33,0.53,37.58
34,0.53,37.48
35,0.52,37.6
36,0.52,37.76
37,0.51,37.9
38,0.51,38.09
39,0.5,37.81
40,0.5,38.58
41,0.5,38.63
42,0.5,38.66
43,0.49,38.9
44,0.49,38.77
45,0.49,38.89
46,0.49,38.46
47,0.48,38.82
48,0.48,38.85
49,0.47,38.66
50,0.47,39.11
51,0.47,39.15
52,0.46,39.47
53,0.46,39.49
54,0.46,39.43
55,0.46,39.22
56,0.45,39.31
57,0.46,39.54
58,0.45,39.53
59,0.45,39.1
60,0.44,39.72
61,0.43,39.7
62,0.44,40.11
63,0.44,39.89
64,0.43,39.89
65,0.44,39.99
66,0.44,39.88
67,0.43,40.21
68,0.42,39.66
69,0.43,39.63
70,0.42,40.12
71,0.42,40.11
72,0.42,40.26
73,0.41,40.05
74,0.42,40.27
75,0.41,40.38
76,0.41,40.38
77,0.41,40.12
78,0.4,40.22
79,0.4,40.03
80,0.4,40.45
81,0.4,40.17
82,0.39,40.24
83,0.4,40.16
84,0.39,40.28
85,0.4,40.13
86,0.39,40.23
87,0.39,40.37
88,0.38,40.41
89,0.38,40.03
90,0.38,40.58
91,0.38,40.55
92,0.38,40.69
93,0.37,40.66
94,0.37,40.63
95,0.36,40.55
96,0.37,40.61
97,0.36,40.63
98,0.36,40.68
99,0.36,40.19
100,0.36,40.7
101,0.36,40.48
102,0.35,40.7
103,0.35,40.69
104,0.35,40.6
105,0.35,40.86
106,0.35,40.67
107,0.35,40.85
108,0.34,40.54
109,0.35,40.61
110,0.34,40.88
111,0.33,40.74
112,0.34,40.83
113,0.33,40.93
114,0.33,40.73
115,0.33,40.81
116,0.32,40.75
117,0.33,40.86
118,0.32,40.64
119,0.32,40.8
120,0.32,40.63
121,0.32,40.71
122,0.32,40.69
123,0.31,40.81
124,0.31,40.69
125,0.31,40.48
126,0.31,40.41
127,0.31,40.76
128,0.3,40.68
129,0.3,40.53
130,0.3,40.56
131,0.3,40.69
132,0.3,40.3
133,0.3,40.47
134,0.3,40.33
135,0.3,40.32
136,0.29,40.39
137,0.29,40.28
138,0.29,40.56
139,0.29,40.79
140,0.28,40.33
141,0.28,40.47
142,0.29,40.39
143,0.28,40.35
144,0.28,40.38
145,0.28,40.37
146,0.28,40.39
147,0.27,40.4
148,0.27,40.41
149,0.28,41.14
150,0.27,40.48
151,0.27,40.3
152,0.27,40.57
153,0.27,40.49
154,0.27,40.44
155,0.27,40.31
156,0.26,40.46
157,0.26,40.55
158,0.26,39.95
159,0.25,41.01
160,0.25,40.47
161,0.26,40.21
162,0.25,40.42
163,0.25,40.54
164,0.24,40.41
165,0.25,40.34
166,0.25,40.18
167,0.25,40.19
168,0.24,40.17
169,0.24,41.09
170,0.25,40.19
171,0.24,40.17
172,0.24,40.01
173,0.24,40.19
174,0.24,40.19
175,0.24,40.17
176,0.23,40.02
177,0.23,40.06
178,0.23,40.1
179,0.23,41.01
180,0.23,40.08
181,0.23,40.23
182,0.23,39.85
183,0.23,40.08
184,0.23,40.07
185,0.23,40.1
186,0.22,40.07
187,0.22,39.93
188,0.22,39.95
189,0.22,41.08
190,0.22,39.86
191,0.21,39.84
192,0.21,39.91
193,0.21,39.98
194,0.21,39.88
195,0.21,39.93
196,0.21,39.86
197,0.21,39.85
198,0.21,39.92
199,0.2,41.01
