Round,Train Loss,Accuracy
0,1.16,11.68
1,0.82,13.65
2,0.75,20.79
3,0.68,26.1
4,0.63,28.27
5,0.59,30.61
6,0.58,31.57
7,0.55,34.79
8,0.54,35.76
9,0.53,37.24
10,0.52,37.16
11,0.52,38.3
12,0.51,37.77
13,0.5,38.6
14,0.5,39.46
15,0.49,39.29
16,0.49,39.99
17,0.49,39.54
18,0.48,40.19
19,0.47,40.05
20,0.47,41.39
21,0.47,41.71
22,0.46,41.48
23,0.46,41.04
24,0.45,41.83
25,0.45,42.04
26,0.45,42.31
27,0.44,42.43
28,0.44,42.19
29,0.44,40.05
30,0.52,39.18
31,0.5,40.03
32,0.49,40.46
33,0.48,41.12
34,0.47,41.63
35,0.46,41.87
36,0.46,42.45
37,0.45,42.4
38,0.45,42.27
39,0.45,43.49
40,0.44,42.9
41,0.44,43.39
42,0.43,43.78
43,0.43,43.94
44,0.43,43.93
45,0.42,43.05
46,0.42,43.57
47,0.42,44.43
48,0.41,44.76
49,0.41,44.76
50,0.41,44.68
51,0.4,45.62
52,0.4,44.61
53,0.4,44.72
54,0.4,44.6
55,0.39,44.95
56,0.39,45.41
57,0.39,44.36
58,0.38,45.21
59,0.39,42.78
60,0.47,42.55
61,0.46,42.68
62,0.45,42.58
63,0.44,42.97
64,0.44,43.7
65,0.43,43.6
66,0.42,43.73
67,0.42,44.67
68,0.42,44.66
69,0.42,44.8
70,0.41,44.27
71,0.41,45.39
72,0.41,45.08
73,0.4,45.27
74,0.4,45.71
75,0.4,45.25
76,0.39,45.53
77,0.38,45.74
78,0.39,45.89
79,0.38,45.79
80,0.38,46.38
81,0.37,45.95
82,0.38,45.86
83,0.37,45.82
84,0.37,46.26
85,0.36,45.92
86,0.37,46.23
87,0.36,45.85
88,0.36,46.16
89,0.36,43.99
90,0.44,44.0
91,0.43,43.87
92,0.42,44.36
93,0.42,44.75
94,0.41,44.89
95,0.41,44.77
96,0.4,45.09
97,0.4,45.33
98,0.4,45.59
99,0.39,45.56
100,0.39,45.0
101,0.38,46.16
102,0.38,46.06
103,0.38,46.43
104,0.37,46.24
105,0.37,46.21
106,0.36,46.28
107,0.36,46.1
108,0.36,46.01
109,0.36,46.25
110,0.36,46.11
111,0.35,45.46
112,0.35,46.67
113,0.35,46.22
114,0.35,46.0
115,0.35,46.87
116,0.34,46.38
117,0.34,46.7
118,0.34,46.63
119,0.33,46.31
120,0.42,45.25
121,0.41,45.27
122,0.4,45.37
123,0.39,45.71
124,0.39,45.82
125,0.39,45.76
126,0.38,46.35
127,0.38,46.56
128,0.37,46.32
129,0.37,46.87
130,0.36,46.02
131,0.36,46.57
132,0.35,46.94
133,0.36,46.92
134,0.35,46.7
135,0.35,46.6
136,0.35,47.22
137,0.34,47.43
138,0.34,47.47
139,0.34,46.35
140,0.33,46.76
141,0.33,47.15
142,0.33,46.78
143,0.33,47.4
144,0.32,46.37
145,0.32,47.5
146,0.32,47.51
147,0.32,46.9
148,0.32,47.39
149,0.31,46.82
150,0.41,46.23
151,0.39,46.0
152,0.38,46.49
153,0.38,46.85
154,0.37,47.26
155,0.37,46.43
156,0.36,47.14
157,0.36,46.95
158,0.35,46.77
159,0.35,46.57
160,0.35,47.36
161,0.34,46.56
162,0.34,47.19
163,0.34,47.84
164,0.34,46.94
165,0.33,47.42
166,0.33,47.26
167,0.33,47.34
168,0.32,47.45
169,0.32,47.85
170,0.31,46.55
171,0.31,47.05
172,0.31,46.96
173,0.31,47.17
174,0.3,47.47
175,0.3,47.21
176,0.3,47.69
177,0.3,47.35
178,0.29,47.6
179,0.29,47.96
180,0.4,47.25
181,0.38,47.19
182,0.37,47.71
183,0.37,46.93
184,0.36,47.39
185,0.35,47.35
186,0.35,47.74
187,0.34,47.09
188,0.34,48.02
189,0.34,47.57
190,0.33,47.21
191,0.33,47.89
192,0.33,47.45
193,0.32,48.29
194,0.32,47.73
195,0.32,47.37
196,0.31,48.02
197,0.31,48.04
198,0.3,47.53
199,0.31,47.48
