Round,Train Loss,Accuracy
0,1.69,10.15
1,1.39,10.46
2,1.23,11.35
3,1.15,12.21
4,1.1,13.7
5,1.06,14.82
6,1.03,15.27
7,1.01,15.7
8,0.99,16.29
9,0.99,16.69
10,0.98,17.18
11,0.97,17.51
12,0.96,17.8
13,0.93,18.29
14,0.92,18.89
15,0.93,19.39
16,0.93,19.67
17,0.92,20.1
18,0.91,20.26
19,0.91,21.0
20,0.9,21.5
21,0.89,21.84
22,0.89,22.12
23,0.88,23.04
24,0.88,23.6
25,0.87,24.1
26,0.85,24.05
27,0.85,24.31
28,0.85,24.27
29,0.85,24.97
30,0.84,25.26
31,0.83,25.8
32,0.84,26.14
33,0.82,26.75
34,0.83,26.93
35,0.82,27.12
36,0.81,27.75
37,0.8,28.32
38,0.79,28.75
39,0.79,29.06
40,0.8,29.3
41,0.79,29.94
42,0.78,30.01
43,0.78,30.11
44,0.78,30.31
45,0.76,30.52
46,0.76,30.62
47,0.76,30.76
48,0.75,31.04
49,0.74,30.98
50,0.74,31.17
51,0.75,31.86
52,0.74,32.16
53,0.74,32.57
54,0.73,32.91
55,0.72,32.94
56,0.73,33.21
57,0.72,33.43
58,0.72,33.89
59,0.7,34.26
60,0.71,33.98
61,0.71,34.49
62,0.7,34.73
63,0.71,34.72
64,0.69,34.95
65,0.71,35.24
66,0.7,35.39
67,0.69,35.27
68,0.69,35.46
69,0.69,35.68
70,0.69,36.19
71,0.68,36.22
72,0.68,36.61
73,0.68,36.8
74,0.66,36.36
75,0.67,36.58
76,0.66,37.03
77,0.67,37.2
78,0.67,37.29
79,0.66,37.53
80,0.65,37.37
81,0.65,37.63
82,0.65,37.99
83,0.66,38.21
84,0.65,38.63
85,0.65,38.15
86,0.65,38.68
87,0.65,38.55
88,0.65,38.36
89,0.64,38.39
90,0.64,38.12
91,0.63,38.17
92,0.63,38.85
93,0.63,39.17
94,0.63,39.38
95,0.63,39.24
96,0.63,39.35
97,0.62,39.52
98,0.62,39.56
99,0.62,39.05
100,0.63,39.21
101,0.63,39.49
102,0.63,39.92
103,0.61,39.64
104,0.61,39.9
105,0.61,40.12
106,0.61,40.18
107,0.62,40.23
108,0.6,40.11
109,0.61,40.39
110,0.6,40.06
111,0.6,40.29
112,0.6,40.2
113,0.58,40.09
114,0.6,40.21
115,0.6,40.26
116,0.6,40.16
117,0.59,39.93
118,0.59,40.17
119,0.6,40.53
120,0.59,40.24
121,0.59,40.45
122,0.59,40.41
123,0.59,40.48
124,0.58,40.51
125,0.58,40.41
126,0.58,40.54
127,0.57,40.67
128,0.57,40.76
129,0.59,40.61
130,0.58,40.81
131,0.57,40.63
132,0.57,40.98
133,0.57,40.88
134,0.57,41.09
135,0.57,41.16
136,0.57,40.91
137,0.56,40.96
138,0.57,41.09
139,0.56,40.9
140,0.56,40.96
141,0.57,41.09
142,0.57,41.36
143,0.56,41.19
144,0.55,41.1
145,0.55,41.22
146,0.55,41.18
147,0.55,41.46
148,0.54,41.16
149,0.55,41.22
150,0.56,41.12
151,0.55,41.22
152,0.54,41.16
153,0.54,41.35
154,0.54,41.29
155,0.54,41.04
156,0.55,41.2
157,0.53,41.33
158,0.53,41.42
159,0.53,41.41
160,0.54,41.4
161,0.54,41.46
162,0.54,41.15
163,0.53,41.25
164,0.53,41.33
165,0.53,41.51
166,0.54,41.49
167,0.52,41.31
168,0.52,41.24
169,0.53,41.49
170,0.53,41.56
171,0.52,41.63
172,0.52,41.77
173,0.52,41.57
174,0.51,41.48
175,0.52,41.65
176,0.51,41.7
177,0.52,41.77
178,0.51,41.64
179,0.5,41.62
180,0.5,41.7
181,0.53,41.8
182,0.5,41.8
183,0.5,41.78
184,0.51,41.86
185,0.5,41.65
186,0.5,41.74
187,0.5,41.8
188,0.5,41.69
189,0.5,41.6
190,0.5,41.46
191,0.49,41.59
192,0.49,41.77
193,0.49,41.72
194,0.51,41.81
195,0.49,41.86
196,0.51,41.54
197,0.49,41.66
198,0.48,41.82
199,0.49,41.6
