Round,Train Loss,Accuracy
0,2.05,9.94
1,2.05,8.21
2,2.06,10.0
3,2.08,10.0
4,2.11,10.0
5,2.14,10.0
6,2.16,10.0
7,2.18,10.0
8,2.18,10.0
9,2.17,10.0
10,2.17,10.0
11,2.17,10.0
12,2.17,10.0
13,2.16,10.0
14,2.15,10.0
15,2.14,10.0
16,2.14,10.0
17,2.14,10.0
18,2.13,10.0
19,2.12,10.0
20,2.12,10.0
21,2.11,10.0
22,2.11,10.0
23,2.1,10.0
24,2.09,10.0
25,2.08,10.0
26,2.07,10.0
27,2.06,10.0
28,2.04,10.04
29,2.03,15.2
30,2.05,10.03
31,2.05,10.0
32,2.06,10.0
33,2.07,10.0
34,2.05,10.0
35,2.04,10.0
36,2.02,10.0
37,2.01,10.0
38,2.0,10.0
39,1.99,10.0
40,1.97,10.0
41,1.96,10.0
42,1.95,10.0
43,1.94,10.32
44,1.92,10.7
45,1.91,11.22
46,1.9,10.86
47,1.89,13.21
48,1.87,12.93
49,1.86,14.31
50,1.85,13.24
51,1.84,14.2
52,1.82,17.1
53,1.81,16.46
54,1.8,16.75
55,1.79,18.21
56,1.77,18.59
57,1.76,18.36
58,1.75,18.48
59,1.74,18.79
60,1.84,17.79
61,1.79,16.49
62,1.77,18.88
63,1.73,19.23
64,1.71,19.56
65,1.69,19.29
66,1.68,19.56
67,1.65,19.91
68,1.63,20.03
69,1.61,20.51
70,1.59,20.04
71,1.58,20.81
72,1.55,20.74
73,1.53,20.91
74,1.51,21.13
75,1.5,20.81
76,1.48,20.96
77,1.46,21.32
78,1.44,21.29
79,1.42,21.56
80,1.4,21.62
81,1.38,21.21
82,1.37,21.62
83,1.35,21.54
84,1.33,21.76
85,1.32,21.77
86,1.29,21.65
87,1.28,22.01
88,1.26,22.01
89,1.24,21.36
90,1.62,20.7
91,1.55,22.39
92,1.51,23.26
93,1.48,22.65
94,1.46,22.56
95,1.43,23.05
96,1.41,23.14
97,1.38,23.28
98,1.36,23.6
99,1.34,23.67
100,1.32,23.53
101,1.3,23.65
102,1.27,23.69
103,1.25,23.97
104,1.23,23.9
105,1.21,24.07
106,1.19,23.74
107,1.17,23.64
108,1.15,23.92
109,1.13,23.8
110,1.11,23.78
111,1.09,23.87
112,1.08,23.74
113,1.06,23.93
114,1.04,23.99
115,1.02,23.98
116,1.01,24.36
117,0.99,24.46
118,0.98,24.33
119,0.96,23.51
120,1.5,23.25
121,1.42,25.12
122,1.37,24.91
123,1.34,24.72
124,1.31,25.01
125,1.28,25.21
126,1.25,25.36
127,1.22,25.59
128,1.2,25.55
129,1.18,25.51
130,1.15,25.64
131,1.13,25.64
132,1.1,25.55
133,1.08,25.66
134,1.06,25.66
135,1.03,25.61
136,1.02,25.66
137,1.0,25.86
138,0.98,25.88
139,0.96,25.86
140,0.94,25.85
141,0.92,25.95
142,0.91,25.95
143,0.89,26.1
144,0.88,26.05
145,0.86,26.24
146,0.84,26.0
147,0.83,26.28
148,0.81,25.88
149,0.8,25.92
150,1.41,25.7
151,1.34,25.95
152,1.3,25.98
153,1.27,26.3
154,1.24,26.16
155,1.21,26.53
156,1.18,26.43
157,1.15,26.57
158,1.12,26.44
159,1.1,26.59
160,1.08,26.59
161,1.05,26.59
162,1.03,26.88
163,1.01,26.58
164,0.99,26.74
165,0.96,26.72
166,0.94,26.72
167,0.93,26.72
168,0.91,26.71
169,0.89,26.94
170,0.87,26.84
171,0.85,26.77
172,0.84,26.92
173,0.82,26.98
174,0.8,27.03
175,0.79,27.13
176,0.77,27.15
177,0.75,26.85
178,0.74,27.22
179,0.72,27.49
180,1.35,27.57
181,1.28,28.01
182,1.24,28.05
183,1.2,27.93
184,1.17,28.02
185,1.14,28.06
186,1.11,28.07
187,1.08,27.94
188,1.05,27.76
189,1.03,28.02
190,1.0,27.82
191,0.98,28.13
192,0.96,27.75
193,0.94,27.8
194,0.92,27.96
195,0.89,28.2
196,0.88,27.89
197,0.86,28.05
198,0.84,27.76
199,0.82,28.23
