Round,Train Loss,Accuracy
0,1.59,13.8
1,1.26,14.36
2,1.13,19.4
3,1.06,21.56
4,1.03,24.24
5,0.99,26.22
6,0.97,27.8
7,0.95,28.89
8,0.93,30.52
9,0.92,31.58
10,0.9,32.38
11,0.89,33.07
12,0.88,33.76
13,0.87,34.47
14,0.86,34.9
15,0.85,35.23
16,0.85,36.24
17,0.83,36.68
18,0.83,36.99
19,0.83,37.54
20,0.82,38.36
21,0.81,38.8
22,0.81,39.03
23,0.8,39.54
24,0.79,39.98
25,0.79,40.09
26,0.78,40.55
27,0.78,41.11
28,0.78,41.3
29,0.77,40.92
30,0.76,41.29
31,0.76,41.7
32,0.76,42.04
33,0.75,42.22
34,0.75,42.32
35,0.74,42.61
36,0.74,42.97
37,0.74,43.09
38,0.74,43.19
39,0.73,43.29
40,0.73,43.42
41,0.73,43.72
42,0.73,43.79
43,0.72,43.84
44,0.72,43.85
45,0.72,43.76
46,0.73,44.4
47,0.71,44.61
48,0.71,44.38
49,0.71,44.63
50,0.71,44.56
51,0.7,44.83
52,0.71,45.07
53,0.71,44.95
54,0.7,45.24
55,0.7,45.61
56,0.7,45.52
57,0.7,45.38
58,0.69,45.34
59,0.71,45.6
60,0.69,45.64
61,0.69,45.61
62,0.68,46.19
63,0.69,46.11
64,0.68,45.91
65,0.68,46.14
66,0.68,46.49
67,0.68,46.26
68,0.68,46.13
69,0.68,46.17
70,0.67,46.16
71,0.67,46.45
72,0.67,46.16
73,0.67,46.06
74,0.67,46.61
75,0.67,46.45
76,0.67,46.46
77,0.67,46.53
78,0.66,46.55
79,0.66,46.4
80,0.66,46.56
81,0.66,46.53
82,0.66,46.54
83,0.66,46.66
84,0.65,46.77
85,0.66,47.15
86,0.65,46.69
87,0.66,46.96
88,0.66,46.82
89,0.65,46.65
90,0.65,47.27
91,0.66,47.06
92,0.65,46.9
93,0.65,47.25
94,0.65,47.16
95,0.65,47.51
96,0.64,47.37
97,0.64,47.57
98,0.64,47.56
99,0.64,47.41
100,0.64,47.18
101,0.65,47.44
102,0.63,47.12
103,0.64,47.03
104,0.64,47.32
105,0.63,47.57
106,0.63,47.27
107,0.63,47.33
108,0.64,47.17
109,0.63,47.28
110,0.63,47.33
111,0.62,47.62
112,0.63,47.48
113,0.63,47.62
114,0.63,47.52
115,0.62,47.39
116,0.62,47.42
117,0.63,47.62
118,0.62,47.58
119,0.62,47.43
120,0.62,47.56
121,0.62,47.53
122,0.62,47.23
123,0.63,47.51
124,0.62,47.29
125,0.62,47.52
126,0.62,47.3
127,0.62,47.48
128,0.62,47.51
129,0.62,48.04
130,0.61,47.56
131,0.61,47.54
132,0.61,47.46
133,0.61,47.4
134,0.61,47.24
135,0.61,47.52
136,0.61,47.21
137,0.61,47.39
138,0.61,47.6
139,0.61,47.51
140,0.61,47.52
141,0.6,47.55
142,0.6,47.76
143,0.6,48.08
144,0.6,47.85
145,0.61,47.72
146,0.6,47.58
147,0.6,47.91
148,0.6,47.91
149,0.6,47.78
150,0.59,48.03
151,0.59,47.94
152,0.6,48.08
153,0.59,47.65
154,0.6,48.03
155,0.59,47.43
156,0.6,47.48
157,0.59,47.71
158,0.59,47.88
159,0.6,47.72
160,0.59,47.8
161,0.59,47.87
162,0.59,48.2
163,0.59,47.99
164,0.6,47.82
165,0.59,48.1
166,0.59,48.12
167,0.58,48.26
168,0.58,48.1
169,0.58,48.1
170,0.58,48.41
171,0.58,47.62
172,0.57,48.2
173,0.58,47.69
174,0.58,47.65
175,0.58,48.46
176,0.58,48.2
177,0.57,48.12
178,0.58,47.86
179,0.58,47.93
180,0.57,48.19
181,0.57,48.32
182,0.58,48.08
183,0.57,48.17
184,0.57,48.42
185,0.57,47.97
186,0.57,48.3
187,0.57,48.26
188,0.57,48.21
189,0.57,48.53
190,0.57,48.26
191,0.57,48.19
192,0.57,48.03
193,0.57,48.11
194,0.58,48.33
195,0.57,48.25
196,0.56,48.14
197,0.56,48.34
198,0.56,48.35
199,0.56,48.15
