Round,Train Loss,Accuracy
0,1.3,11.36
1,0.99,15.1
2,0.89,21.03
3,0.84,27.09
4,0.79,29.31
5,0.76,30.55
6,0.74,31.5
7,0.71,33.1
8,0.7,34.45
9,0.68,32.9
10,0.67,34.74
11,0.66,35.19
12,0.65,36.29
13,0.64,36.54
14,0.63,36.96
15,0.63,36.91
16,0.62,37.3
17,0.61,37.87
18,0.61,38.52
19,0.6,41.81
20,0.6,38.62
21,0.6,39.36
22,0.58,39.09
23,0.58,38.91
24,0.58,40.13
25,0.57,39.99
26,0.57,40.26
27,0.56,41.16
28,0.56,41.07
29,0.55,45.4
30,0.55,41.72
31,0.55,41.82
32,0.55,42.39
33,0.54,42.0
34,0.54,42.89
35,0.54,42.79
36,0.53,42.7
37,0.53,43.06
38,0.53,43.06
39,0.52,46.76
40,0.52,42.97
41,0.52,42.99
42,0.52,43.19
43,0.51,43.28
44,0.51,43.74
45,0.51,43.56
46,0.51,43.94
47,0.5,43.7
48,0.5,43.63
49,0.5,47.81
50,0.5,44.54
51,0.5,44.65
52,0.5,44.85
53,0.5,44.6
54,0.5,43.97
55,0.49,44.35
56,0.49,44.8
57,0.48,44.86
58,0.48,44.67
59,0.48,48.84
60,0.48,44.54
61,0.48,45.31
62,0.48,45.1
63,0.48,45.26
64,0.47,45.24
65,0.47,45.42
66,0.47,45.29
67,0.47,45.34
68,0.46,45.24
69,0.46,48.97
70,0.45,45.51
71,0.46,45.23
72,0.46,44.98
73,0.45,45.33
74,0.45,45.77
75,0.45,45.78
76,0.44,45.96
77,0.44,45.85
78,0.44,45.96
79,0.45,49.34
80,0.44,45.47
81,0.44,45.4
82,0.44,45.34
83,0.44,45.19
84,0.44,45.95
85,0.44,45.78
86,0.44,45.74
87,0.44,45.51
88,0.43,45.39
89,0.43,50.36
90,0.43,45.88
91,0.43,45.91
92,0.43,46.06
93,0.42,45.6
94,0.43,45.54
95,0.42,45.92
96,0.43,45.83
97,0.41,45.68
98,0.42,45.93
99,0.41,49.62
100,0.41,45.94
101,0.41,45.59
102,0.41,45.8
103,0.41,45.78
104,0.41,45.93
105,0.41,45.79
106,0.4,45.88
107,0.41,45.85
108,0.41,45.73
109,0.41,50.12
110,0.4,45.64
111,0.4,45.55
112,0.4,45.69
113,0.4,45.6
114,0.4,45.64
115,0.41,45.49
116,0.4,45.37
117,0.39,45.27
118,0.4,45.66
119,0.39,50.25
120,0.39,45.34
121,0.4,45.37
122,0.39,45.16
123,0.39,44.86
124,0.38,45.21
125,0.39,45.11
126,0.38,45.02
127,0.39,45.53
128,0.4,44.25
129,0.41,49.9
130,0.39,45.1
131,0.38,44.83
132,0.39,45.1
133,0.39,44.77
134,0.37,44.84
135,0.38,44.78
136,0.38,44.65
137,0.37,45.09
138,0.38,44.78
139,0.38,49.97
140,0.38,45.31
141,0.38,44.63
142,0.38,44.95
143,0.37,45.31
144,0.38,45.02
145,0.37,45.12
146,0.37,45.49
147,0.37,45.2
148,0.37,45.04
149,0.37,49.96
150,0.37,45.09
151,0.36,44.63
152,0.37,44.97
153,0.37,44.61
154,0.37,44.7
155,0.37,45.03
156,0.37,45.03
157,0.36,44.5
158,0.37,44.46
159,0.36,49.87
160,0.37,45.1
161,0.37,44.82
162,0.36,44.9
163,0.36,45.01
164,0.36,44.8
165,0.36,44.68
166,0.37,44.69
167,0.36,44.79
168,0.36,44.64
169,0.36,49.92
170,0.36,44.89
171,0.36,45.08
172,0.37,44.79
173,0.36,44.42
174,0.36,44.5
175,0.36,44.6
176,0.36,44.55
177,0.36,44.62
178,0.35,44.51
179,0.35,50.0
180,0.36,44.38
181,0.35,44.47
182,0.35,44.13
183,0.36,44.68
184,0.35,44.43
185,0.35,44.45
186,0.36,44.28
187,0.34,44.21
188,0.35,44.3
189,0.35,49.78
190,0.35,44.62
191,0.35,44.46
192,0.35,44.33
193,0.35,44.44
194,0.35,44.19
195,0.36,44.32
196,0.34,44.24
197,0.34,44.4
198,0.34,44.14
199,0.34,49.3
