Round,Train Loss,Accuracy
0,1.57,10.0
1,1.32,10.45
2,1.2,16.02
3,1.06,18.39
4,1.06,18.93
5,0.97,20.35
6,0.93,18.37
7,0.95,20.96
8,0.92,22.41
9,0.91,21.88
10,0.86,23.19
11,0.89,22.31
12,0.82,24.33
13,0.79,24.25
14,0.77,13.6
15,1.29,10.0
16,1.07,15.76
17,0.97,18.12
18,0.95,19.16
19,0.87,22.06
20,0.86,23.32
21,0.85,22.69
22,0.84,23.41
23,0.81,22.8
24,0.81,24.18
25,0.8,23.55
26,0.76,23.27
27,0.82,24.59
28,0.74,22.92
29,0.76,11.48
30,1.12,11.75
31,1.0,19.26
32,0.91,15.91
33,0.93,22.82
34,0.9,22.19
35,0.89,21.91
36,0.84,24.39
37,0.81,23.88
38,0.81,23.83
39,0.77,24.43
40,0.79,23.79
41,0.76,24.29
42,0.72,25.22
43,0.68,25.25
44,0.7,21.28
45,1.01,12.38
46,0.95,22.09
47,0.9,23.32
48,0.85,20.32
49,0.84,24.01
50,0.84,20.17
51,0.81,24.44
52,0.79,24.67
53,0.76,25.26
54,0.73,24.55
55,0.73,25.58
56,0.73,24.31
57,0.71,25.79
58,0.68,24.8
59,0.71,24.8
60,0.95,15.29
61,0.93,23.63
62,0.83,23.63
63,0.82,23.07
64,0.8,24.34
65,0.81,22.76
66,0.81,23.98
67,0.77,24.47
68,0.72,23.23
69,0.75,24.63
70,0.71,25.74
71,0.68,25.68
72,0.66,26.04
73,0.61,25.21
74,0.64,27.87
75,0.89,17.11
76,0.88,23.17
77,0.82,24.73
78,0.83,23.84
79,0.79,24.74
80,0.77,24.69
81,0.74,24.93
82,0.73,24.48
83,0.75,25.9
84,0.7,25.98
85,0.67,24.84
86,0.65,23.91
87,0.67,26.19
88,0.62,25.43
89,0.6,28.75
90,0.9,23.49
91,0.85,22.09
92,0.84,22.12
93,0.8,24.41
94,0.79,23.72
95,0.75,23.97
96,0.72,25.43
97,0.73,23.43
98,0.71,26.13
99,0.69,26.42
100,0.64,26.01
101,0.65,23.95
102,0.66,26.16
103,0.58,26.63
104,0.61,29.72
105,0.87,23.98
106,0.89,19.95
107,0.81,23.4
108,0.79,25.89
109,0.75,26.27
110,0.73,23.2
111,0.74,25.53
112,0.71,27.06
113,0.73,24.46
114,0.67,26.92
115,0.65,26.89
116,0.69,27.39
117,0.66,26.21
118,0.62,26.09
119,0.59,31.11
120,0.83,23.13
121,0.8,26.41
122,0.8,25.89
123,0.79,23.88
124,0.74,23.7
125,0.75,28.09
126,0.74,25.6
127,0.72,24.77
128,0.68,26.87
129,0.66,26.68
130,0.65,27.62
131,0.65,24.75
132,0.63,25.18
133,0.6,27.56
134,0.58,32.06
135,0.81,25.92
136,0.85,23.6
137,0.79,25.97
138,0.77,26.29
139,0.72,25.66
140,0.7,24.98
141,0.71,26.32
142,0.68,26.93
143,0.66,25.64
144,0.67,23.8
145,0.65,27.47
146,0.61,25.55
147,0.62,27.15
148,0.56,24.6
149,0.56,32.66
150,0.83,23.81
151,0.82,25.07
152,0.76,23.08
153,0.73,25.83
154,0.72,25.56
155,0.71,25.04
156,0.71,26.89
157,0.67,27.65
158,0.62,27.01
159,0.62,28.15
160,0.63,26.33
161,0.59,26.87
162,0.57,27.01
163,0.55,26.2
164,0.53,33.0
165,0.77,23.77
166,0.78,23.53
167,0.79,26.56
168,0.72,26.64
169,0.76,24.79
170,0.68,25.04
171,0.69,24.3
172,0.66,27.35
173,0.63,28.06
174,0.62,27.37
175,0.61,26.88
176,0.59,27.85
177,0.57,25.88
178,0.54,27.27
179,0.53,32.92
180,0.78,26.15
181,0.78,23.82
182,0.74,25.64
183,0.7,27.33
184,0.74,25.79
185,0.69,25.36
186,0.69,26.06
187,0.66,27.27
188,0.67,26.24
189,0.63,26.95
190,0.58,26.05
191,0.63,27.0
192,0.55,27.27
193,0.53,27.24
194,0.52,34.08
195,0.76,26.44
196,0.74,26.83
197,0.74,27.37
198,0.7,26.54
199,0.7,27.66
