Round,Train Loss,Accuracy
0,1.58,10.0
1,1.51,10.0
2,1.66,10.0
3,1.82,10.0
4,1.84,10.0
5,1.81,10.0
6,1.74,10.0
7,1.76,10.0
8,1.78,10.0
9,1.77,10.0
10,1.76,10.0
11,1.78,10.0
12,1.73,10.0
13,1.69,10.0
14,1.69,9.56
15,1.54,10.0
16,1.5,10.0
17,1.65,10.0
18,1.74,10.0
19,1.72,10.0
20,1.66,10.0
21,1.61,10.0
22,1.65,10.0
23,1.63,10.0
24,1.6,10.0
25,1.56,10.0
26,1.51,10.0
27,1.53,10.0
28,1.51,10.0
29,1.47,16.15
30,1.55,10.0
31,1.64,10.0
32,1.69,10.0
33,1.65,10.0
34,1.59,10.0
35,1.55,10.0
36,1.55,10.0
37,1.5,10.0
38,1.53,10.0
39,1.48,10.0
40,1.46,10.0
41,1.41,10.0
42,1.39,10.0
43,1.38,10.0
44,1.38,17.46
45,1.47,10.0
46,1.57,10.0
47,1.58,10.03
48,1.43,10.0
49,1.43,10.04
50,1.39,10.01
51,1.41,10.13
52,1.34,10.64
53,1.3,10.31
54,1.31,10.78
55,1.27,10.77
56,1.26,12.17
57,1.22,11.44
58,1.23,12.96
59,1.18,18.39
60,1.4,10.01
61,1.55,10.06
62,1.45,10.84
63,1.35,12.22
64,1.31,10.44
65,1.36,12.57
66,1.26,12.48
67,1.25,12.72
68,1.24,14.53
69,1.19,13.77
70,1.19,15.58
71,1.12,13.93
72,1.15,15.19
73,1.09,15.56
74,1.08,19.37
75,1.34,10.61
76,1.47,11.29
77,1.39,13.93
78,1.28,14.58
79,1.25,13.88
80,1.26,14.37
81,1.22,16.13
82,1.15,15.28
83,1.15,16.1
84,1.12,14.51
85,1.14,16.93
86,1.04,15.48
87,1.07,15.72
88,1.04,16.26
89,1.0,20.21
90,1.3,11.59
91,1.44,14.32
92,1.29,15.08
93,1.24,15.05
94,1.23,15.03
95,1.19,16.34
96,1.15,15.26
97,1.17,15.84
98,1.09,18.25
99,1.03,14.15
100,1.15,17.54
101,0.98,16.31
102,1.0,15.86
103,0.99,17.09
104,0.94,20.9
105,1.28,12.43
106,1.43,14.59
107,1.24,15.95
108,1.15,14.43
109,1.15,17.0
110,1.06,15.13
111,1.1,16.4
112,1.02,17.09
113,0.98,16.59
114,0.97,18.24
115,0.91,17.67
116,0.92,16.78
117,0.91,17.52
118,0.86,17.96
119,0.83,21.26
120,1.24,12.3
121,1.41,14.7
122,1.22,15.09
123,1.14,15.68
124,1.12,16.28
125,1.09,16.56
126,1.06,16.37
127,1.03,17.79
128,0.97,15.91
129,1.01,18.35
130,0.91,17.02
131,0.93,17.0
132,0.9,18.31
133,0.85,16.37
134,0.9,21.71
135,1.22,13.15
136,1.35,16.0
137,1.18,16.22
138,1.12,14.74
139,1.15,17.99
140,1.02,17.14
141,1.03,16.04
142,1.04,16.52
143,0.97,17.83
144,0.93,15.82
145,0.97,18.26
146,0.86,17.62
147,0.88,17.69
148,0.86,17.08
149,0.84,22.16
150,1.2,14.5
151,1.3,15.37
152,1.18,17.51
153,1.07,16.55
154,1.08,18.18
155,1.02,16.59
156,1.03,17.23
157,0.98,18.24
158,0.92,17.14
159,0.91,18.71
160,0.86,17.31
161,0.9,17.32
162,0.85,19.49
163,0.76,17.89
164,0.8,23.0
165,1.2,13.95
166,1.33,16.27
167,1.15,18.17
168,1.04,15.02
169,1.1,17.83
170,0.98,17.69
171,0.98,17.7
172,0.95,17.58
173,0.91,17.37
174,0.9,17.13
175,0.87,17.81
176,0.82,17.59
177,0.81,17.68
178,0.77,17.75
179,0.75,24.62
180,1.22,14.4
181,1.32,17.71
182,1.09,17.36
183,1.05,17.48
184,0.99,17.63
185,0.94,18.05
186,0.9,17.74
187,0.87,18.15
188,0.82,17.92
189,0.79,17.83
190,0.77,18.16
191,0.72,19.68
192,0.67,18.29
193,0.65,19.02
194,0.62,23.9
195,1.18,14.19
196,1.32,17.43
197,1.1,17.69
198,1.02,16.85
199,1.02,18.3
