Round,Train Loss,Accuracy
0,1.26,10.0
1,1.25,10.0
2,1.36,10.0
3,1.33,10.0
4,1.28,10.0
5,1.24,10.0
6,1.21,10.0
7,1.21,10.0
8,1.17,10.0
9,1.16,10.0
10,1.13,10.0
11,1.12,10.0
12,1.11,10.0
13,1.08,10.0
14,1.07,10.0
15,1.06,10.0
16,1.05,10.0
17,1.02,10.0
18,1.02,10.0
19,1.01,10.0
20,1.0,10.02
21,0.99,10.0
22,0.99,10.06
23,0.96,10.15
24,0.95,10.03
25,0.96,11.27
26,0.93,10.45
27,0.93,11.66
28,0.9,11.98
29,0.88,11.76
30,0.97,9.99
31,1.01,10.0
32,1.04,10.0
33,1.02,10.0
34,0.98,10.04
35,0.96,10.31
36,0.94,10.17
37,0.93,12.62
38,0.9,11.42
39,0.9,10.74
40,0.9,11.8
41,0.87,11.75
42,0.86,11.92
43,0.85,12.07
44,0.84,12.88
45,0.81,13.23
46,0.79,13.95
47,0.77,13.58
48,0.78,13.96
49,0.74,14.48
50,0.74,15.72
51,0.72,15.5
52,0.7,15.45
53,0.69,16.16
54,0.66,16.61
55,0.67,16.95
56,0.65,16.88
57,0.65,16.83
58,0.63,17.62
59,0.62,19.74
60,0.85,10.69
61,0.91,10.43
62,0.91,13.29
63,0.86,11.94
64,0.86,13.63
65,0.85,12.86
66,0.85,13.29
67,0.83,15.22
68,0.79,14.2
69,0.79,15.69
70,0.77,15.59
71,0.76,14.9
72,0.75,17.75
73,0.71,17.19
74,0.72,16.45
75,0.71,18.58
76,0.67,18.51
77,0.67,17.34
78,0.67,19.83
79,0.63,19.74
80,0.62,18.95
81,0.61,21.11
82,0.59,19.64
83,0.59,20.5
84,0.57,21.76
85,0.58,21.8
86,0.56,21.87
87,0.55,22.09
88,0.55,22.89
89,0.52,24.48
90,0.73,13.97
91,0.81,15.83
92,0.78,19.03
93,0.74,18.42
94,0.74,19.46
95,0.71,20.66
96,0.69,20.18
97,0.68,20.47
98,0.67,20.9
99,0.66,21.42
100,0.64,21.42
101,0.62,22.22
102,0.62,22.24
103,0.62,22.55
104,0.62,22.6
105,0.6,24.55
106,0.57,23.59
107,0.56,23.86
108,0.57,23.87
109,0.58,25.49
110,0.52,23.79
111,0.53,24.87
112,0.51,25.06
113,0.5,26.28
114,0.48,24.37
115,0.5,25.38
116,0.48,24.82
117,0.49,25.7
118,0.47,25.01
119,0.47,27.43
120,0.66,21.02
121,0.71,19.68
122,0.7,22.16
123,0.67,21.58
124,0.66,23.27
125,0.63,21.96
126,0.64,22.74
127,0.63,22.67
128,0.61,23.92
129,0.58,23.18
130,0.58,24.24
131,0.59,24.26
132,0.56,23.68
133,0.57,25.03
134,0.55,23.05
135,0.56,24.83
136,0.52,24.93
137,0.52,25.34
138,0.5,24.64
139,0.51,25.36
140,0.49,26.25
141,0.47,26.2
142,0.48,24.8
143,0.48,26.09
144,0.46,25.41
145,0.47,25.79
146,0.46,25.66
147,0.45,26.18
148,0.44,25.8
149,0.44,27.72
150,0.85,17.97
151,0.81,17.48
152,0.78,21.8
153,0.74,22.31
154,0.71,21.35
155,0.7,21.97
156,0.7,25.0
157,0.65,22.62
158,0.66,23.24
159,0.62,24.43
160,0.61,25.37
161,0.6,23.61
162,0.61,25.18
163,0.59,25.17
164,0.57,24.89
165,0.56,24.46
166,0.57,25.99
167,0.55,25.9
168,0.54,25.95
169,0.53,26.5
170,0.52,26.24
171,0.51,26.62
172,0.51,25.2
173,0.52,27.72
174,0.48,26.63
175,0.5,26.35
176,0.48,26.86
177,0.48,27.92
178,0.46,24.4
179,0.48,37.22
180,0.6,28.73
181,0.6,27.06
182,0.58,25.77
183,0.56,28.88
184,0.53,28.42
185,0.53,26.61
186,0.53,26.1
187,0.52,27.23
188,0.49,26.16
189,0.49,27.51
190,0.48,27.75
191,0.46,27.94
192,0.45,27.89
193,0.45,26.24
194,0.47,27.45
195,0.43,26.6
196,0.44,28.94
197,0.4,28.11
198,0.39,27.2
199,0.4,27.81
