Round,Train Loss,Accuracy
0,1.22,10.6
1,1.15,9.9
2,1.09,10.03
3,1.06,11.38
4,1.04,10.13
5,1.01,10.03
6,0.99,10.0
7,0.97,9.99
8,0.96,10.01
9,0.96,10.01
10,0.95,10.01
11,0.95,10.0
12,0.93,10.0
13,0.93,10.01
14,0.93,10.08
15,0.93,10.17
16,0.91,10.07
17,0.91,9.99
18,0.9,9.99
19,0.91,10.01
20,0.91,10.02
21,0.89,10.01
22,0.91,10.09
23,0.91,9.99
24,0.9,10.32
25,0.91,10.05
26,0.9,10.44
27,0.89,10.62
28,0.89,10.59
29,0.89,10.93
30,0.88,11.1
31,0.89,11.75
32,0.88,11.79
33,0.89,11.51
34,0.88,11.67
35,0.87,12.88
36,0.9,14.2
37,0.89,14.13
38,0.88,14.93
39,0.87,13.73
40,0.87,14.79
41,0.88,15.96
42,0.88,16.39
43,0.87,14.63
44,0.86,16.07
45,0.87,16.95
46,0.87,17.18
47,0.87,17.97
48,0.87,17.55
49,0.85,17.39
50,0.85,17.78
51,0.85,18.61
52,0.85,18.67
53,0.85,18.82
54,0.84,19.48
55,0.85,18.37
56,0.84,19.14
57,0.83,19.08
58,0.83,19.79
59,0.84,20.11
60,0.84,19.71
61,0.83,20.08
62,0.82,21.11
63,0.83,20.88
64,0.82,20.95
65,0.82,20.83
66,0.82,21.14
67,0.82,21.59
68,0.82,22.2
69,0.81,22.55
70,0.81,22.22
71,0.81,22.71
72,0.82,23.03
73,0.81,23.15
74,0.8,23.07
75,0.79,23.14
76,0.79,23.46
77,0.79,23.45
78,0.78,24.14
79,0.79,23.73
80,0.78,23.82
81,0.77,23.87
82,0.8,24.56
83,0.77,24.6
84,0.77,24.72
85,0.78,24.68
86,0.77,24.49
87,0.77,24.65
88,0.75,24.73
89,0.76,25.11
90,0.75,25.15
91,0.74,25.33
92,0.76,25.82
93,0.76,25.84
94,0.76,25.82
95,0.75,25.54
96,0.74,25.69
97,0.74,26.18
98,0.75,26.34
99,0.74,26.35
100,0.75,26.34
101,0.74,26.46
102,0.74,26.77
103,0.73,26.67
104,0.74,26.65
105,0.73,27.11
106,0.72,26.93
107,0.73,27.12
108,0.72,27.23
109,0.73,27.66
110,0.73,27.12
111,0.73,27.58
112,0.72,27.43
113,0.71,27.86
114,0.72,27.9
115,0.71,27.62
116,0.7,27.94
117,0.71,27.89
118,0.73,27.98
119,0.71,28.2
120,0.7,27.76
121,0.71,28.19
122,0.71,28.69
123,0.7,28.69
124,0.69,28.67
125,0.71,28.51
126,0.7,28.83
127,0.71,28.87
128,0.7,28.89
129,0.7,28.66
130,0.7,28.92
131,0.69,28.96
132,0.71,28.82
133,0.69,29.12
134,0.68,28.87
135,0.71,29.35
136,0.69,29.17
137,0.69,29.25
138,0.69,28.9
139,0.68,29.4
140,0.67,29.62
141,0.68,29.25
142,0.69,29.55
143,0.69,29.42
144,0.68,29.51
145,0.67,29.53
146,0.67,29.79
147,0.69,29.94
148,0.66,29.79
149,0.68,30.1
150,0.67,30.24
151,0.67,29.83
152,0.68,30.13
153,0.68,30.33
154,0.67,30.22
155,0.66,30.34
156,0.66,30.32
157,0.66,30.47
158,0.67,30.47
159,0.66,30.9
160,0.65,31.1
161,0.67,31.02
162,0.65,31.12
163,0.65,30.49
164,0.66,30.8
165,0.66,30.63
166,0.66,30.97
167,0.66,31.07
168,0.65,30.94
169,0.65,30.9
170,0.65,31.29
171,0.66,31.25
172,0.64,31.13
173,0.65,31.18
174,0.65,31.55
175,0.64,31.47
176,0.63,31.42
177,0.64,31.61
178,0.64,31.68
179,0.63,31.56
180,0.66,31.91
181,0.64,31.68
182,0.64,31.82
183,0.63,31.97
184,0.63,31.97
185,0.62,31.74
186,0.63,31.83
187,0.63,32.34
188,0.63,32.25
189,0.64,31.98
190,0.63,32.2
191,0.63,32.22
192,0.64,32.12
193,0.62,32.13
194,0.62,32.35
195,0.63,32.4
196,0.63,32.32
197,0.61,32.59
198,0.62,32.62
199,0.6,32.67
