Round,Train Loss,Accuracy
0,1.47,9.98
1,1.45,10.66
2,1.47,15.31
3,1.49,15.09
4,1.5,16.56
5,1.48,17.41
6,1.45,18.24
7,1.42,18.88
8,1.39,18.84
9,1.36,19.89
10,1.34,20.5
11,1.31,20.59
12,1.29,20.94
13,1.27,21.47
14,1.24,21.53
15,1.22,21.6
16,1.21,22.13
17,1.19,22.25
18,1.18,22.68
19,1.16,22.91
20,1.15,23.27
21,1.13,23.46
22,1.12,24.11
23,1.1,24.28
24,1.09,24.65
25,1.08,25.0
26,1.07,24.79
27,1.05,25.9
28,1.04,26.09
29,1.03,29.82
30,1.02,26.47
31,1.01,26.68
32,1.0,27.03
33,0.99,27.15
34,0.99,27.37
35,0.98,27.58
36,0.97,27.99
37,0.96,27.97
38,0.95,27.87
39,0.94,28.26
40,0.94,28.43
41,0.93,28.46
42,0.92,28.85
43,0.91,28.73
44,0.91,29.13
45,0.9,29.2
46,0.9,29.05
47,0.89,29.29
48,0.88,28.06
49,0.92,29.27
50,0.88,29.39
51,0.87,29.76
52,0.87,29.66
53,0.86,29.67
54,0.85,29.42
55,0.85,29.85
56,0.84,29.59
57,0.83,29.4
58,0.83,30.02
59,0.82,32.38
60,0.82,29.68
61,0.81,30.01
62,0.81,30.39
63,0.81,30.5
64,0.8,30.2
65,0.8,30.36
66,0.79,30.13
67,0.79,30.39
68,0.78,30.52
69,0.78,30.71
70,0.78,30.57
71,0.78,30.87
72,0.77,30.65
73,0.76,30.9
74,0.76,30.94
75,0.75,30.83
76,0.75,31.02
77,0.74,30.73
78,0.74,30.55
79,0.74,30.93
80,0.73,30.94
81,0.73,31.12
82,0.72,31.25
83,0.72,31.52
84,0.71,31.58
85,0.71,31.6
86,0.7,31.45
87,0.7,31.3
88,0.7,31.66
89,0.69,33.31
90,0.69,32.11
91,0.69,31.58
92,0.68,31.9
93,0.68,32.21
94,0.67,31.68
95,0.67,32.05
96,0.66,32.12
97,0.66,31.77
98,0.66,32.32
99,0.65,32.03
100,0.65,31.91
101,0.64,31.91
102,0.64,32.1
103,0.63,32.61
104,0.63,32.18
105,0.63,32.25
106,0.63,32.29
107,0.62,33.06
108,0.62,32.5
109,0.61,32.53
110,0.61,32.45
111,0.61,32.76
112,0.6,32.62
113,0.59,32.71
114,0.59,33.3
115,0.59,32.71
116,0.59,32.96
117,0.59,32.52
118,0.58,32.9
119,0.58,34.32
120,0.58,32.81
121,0.57,32.85
122,0.57,32.79
123,0.56,33.23
124,0.56,32.86
125,0.56,32.78
126,0.56,32.95
127,0.55,33.17
128,0.54,32.95
129,0.54,33.23
130,0.54,33.09
131,0.54,32.95
132,0.53,33.06
133,0.53,33.14
134,0.53,32.85
135,0.53,33.07
136,0.52,32.87
137,0.52,33.22
138,0.51,33.17
139,0.51,33.08
140,0.51,33.15
141,0.51,33.24
142,0.5,33.1
143,0.5,33.3
144,0.5,33.35
145,0.5,33.17
146,0.49,33.35
147,0.49,33.44
148,0.49,33.39
149,0.48,34.44
150,0.48,33.03
151,0.48,33.36
152,0.48,33.74
153,0.48,33.73
154,0.47,33.3
155,0.47,33.38
156,0.46,33.35
157,0.46,33.64
158,0.45,33.68
159,0.45,33.17
160,0.45,33.38
161,0.45,33.31
162,0.45,32.97
163,0.45,33.61
164,0.44,33.33
165,0.45,33.13
166,0.45,33.57
167,0.44,33.46
168,0.44,32.85
169,0.44,33.46
170,0.43,33.63
171,0.43,32.93
172,0.43,33.39
173,0.42,33.53
174,0.42,31.73
175,0.44,33.16
176,0.42,33.06
177,0.41,33.07
178,0.41,33.19
179,0.41,34.89
180,0.4,33.31
181,0.4,33.36
182,0.4,33.49
183,0.4,33.33
184,0.4,33.2
185,0.39,32.94
186,0.39,33.49
187,0.39,33.18
188,0.38,33.16
189,0.38,33.26
190,0.38,33.36
191,0.38,33.42
192,0.37,32.67
193,0.38,33.28
194,0.37,32.97
195,0.37,33.2
196,0.36,33.02
197,0.36,32.96
198,0.36,32.86
199,0.36,32.86
