Round,Train Loss,Accuracy
0,1.74,9.79
1,1.72,8.59
2,1.68,9.15
3,1.67,9.41
4,1.64,9.54
5,1.62,11.73
6,1.59,13.34
7,1.57,13.8
8,1.55,14.64
9,1.54,16.27
10,1.52,18.2
11,1.5,19.86
12,1.48,20.86
13,1.46,21.79
14,1.44,22.5
15,1.42,23.64
16,1.4,24.46
17,1.38,25.11
18,1.36,25.47
19,1.34,26.17
20,1.32,26.81
21,1.3,27.33
22,1.28,27.84
23,1.26,28.21
24,1.24,28.78
25,1.23,29.31
26,1.21,29.71
27,1.19,30.06
28,1.17,30.41
29,1.16,30.6
30,1.14,31.22
31,1.12,31.45
32,1.11,31.64
33,1.1,32.04
34,1.09,32.18
35,1.08,32.56
36,1.06,32.83
37,1.05,33.15
38,1.04,33.4
39,1.03,33.4
40,1.02,33.79
41,1.01,34.12
42,1.0,34.32
43,0.99,34.34
44,0.98,34.21
45,0.97,34.7
46,0.97,34.6
47,0.96,34.7
48,0.95,34.93
49,0.94,35.06
50,0.93,35.04
51,0.93,35.14
52,0.92,35.06
53,0.91,35.17
54,0.91,35.24
55,0.9,35.39
56,0.9,35.34
57,0.89,35.52
58,0.89,35.43
59,0.88,35.45
60,0.88,35.76
61,0.87,35.59
62,0.87,35.76
63,0.86,35.72
64,0.86,35.73
65,0.85,35.89
66,0.85,35.93
67,0.84,35.9
68,0.84,36.05
69,0.83,36.1
70,0.83,36.16
71,0.82,36.2
72,0.82,36.48
73,0.81,36.44
74,0.81,36.38
75,0.81,36.44
76,0.8,36.49
77,0.8,36.46
78,0.79,36.32
79,0.79,36.54
80,0.78,36.6
81,0.78,36.47
82,0.78,36.48
83,0.77,36.52
84,0.77,36.61
85,0.77,36.62
86,0.76,36.55
87,0.76,36.66
88,0.76,36.49
89,0.75,36.63
90,0.75,36.73
91,0.75,36.72
92,0.74,36.78
93,0.74,36.75
94,0.73,36.67
95,0.73,36.89
96,0.73,36.85
97,0.72,36.86
98,0.72,36.91
99,0.71,36.83
100,0.71,36.63
101,0.71,36.84
102,0.71,36.89
103,0.7,36.67
104,0.7,36.72
105,0.69,36.66
106,0.69,36.92
107,0.69,36.66
108,0.68,36.78
109,0.68,36.98
110,0.68,36.91
111,0.67,36.84
112,0.67,37.06
113,0.67,36.89
114,0.67,36.96
115,0.66,37.02
116,0.66,36.89
117,0.66,37.02
118,0.65,37.16
119,0.65,37.2
120,0.64,37.1
121,0.64,37.12
122,0.64,37.09
123,0.64,37.01
124,0.63,36.94
125,0.63,36.94
126,0.63,37.1
127,0.62,37.19
128,0.62,37.1
129,0.62,37.1
130,0.62,37.19
131,0.61,37.29
132,0.61,37.44
133,0.6,37.31
134,0.6,37.13
135,0.6,37.21
136,0.6,37.45
137,0.59,37.3
138,0.59,37.4
139,0.59,37.39
140,0.58,37.56
141,0.58,37.28
142,0.58,37.44
143,0.57,37.49
144,0.57,37.53
145,0.57,37.64
146,0.57,37.63
147,0.56,37.57
148,0.56,37.44
149,0.56,37.47
150,0.55,37.45
151,0.55,37.45
152,0.55,37.3
153,0.55,37.23
154,0.54,37.38
155,0.54,37.37
156,0.54,37.35
157,0.53,37.27
158,0.53,37.35
159,0.53,37.3
160,0.53,37.15
161,0.53,37.23
162,0.52,37.42
163,0.52,37.26
164,0.51,37.43
165,0.51,37.42
166,0.51,37.47
167,0.51,37.49
168,0.5,37.65
169,0.5,37.56
170,0.5,37.37
171,0.5,37.58
172,0.5,37.63
173,0.5,37.63
174,0.49,37.57
175,0.49,37.64
176,0.49,37.54
177,0.49,37.53
178,0.48,37.48
179,0.48,37.59
180,0.48,37.67
181,0.48,37.42
182,0.47,37.5
183,0.47,37.27
184,0.47,37.55
185,0.46,37.62
186,0.46,37.77
187,0.46,37.52
188,0.46,37.41
189,0.45,37.58
190,0.45,37.6
191,0.45,37.53
192,0.45,37.53
193,0.45,37.55
194,0.45,37.59
195,0.44,37.39
196,0.44,37.55
197,0.44,37.57
198,0.43,37.54
199,0.44,37.63
