Round,Train Loss,Accuracy
0,1.22,10.0
1,0.83,10.0
2,0.76,10.16
3,0.74,14.39
4,0.7,17.4
5,0.68,19.65
6,0.66,21.66
7,0.64,22.97
8,0.62,23.87
9,0.61,24.68
10,0.6,26.48
11,0.58,26.88
12,0.58,28.4
13,0.56,29.41
14,0.55,29.73
15,0.54,30.67
16,0.54,31.32
17,0.54,32.05
18,0.53,33.11
19,0.52,31.58
20,0.52,32.33
21,0.51,34.4
22,0.5,33.18
23,0.5,35.19
24,0.49,34.79
25,0.49,35.67
26,0.48,35.93
27,0.48,35.09
28,0.47,35.83
29,0.46,13.17
30,0.66,21.34
31,0.6,25.99
32,0.56,25.86
33,0.55,29.3
34,0.54,29.29
35,0.53,30.7
36,0.52,31.4
37,0.53,30.8
38,0.52,32.19
39,0.51,31.53
40,0.5,32.28
41,0.49,32.51
42,0.5,33.43
43,0.49,34.35
44,0.48,34.61
45,0.48,34.73
46,0.48,33.58
47,0.47,34.98
48,0.47,35.35
49,0.47,35.71
50,0.47,34.3
51,0.46,36.59
52,0.46,35.84
53,0.45,36.03
54,0.44,36.2
55,0.44,35.86
56,0.44,37.24
57,0.43,36.9
58,0.44,36.24
59,0.43,41.6
60,0.5,35.44
61,0.49,34.8
62,0.49,33.92
63,0.48,35.18
64,0.47,35.96
65,0.47,34.28
66,0.47,34.73
67,0.47,35.73
68,0.45,35.65
69,0.46,35.73
70,0.45,35.51
71,0.44,36.7
72,0.44,36.45
73,0.43,37.0
74,0.42,36.79
75,0.43,36.3
76,0.43,37.14
77,0.43,37.22
78,0.42,38.16
79,0.41,37.58
80,0.41,37.81
81,0.41,37.37
82,0.4,38.43
83,0.4,38.62
84,0.4,38.68
85,0.39,37.83
86,0.39,37.59
87,0.39,38.38
88,0.39,38.25
89,0.38,44.26
90,0.48,37.78
91,0.46,36.67
92,0.46,35.92
93,0.45,36.9
94,0.44,36.31
95,0.44,37.56
96,0.43,37.29
97,0.43,37.22
98,0.42,37.69
99,0.42,37.45
100,0.41,37.89
101,0.42,38.3
102,0.41,38.75
103,0.4,38.79
104,0.4,39.02
105,0.4,37.87
106,0.39,38.82
107,0.39,38.58
108,0.39,38.87
109,0.38,38.4
110,0.37,38.05
111,0.37,40.08
112,0.37,39.41
113,0.37,39.33
114,0.36,40.23
115,0.36,39.56
116,0.36,39.59
117,0.35,39.41
118,0.35,39.58
119,0.35,45.76
120,0.45,38.12
121,0.44,38.69
122,0.43,37.97
123,0.42,38.85
124,0.42,39.14
125,0.41,37.6
126,0.42,39.59
127,0.4,38.99
128,0.4,39.94
129,0.4,40.34
130,0.39,38.69
131,0.39,39.65
132,0.39,40.4
133,0.37,39.58
134,0.37,40.3
135,0.37,40.94
136,0.37,40.07
137,0.36,41.49
138,0.36,40.54
139,0.36,40.55
140,0.35,40.76
141,0.35,40.62
142,0.35,40.9
143,0.34,40.44
144,0.33,40.02
145,0.33,40.88
146,0.33,40.82
147,0.33,40.69
148,0.33,40.81
149,0.32,46.28
150,0.44,40.68
151,0.42,40.5
152,0.42,39.72
153,0.41,38.73
154,0.4,39.69
155,0.39,39.81
156,0.39,39.52
157,0.39,39.81
158,0.38,39.45
159,0.38,40.77
160,0.37,40.65
161,0.37,40.76
162,0.36,40.19
163,0.36,40.25
164,0.36,41.2
165,0.35,41.07
166,0.34,41.1
167,0.34,41.31
168,0.33,41.63
169,0.34,41.25
170,0.33,40.28
171,0.33,41.17
172,0.33,42.22
173,0.32,41.86
174,0.32,41.56
175,0.31,40.59
176,0.31,41.7
177,0.3,40.61
178,0.3,41.71
179,0.31,47.16
180,0.42,41.54
181,0.41,40.55
182,0.4,40.62
183,0.4,40.45
184,0.38,40.45
185,0.38,41.03
186,0.37,40.19
187,0.36,40.51
188,0.36,41.6
189,0.36,41.06
190,0.35,41.52
191,0.35,42.27
192,0.35,41.41
193,0.35,41.99
194,0.34,41.98
195,0.33,41.55
196,0.32,42.29
197,0.32,41.25
198,0.31,41.61
199,0.31,41.22
