Round,Train Loss,Accuracy
0,1.94,10.18
1,1.94,10.0
2,1.94,10.0
3,1.96,10.0
4,1.99,10.0
5,2.02,9.98
6,2.05,10.09
7,2.05,11.86
8,2.04,13.42
9,2.04,14.0
10,2.02,14.47
11,2.01,14.6
12,2.0,14.81
13,1.98,14.93
14,1.97,15.17
15,1.96,15.13
16,1.94,15.46
17,1.92,15.46
18,1.9,15.56
19,1.89,15.61
20,1.87,15.77
21,1.84,15.93
22,1.82,16.02
23,1.8,16.14
24,1.78,16.28
25,1.76,16.39
26,1.74,16.79
27,1.72,16.95
28,1.7,17.36
29,1.68,13.56
30,1.82,11.66
31,1.76,14.7
32,1.74,15.61
33,1.72,16.03
34,1.7,16.75
35,1.67,17.25
36,1.65,17.61
37,1.63,17.75
38,1.61,18.09
39,1.58,18.08
40,1.57,18.57
41,1.54,18.81
42,1.52,19.36
43,1.5,19.68
44,1.48,19.75
45,1.47,20.29
46,1.45,20.36
47,1.43,20.43
48,1.42,20.75
49,1.4,20.87
50,1.39,21.72
51,1.37,21.57
52,1.36,21.76
53,1.35,22.19
54,1.34,22.44
55,1.33,22.55
56,1.32,22.79
57,1.31,23.04
58,1.3,23.23
59,1.29,19.13
60,1.55,21.3
61,1.5,18.6
62,1.5,18.82
63,1.47,19.77
64,1.44,20.18
65,1.42,21.01
66,1.4,21.24
67,1.38,21.77
68,1.36,22.63
69,1.34,22.87
70,1.32,22.79
71,1.3,23.7
72,1.28,23.76
73,1.26,23.94
74,1.25,24.28
75,1.23,24.65
76,1.21,25.12
77,1.19,25.17
78,1.18,25.5
79,1.16,25.91
80,1.15,26.04
81,1.13,26.06
82,1.12,26.38
83,1.11,26.66
84,1.09,27.31
85,1.07,26.84
86,1.07,27.14
87,1.05,27.35
88,1.04,27.48
89,1.03,25.53
90,1.32,28.49
91,1.28,27.52
92,1.27,28.24
93,1.24,28.7
94,1.21,28.94
95,1.18,28.96
96,1.16,29.35
97,1.13,29.23
98,1.11,29.39
99,1.09,29.73
100,1.07,29.92
101,1.05,30.06
102,1.04,30.03
103,1.02,30.12
104,1.01,30.22
105,0.99,30.31
106,0.98,30.35
107,0.96,30.59
108,0.95,30.49
109,0.94,30.48
110,0.93,30.48
111,0.92,30.61
112,0.91,30.56
113,0.9,30.73
114,0.89,30.63
115,0.87,30.74
116,0.87,30.56
117,0.86,30.96
118,0.86,30.6
119,0.84,29.5
120,1.17,30.06
121,1.14,29.07
122,1.13,29.73
123,1.1,30.03
124,1.07,30.27
125,1.05,29.95
126,1.04,30.29
127,1.01,30.53
128,1.0,30.03
129,0.98,30.69
130,0.97,30.17
131,0.95,30.69
132,0.94,30.31
133,0.93,31.2
134,0.92,30.25
135,0.9,31.19
136,0.9,30.79
137,0.88,31.22
138,0.88,30.83
139,0.86,31.26
140,0.86,31.03
141,0.83,31.41
142,0.84,31.04
143,0.81,31.39
144,0.81,31.21
145,0.79,31.6
146,0.8,30.93
147,0.77,31.34
148,0.78,30.81
149,0.76,30.43
150,1.06,30.64
151,1.04,30.12
152,1.02,30.72
153,0.99,30.92
154,0.97,30.62
155,0.95,30.98
156,0.93,30.82
157,0.91,30.98
158,0.9,30.95
159,0.88,31.23
160,0.87,30.5
161,0.86,31.42
162,0.84,31.04
163,0.82,31.45
164,0.82,30.62
165,0.8,31.37
166,0.8,30.85
167,0.78,31.52
168,0.78,30.91
169,0.76,31.52
170,0.76,30.85
171,0.73,31.65
172,0.74,31.1
173,0.71,31.54
174,0.72,31.02
175,0.69,31.49
176,0.7,31.03
177,0.68,31.57
178,0.68,31.17
179,0.66,31.44
180,0.97,31.29
181,0.94,30.63
182,0.93,30.99
183,0.9,31.34
184,0.88,31.66
185,0.86,31.39
186,0.85,31.72
187,0.82,31.5
188,0.81,31.29
189,0.8,31.55
190,0.78,31.65
191,0.76,31.33
192,0.76,31.43
193,0.74,31.5
194,0.73,31.62
195,0.71,31.88
196,0.7,31.51
197,0.69,31.56
198,0.68,31.68
199,0.66,31.76
