Round,Train Loss,Accuracy
0,1.42,11.09
1,1.12,10.69
2,0.99,16.14
3,0.95,19.46
4,0.89,25.5
5,0.85,27.36
6,0.83,28.72
7,0.79,29.87
8,0.77,29.84
9,0.75,38.15
10,0.73,32.78
11,0.72,35.29
12,0.72,35.27
13,0.71,35.67
14,0.7,36.57
15,0.69,36.33
16,0.68,37.02
17,0.69,37.73
18,0.67,37.66
19,0.68,42.26
20,0.66,38.74
21,0.66,39.41
22,0.65,39.21
23,0.66,39.99
24,0.65,40.19
25,0.64,40.46
26,0.64,41.14
27,0.63,41.28
28,0.63,40.67
29,0.63,44.05
30,0.62,41.17
31,0.62,41.52
32,0.6,41.46
33,0.61,42.04
34,0.59,42.07
35,0.6,42.65
36,0.59,42.26
37,0.59,42.82
38,0.59,42.45
39,0.6,44.79
40,0.59,42.43
41,0.58,43.41
42,0.57,42.94
43,0.57,43.15
44,0.57,43.84
45,0.57,43.02
46,0.57,43.5
47,0.55,44.07
48,0.56,43.87
49,0.56,45.68
50,0.56,44.03
51,0.54,43.7
52,0.55,43.71
53,0.54,43.44
54,0.54,44.01
55,0.55,44.43
56,0.54,44.33
57,0.54,44.01
58,0.53,44.3
59,0.54,45.87
60,0.53,44.11
61,0.53,44.11
62,0.53,44.23
63,0.52,44.12
64,0.52,44.45
65,0.52,45.06
66,0.51,44.46
67,0.52,44.18
68,0.51,44.3
69,0.52,46.49
70,0.51,44.47
71,0.51,44.55
72,0.5,44.74
73,0.5,45.36
74,0.5,44.95
75,0.5,45.61
76,0.49,45.06
77,0.49,45.61
78,0.49,44.73
79,0.49,46.65
80,0.5,44.8
81,0.49,45.33
82,0.5,45.04
83,0.48,44.85
84,0.48,45.3
85,0.48,45.05
86,0.48,44.75
87,0.47,45.37
88,0.47,45.41
89,0.47,47.18
90,0.47,45.18
91,0.46,45.03
92,0.46,45.42
93,0.46,44.87
94,0.47,45.4
95,0.46,45.54
96,0.46,44.84
97,0.47,44.58
98,0.45,45.16
99,0.46,47.56
100,0.45,45.38
101,0.45,45.53
102,0.44,45.04
103,0.45,45.27
104,0.44,45.22
105,0.44,44.54
106,0.44,44.85
107,0.43,45.08
108,0.43,45.29
109,0.44,47.83
110,0.43,45.1
111,0.43,45.07
112,0.43,45.23
113,0.43,45.47
114,0.43,45.27
115,0.42,45.62
116,0.42,45.18
117,0.43,45.18
118,0.42,45.42
119,0.41,47.54
120,0.42,45.03
121,0.42,45.15
122,0.41,45.04
123,0.42,45.15
124,0.41,44.72
125,0.41,45.15
126,0.41,45.1
127,0.4,45.01
128,0.41,44.7
129,0.4,47.26
130,0.39,44.73
131,0.4,45.42
132,0.39,45.16
133,0.39,45.39
134,0.39,45.71
135,0.4,44.82
136,0.39,45.14
137,0.38,45.09
138,0.39,45.15
139,0.38,47.65
140,0.38,45.47
141,0.4,45.08
142,0.38,45.35
143,0.38,45.58
144,0.38,45.28
145,0.39,45.03
146,0.37,45.03
147,0.37,45.19
148,0.37,45.26
149,0.37,47.31
150,0.38,45.56
151,0.39,45.3
152,0.36,45.22
153,0.37,44.9
154,0.37,45.15
155,0.36,45.2
156,0.37,45.2
157,0.37,45.25
158,0.36,45.16
159,0.36,47.53
160,0.36,45.07
161,0.36,44.96
162,0.35,44.68
163,0.35,44.75
164,0.35,45.27
165,0.35,44.94
166,0.35,45.18
167,0.35,45.22
168,0.35,44.48
169,0.35,47.54
170,0.34,44.97
171,0.34,44.82
172,0.35,44.89
173,0.33,45.14
174,0.34,44.97
175,0.35,44.77
176,0.34,44.96
177,0.34,45.04
178,0.33,44.96
179,0.33,47.63
180,0.33,44.65
181,0.33,44.39
182,0.32,44.47
183,0.33,44.65
184,0.33,44.97
185,0.32,45.07
186,0.32,44.6
187,0.32,44.28
188,0.32,44.35
189,0.33,47.6
190,0.32,44.34
191,0.33,44.28
192,0.34,44.88
193,0.32,44.68
194,0.32,45.0
195,0.32,44.82
196,0.31,45.0
197,0.32,45.0
198,0.31,44.11
199,0.31,47.65
