Round,Train Loss,Accuracy
0,1.13,10.0
1,0.92,10.17
2,0.86,15.11
3,0.82,17.32
4,0.79,18.94
5,0.77,20.88
6,0.74,22.31
7,0.7,24.53
8,0.69,27.21
9,0.68,29.16
10,0.67,29.15
11,0.66,32.29
12,0.66,30.93
13,0.63,31.67
14,0.64,31.57
15,0.63,32.88
16,0.61,33.42
17,0.61,33.53
18,0.61,33.0
19,0.6,34.45
20,0.6,34.32
21,0.58,34.34
22,0.59,35.32
23,0.57,36.92
24,0.58,34.88
25,0.57,34.93
26,0.58,35.55
27,0.55,35.78
28,0.56,35.91
29,0.57,36.16
30,0.55,36.14
31,0.55,35.98
32,0.54,35.87
33,0.55,36.6
34,0.55,36.64
35,0.53,38.72
36,0.52,36.5
37,0.53,36.51
38,0.53,37.44
39,0.51,36.91
40,0.53,37.89
41,0.52,37.44
42,0.5,37.67
43,0.51,37.52
44,0.51,37.86
45,0.5,38.17
46,0.5,38.78
47,0.49,40.24
48,0.5,38.1
49,0.49,38.78
50,0.51,38.83
51,0.49,39.2
52,0.49,39.37
53,0.49,39.48
54,0.48,39.55
55,0.47,38.89
56,0.48,39.21
57,0.46,39.42
58,0.46,39.54
59,0.46,40.97
60,0.47,39.97
61,0.46,40.09
62,0.46,40.21
63,0.46,40.03
64,0.45,40.13
65,0.44,40.49
66,0.44,40.31
67,0.44,40.44
68,0.44,40.73
69,0.44,40.75
70,0.44,40.63
71,0.44,41.51
72,0.43,40.82
73,0.43,40.87
74,0.44,40.92
75,0.43,40.78
76,0.42,41.32
77,0.43,41.09
78,0.41,40.9
79,0.43,41.67
80,0.42,41.09
81,0.41,41.57
82,0.4,41.56
83,0.41,42.32
84,0.4,41.08
85,0.4,41.14
86,0.4,41.38
87,0.4,41.31
88,0.4,41.72
89,0.39,41.84
90,0.4,41.34
91,0.41,41.95
92,0.39,41.81
93,0.4,41.9
94,0.4,42.15
95,0.38,42.48
96,0.39,41.38
97,0.39,41.55
98,0.38,41.72
99,0.38,42.04
100,0.38,42.16
101,0.38,41.7
102,0.37,41.93
103,0.38,41.8
104,0.39,41.91
105,0.37,41.85
106,0.38,41.89
107,0.37,42.64
108,0.37,41.7
109,0.39,41.66
110,0.38,41.42
111,0.37,42.03
112,0.37,41.89
113,0.36,41.98
114,0.36,41.87
115,0.37,42.16
116,0.36,41.87
117,0.35,41.79
118,0.36,41.94
119,0.35,42.74
120,0.36,42.08
121,0.35,42.14
122,0.35,42.29
123,0.35,42.04
124,0.35,41.92
125,0.35,41.95
126,0.35,42.24
127,0.34,42.09
128,0.36,41.76
129,0.34,41.65
130,0.35,41.64
131,0.34,42.7
132,0.35,41.93
133,0.34,41.74
134,0.34,41.75
135,0.34,41.21
136,0.34,41.3
137,0.34,41.17
138,0.34,41.46
139,0.34,41.74
140,0.34,41.7
141,0.33,41.65
142,0.33,41.9
143,0.34,42.69
144,0.33,41.67
145,0.33,42.01
146,0.33,42.19
147,0.33,41.73
148,0.33,42.07
149,0.32,41.64
150,0.32,42.39
151,0.32,42.07
152,0.33,42.15
153,0.33,41.62
154,0.32,41.87
155,0.32,43.2
156,0.32,41.49
157,0.32,41.74
158,0.32,41.95
159,0.32,41.79
160,0.31,41.8
161,0.32,41.97
162,0.32,41.6
163,0.33,41.39
164,0.31,41.45
165,0.31,41.45
166,0.32,41.33
167,0.31,42.89
168,0.31,41.59
169,0.31,41.62
170,0.31,41.52
171,0.31,41.22
172,0.31,41.37
173,0.31,41.57
174,0.31,41.23
175,0.31,40.93
176,0.3,41.23
177,0.31,41.4
178,0.31,41.2
179,0.31,42.9
180,0.31,40.99
181,0.31,41.2
182,0.32,40.95
183,0.3,41.0
184,0.3,41.14
185,0.32,40.97
186,0.3,41.0
187,0.3,40.72
188,0.3,40.89
189,0.3,40.72
190,0.29,40.96
191,0.3,42.92
192,0.29,40.79
193,0.3,40.7
194,0.3,40.76
195,0.29,40.65
196,0.3,40.62
197,0.3,40.54
198,0.3,40.48
199,0.29,40.36
