Round,Train Loss,Accuracy
0,1.88,17.96
1,1.61,24.89
2,1.47,29.49
3,1.36,34.01
4,1.3,35.13
5,1.25,37.78
6,1.22,39.18
7,1.19,40.11
8,1.17,40.99
9,1.15,31.07
10,1.32,34.98
11,1.23,37.57
12,1.19,41.22
13,1.16,39.56
14,1.15,42.63
15,1.13,43.17
16,1.11,42.95
17,1.09,43.64
18,1.08,43.81
19,1.07,41.43
20,1.17,41.8
21,1.14,41.58
22,1.12,42.68
23,1.1,43.88
24,1.09,43.53
25,1.08,44.47
26,1.06,44.8
27,1.05,44.73
28,1.04,45.04
29,1.03,44.87
30,1.12,43.38
31,1.1,43.54
32,1.08,44.66
33,1.07,43.6
34,1.05,45.6
35,1.04,45.77
36,1.03,46.01
37,1.02,45.87
38,1.01,45.93
39,1.0,46.6
40,1.09,44.21
41,1.07,45.04
42,1.06,45.82
43,1.04,45.6
44,1.03,46.03
45,1.02,46.44
46,1.01,46.95
47,1.0,47.34
48,0.99,46.6
49,0.98,47.36
50,1.06,46.68
51,1.05,45.55
52,1.03,46.4
53,1.02,46.83
54,1.01,47.31
55,1.0,46.58
56,0.99,47.53
57,0.98,48.09
58,0.97,48.0
59,0.96,48.24
60,1.04,47.17
61,1.03,46.45
62,1.01,47.74
63,1.0,47.64
64,0.99,48.05
65,0.98,48.0
66,0.97,48.49
67,0.96,46.34
68,0.95,49.31
69,0.94,49.55
70,1.02,47.73
71,1.0,48.62
72,0.99,47.46
73,0.98,48.47
74,0.97,48.05
75,0.96,48.69
76,0.95,49.7
77,0.95,48.99
78,0.93,48.95
79,0.93,50.02
80,1.01,47.77
81,0.99,48.59
82,0.98,48.32
83,0.97,49.19
84,0.96,49.33
85,0.94,49.33
86,0.94,49.2
87,0.93,49.84
88,0.92,48.74
89,0.91,50.57
90,1.0,49.14
91,0.98,48.92
92,0.97,50.3
93,0.95,49.22
94,0.94,50.69
95,0.94,48.75
96,0.93,49.95
97,0.92,50.52
98,0.91,50.94
99,0.9,51.93
100,0.98,49.63
101,0.97,49.11
102,0.95,49.83
103,0.95,49.07
104,0.93,50.1
105,0.92,50.47
106,0.92,50.8
107,0.91,51.54
108,0.9,50.7
109,0.89,52.14
110,0.98,49.77
111,0.96,49.55
112,0.95,49.58
113,0.93,49.49
114,0.92,50.61
115,0.91,50.6
116,0.91,50.5
117,0.89,50.87
118,0.89,51.49
119,0.88,52.43
120,0.96,50.76
121,0.95,50.05
122,0.93,51.15
123,0.93,50.84
124,0.91,50.72
125,0.91,51.17
126,0.9,51.7
127,0.89,51.21
128,0.88,51.5
129,0.87,52.85
130,0.96,51.18
131,0.94,51.56
132,0.93,51.75
133,0.92,50.7
134,0.91,51.84
135,0.9,51.72
136,0.89,51.2
137,0.88,51.31
138,0.87,51.9
139,0.87,53.53
140,0.95,51.06
141,0.93,52.45
142,0.92,51.98
143,0.91,51.91
144,0.9,52.11
145,0.89,50.13
146,0.88,51.93
147,0.87,51.9
148,0.86,51.7
149,0.85,53.4
150,0.94,51.95
151,0.92,51.84
152,0.91,52.02
153,0.9,51.43
154,0.89,51.49
155,0.88,51.99
156,0.87,53.0
157,0.87,52.0
158,0.86,52.93
159,0.85,53.93
160,0.94,51.44
161,0.92,51.9
162,0.9,51.83
163,0.89,52.06
164,0.88,52.88
165,0.87,52.06
166,0.86,53.51
167,0.86,52.05
168,0.85,52.37
169,0.84,53.67
170,0.93,53.05
171,0.91,52.72
172,0.89,52.76
173,0.88,52.49
174,0.87,51.86
175,0.86,52.81
176,0.86,52.39
177,0.85,52.07
178,0.85,53.01
179,0.84,53.57
180,0.93,52.23
181,0.9,52.03
182,0.89,52.88
183,0.88,51.82
184,0.87,51.25
185,0.86,52.0
186,0.85,53.08
187,0.84,51.76
188,0.84,52.25
189,0.83,53.7
190,0.92,52.25
191,0.9,52.24
192,0.88,52.9
193,0.88,52.45
194,0.87,52.14
195,0.85,52.96
196,0.84,52.83
197,0.84,52.85
198,0.83,51.85
199,0.82,54.21
