Round,Train Loss,Accuracy
0,1.94,10.56
1,1.94,10.76
2,1.93,10.07
3,1.93,10.0
4,1.94,10.0
5,1.94,10.0
6,1.94,10.0
7,1.95,10.0
8,1.96,10.0
9,1.97,10.0
10,1.97,10.0
11,1.99,10.0
12,2.0,10.0
13,2.01,10.0
14,2.01,10.0
15,2.02,9.98
16,2.02,10.0
17,2.03,10.08
18,2.03,10.24
19,2.03,10.78
20,2.03,11.77
21,2.03,12.19
22,2.02,12.7
23,2.02,13.15
24,2.02,13.63
25,2.01,14.08
26,2.01,14.14
27,2.01,14.32
28,2.0,14.46
29,2.0,14.51
30,1.99,14.64
31,1.99,14.69
32,1.98,14.76
33,1.97,14.84
34,1.97,14.88
35,1.96,15.0
36,1.96,14.94
37,1.95,15.08
38,1.94,15.18
39,1.94,15.23
40,1.93,15.19
41,1.92,15.26
42,1.92,15.3
43,1.91,15.4
44,1.9,15.41
45,1.89,15.43
46,1.89,15.49
47,1.88,15.61
48,1.87,15.59
49,1.86,15.62
50,1.86,15.69
51,1.85,15.75
52,1.84,15.81
53,1.83,15.91
54,1.82,15.92
55,1.82,15.93
56,1.81,15.94
57,1.8,15.95
58,1.79,16.01
59,1.78,16.09
60,1.78,16.13
61,1.77,16.25
62,1.76,16.3
63,1.75,16.36
64,1.74,16.43
65,1.73,16.61
66,1.72,16.68
67,1.71,16.88
68,1.7,16.97
69,1.7,17.08
70,1.69,17.34
71,1.68,17.5
72,1.67,17.6
73,1.66,17.91
74,1.65,18.02
75,1.64,18.03
76,1.64,18.21
77,1.63,18.4
78,1.62,18.53
79,1.61,18.76
80,1.6,18.91
81,1.6,18.92
82,1.59,19.02
83,1.58,19.21
84,1.57,19.34
85,1.57,19.35
86,1.56,19.41
87,1.56,19.45
88,1.55,19.73
89,1.54,19.79
90,1.54,19.85
91,1.53,19.94
92,1.52,20.05
93,1.52,20.06
94,1.51,19.99
95,1.51,20.17
96,1.5,20.25
97,1.5,20.38
98,1.49,20.42
99,1.49,20.46
100,1.48,20.47
101,1.48,20.51
102,1.47,20.63
103,1.47,20.65
104,1.47,20.71
105,1.46,20.81
106,1.46,20.78
107,1.45,20.88
108,1.45,21.04
109,1.44,21.08
110,1.44,21.2
111,1.44,21.26
112,1.43,21.33
113,1.43,21.32
114,1.42,21.48
115,1.42,21.44
116,1.42,21.51
117,1.41,21.7
118,1.41,21.66
119,1.41,21.69
120,1.41,21.73
121,1.4,21.87
122,1.4,21.96
123,1.39,21.96
124,1.39,22.05
125,1.39,22.26
126,1.39,22.24
127,1.38,22.24
128,1.38,22.44
129,1.38,22.42
130,1.37,22.37
131,1.37,22.48
132,1.37,22.45
133,1.37,22.51
134,1.36,22.63
135,1.36,22.69
136,1.36,22.8
137,1.35,22.85
138,1.35,22.89
139,1.35,22.92
140,1.35,22.84
141,1.34,22.94
142,1.34,22.93
143,1.34,22.86
144,1.34,22.84
145,1.33,22.92
146,1.33,23.05
147,1.33,22.95
148,1.33,23.13
149,1.32,23.18
150,1.32,23.29
151,1.32,23.18
152,1.32,23.47
153,1.31,23.32
154,1.31,23.29
155,1.31,23.37
156,1.31,23.46
157,1.3,23.43
158,1.3,23.49
159,1.3,23.48
160,1.3,23.52
161,1.3,23.57
162,1.29,23.64
163,1.29,23.6
164,1.29,23.6
165,1.29,23.62
166,1.28,23.57
167,1.28,23.65
168,1.28,23.83
169,1.27,23.74
170,1.27,23.81
171,1.27,23.88
172,1.27,23.91
173,1.27,23.82
174,1.26,23.87
175,1.26,23.9
176,1.26,23.96
177,1.26,24.04
178,1.25,24.06
179,1.25,24.0
180,1.25,24.05
181,1.25,24.09
182,1.25,24.09
183,1.24,24.18
184,1.24,24.13
185,1.24,24.14
186,1.24,24.15
187,1.23,24.26
188,1.23,24.26
189,1.23,24.29
190,1.23,24.34
191,1.22,24.32
192,1.22,24.33
193,1.22,24.37
194,1.22,24.37
195,1.21,24.43
196,1.21,24.47
197,1.21,24.48
198,1.21,24.41
199,1.21,24.4
