Round,Train Loss,Accuracy
0,1.3,10.01
1,0.9,12.08
2,0.76,11.63
3,0.73,19.76
4,0.69,22.9
5,0.65,25.5
6,0.63,27.64
7,0.62,28.42
8,0.59,30.02
9,0.59,31.53
10,0.56,31.4
11,0.56,31.79
12,0.55,31.89
13,0.52,32.66
14,0.53,34.24
15,0.51,33.57
16,0.5,33.44
17,0.5,34.82
18,0.49,34.99
19,0.49,35.7
20,0.49,35.21
21,0.48,35.73
22,0.46,36.17
23,0.47,35.34
24,0.47,36.17
25,0.46,36.09
26,0.46,36.71
27,0.45,37.15
28,0.45,36.87
29,0.45,39.48
30,0.44,37.44
31,0.45,37.53
32,0.44,37.42
33,0.43,38.08
34,0.43,38.02
35,0.42,38.4
36,0.42,38.78
37,0.42,38.37
38,0.42,38.77
39,0.41,41.4
40,0.41,39.02
41,0.42,39.04
42,0.41,39.37
43,0.42,39.41
44,0.41,39.34
45,0.42,39.74
46,0.4,39.49
47,0.4,39.96
48,0.39,39.81
49,0.39,42.26
50,0.4,40.09
51,0.39,39.86
52,0.38,40.12
53,0.38,40.39
54,0.38,40.77
55,0.38,40.66
56,0.38,40.77
57,0.38,40.75
58,0.38,40.95
59,0.38,42.54
60,0.37,40.87
61,0.38,41.37
62,0.38,41.03
63,0.37,41.13
64,0.37,41.2
65,0.37,41.24
66,0.37,41.34
67,0.37,41.22
68,0.37,41.59
69,0.36,42.94
70,0.37,41.68
71,0.36,41.71
72,0.37,41.7
73,0.36,41.53
74,0.36,41.82
75,0.36,42.04
76,0.36,41.86
77,0.35,42.12
78,0.35,42.09
79,0.36,42.96
80,0.35,42.06
81,0.34,41.74
82,0.35,42.08
83,0.34,42.01
84,0.35,41.93
85,0.34,42.23
86,0.35,42.17
87,0.34,41.96
88,0.34,42.24
89,0.33,43.26
90,0.34,42.05
91,0.34,42.12
92,0.33,42.27
93,0.33,42.41
94,0.33,42.64
95,0.33,42.63
96,0.32,42.43
97,0.32,42.43
98,0.32,42.25
99,0.32,42.76
100,0.32,42.01
101,0.32,42.1
102,0.32,42.06
103,0.32,42.3
104,0.32,42.52
105,0.32,42.01
106,0.31,42.16
107,0.31,41.99
108,0.31,42.05
109,0.32,42.27
110,0.31,42.24
111,0.31,42.13
112,0.3,42.14
113,0.3,42.12
114,0.3,42.16
115,0.3,42.39
116,0.3,42.22
117,0.29,41.75
118,0.29,42.03
119,0.29,42.05
120,0.29,42.02
121,0.3,41.91
122,0.29,42.08
123,0.29,42.28
124,0.28,42.17
125,0.29,42.06
126,0.29,42.06
127,0.29,42.01
128,0.29,41.97
129,0.28,42.5
130,0.28,41.95
131,0.29,41.86
132,0.28,42.22
133,0.28,41.72
134,0.28,41.6
135,0.28,41.64
136,0.28,41.99
137,0.27,42.08
138,0.27,41.97
139,0.27,42.32
140,0.28,42.03
141,0.27,42.23
142,0.27,41.85
143,0.26,41.82
144,0.26,41.84
145,0.27,42.01
146,0.27,41.85
147,0.27,41.87
148,0.26,41.97
149,0.26,42.07
150,0.27,41.96
151,0.27,42.03
152,0.26,42.01
153,0.27,41.41
154,0.26,41.99
155,0.26,42.21
156,0.26,41.97
157,0.26,41.97
158,0.26,41.94
159,0.26,42.22
160,0.26,41.98
161,0.25,41.94
162,0.26,42.02
163,0.25,41.91
164,0.26,41.77
165,0.25,41.91
166,0.25,41.72
167,0.25,41.57
168,0.26,41.6
169,0.25,41.71
170,0.25,41.41
171,0.25,41.75
172,0.25,41.41
173,0.25,41.38
174,0.25,41.51
175,0.25,41.42
176,0.24,41.64
177,0.24,41.43
178,0.24,41.46
179,0.24,41.61
180,0.24,41.26
181,0.24,41.17
182,0.24,41.3
183,0.24,41.15
184,0.24,41.27
185,0.24,41.07
186,0.24,41.44
187,0.24,41.19
188,0.24,41.22
189,0.25,40.82
190,0.24,41.02
191,0.24,41.57
192,0.24,41.05
193,0.24,41.06
194,0.25,40.72
195,0.24,41.27
196,0.24,41.1
197,0.24,40.92
198,0.23,41.05
199,0.24,40.81
