Round,Train Loss,Accuracy
0,1.82,11.17
1,1.59,20.8
2,1.48,23.09
3,1.41,28.79
4,1.33,33.35
5,1.27,35.39
6,1.22,37.72
7,1.19,40.78
8,1.17,41.16
9,1.15,44.11
10,1.14,42.85
11,1.13,43.22
12,1.12,43.19
13,1.11,44.92
14,1.1,44.27
15,1.09,44.36
16,1.08,45.59
17,1.07,45.11
18,1.06,45.91
19,1.06,48.01
20,1.05,45.99
21,1.04,46.43
22,1.04,47.15
23,1.03,47.13
24,1.02,46.3
25,1.02,47.65
26,1.01,48.02
27,1.01,47.33
28,1.0,47.74
29,1.0,50.11
30,0.99,48.02
31,0.99,48.85
32,0.98,47.98
33,0.98,48.73
34,0.97,49.92
35,0.97,49.49
36,0.96,50.2
37,0.96,50.08
38,0.95,50.63
39,0.95,52.16
40,0.95,49.91
41,0.95,51.02
42,0.94,51.07
43,0.93,50.38
44,0.93,50.59
45,0.93,50.96
46,0.93,50.73
47,0.92,51.61
48,0.92,50.36
49,0.92,52.46
50,0.92,51.48
51,0.91,50.89
52,0.91,52.14
53,0.91,51.4
54,0.91,51.98
55,0.9,51.15
56,0.9,51.85
57,0.89,51.69
58,0.89,52.47
59,0.89,53.81
60,0.88,52.06
61,0.88,52.21
62,0.88,51.87
63,0.88,52.3
64,0.87,52.15
65,0.87,52.25
66,0.87,52.29
67,0.87,52.48
68,0.87,51.65
69,0.86,53.19
70,0.86,52.09
71,0.85,52.07
72,0.85,52.17
73,0.85,52.8
74,0.85,52.93
75,0.85,52.46
76,0.85,52.99
77,0.84,52.77
78,0.84,52.97
79,0.84,54.85
80,0.84,53.16
81,0.84,52.13
82,0.83,52.7
83,0.83,52.96
84,0.83,53.52
85,0.83,52.04
86,0.83,53.17
87,0.82,52.97
88,0.82,53.06
89,0.82,54.91
90,0.82,53.07
91,0.82,53.09
92,0.81,52.78
93,0.81,53.38
94,0.81,52.79
95,0.81,52.72
96,0.81,52.73
97,0.81,52.57
98,0.81,52.17
99,0.8,54.83
100,0.8,53.21
101,0.8,53.14
102,0.8,52.88
103,0.8,53.14
104,0.8,52.97
105,0.79,53.23
106,0.79,53.29
107,0.79,53.33
108,0.79,52.94
109,0.79,54.39
110,0.78,53.56
111,0.79,53.1
112,0.78,52.7
113,0.78,53.41
114,0.78,52.74
115,0.78,52.8
116,0.78,52.91
117,0.78,53.04
118,0.78,52.96
119,0.77,54.7
120,0.77,52.54
121,0.77,52.77
122,0.77,53.19
123,0.77,52.42
124,0.77,53.06
125,0.77,52.72
126,0.77,53.33
127,0.76,52.91
128,0.76,53.16
129,0.76,54.66
130,0.76,52.63
131,0.76,52.82
132,0.76,52.61
133,0.75,52.66
134,0.76,52.72
135,0.75,53.13
136,0.76,52.88
137,0.75,52.95
138,0.76,52.75
139,0.75,54.91
140,0.75,53.13
141,0.75,53.23
142,0.75,53.24
143,0.75,52.83
144,0.74,52.94
145,0.75,53.18
146,0.74,52.53
147,0.74,52.54
148,0.74,53.04
149,0.74,55.02
150,0.74,52.77
151,0.74,52.98
152,0.74,52.82
153,0.74,52.45
154,0.74,53.21
155,0.74,53.17
156,0.73,52.64
157,0.74,53.06
158,0.74,52.18
159,0.74,54.75
160,0.73,53.16
161,0.73,52.65
162,0.73,52.37
163,0.73,52.56
164,0.73,52.21
165,0.73,52.52
166,0.73,52.59
167,0.72,52.51
168,0.73,52.74
169,0.72,54.7
170,0.73,52.82
171,0.73,53.1
172,0.73,52.86
173,0.72,52.86
174,0.72,52.73
175,0.72,52.03
176,0.72,52.35
177,0.72,52.72
178,0.72,52.74
179,0.72,54.64
180,0.72,52.47
181,0.72,52.25
182,0.72,52.37
183,0.72,51.99
184,0.72,52.3
185,0.71,52.49
186,0.71,52.49
187,0.72,51.9
188,0.71,52.18
189,0.71,54.53
190,0.71,52.15
191,0.71,52.21
192,0.71,51.9
193,0.71,52.22
194,0.71,52.02
195,0.71,52.3
196,0.7,51.73
197,0.71,51.12
198,0.71,51.79
199,0.71,54.44
