Round,Train Loss,Accuracy
0,1.39,11.46
1,1.06,10.44
2,0.96,15.11
3,0.92,21.69
4,0.89,24.1
5,0.86,25.16
6,0.83,26.98
7,0.8,27.69
8,0.78,31.28
9,0.76,32.19
10,0.74,32.29
11,0.72,33.19
12,0.71,35.51
13,0.7,35.73
14,0.69,37.09
15,0.69,36.19
16,0.69,37.38
17,0.68,37.75
18,0.68,38.05
19,0.68,38.33
20,0.66,38.97
21,0.65,38.79
22,0.65,38.95
23,0.64,38.65
24,0.64,40.78
25,0.64,40.63
26,0.63,40.91
27,0.62,41.35
28,0.63,41.66
29,0.62,39.62
30,0.61,42.25
31,0.62,42.97
32,0.61,42.78
33,0.61,42.74
34,0.61,42.83
35,0.6,43.03
36,0.6,43.12
37,0.59,43.49
38,0.59,43.07
39,0.59,43.3
40,0.58,43.25
41,0.58,43.66
42,0.58,44.59
43,0.58,44.04
44,0.57,44.71
45,0.57,44.93
46,0.57,43.67
47,0.56,44.82
48,0.56,44.92
49,0.57,44.58
50,0.56,44.82
51,0.56,44.98
52,0.55,44.28
53,0.56,45.56
54,0.55,45.4
55,0.55,45.03
56,0.55,44.37
57,0.55,45.03
58,0.54,45.68
59,0.54,42.11
60,0.54,43.91
61,0.53,45.71
62,0.53,45.2
63,0.53,46.08
64,0.54,45.35
65,0.53,45.53
66,0.53,46.23
67,0.52,45.98
68,0.52,45.89
69,0.51,45.8
70,0.52,45.08
71,0.52,46.0
72,0.51,46.06
73,0.51,46.12
74,0.51,46.27
75,0.51,45.77
76,0.51,46.31
77,0.5,45.87
78,0.51,45.71
79,0.5,46.01
80,0.5,45.76
81,0.5,46.64
82,0.5,46.44
83,0.49,46.07
84,0.49,46.49
85,0.49,46.15
86,0.49,45.87
87,0.48,46.31
88,0.48,46.92
89,0.48,42.92
90,0.49,46.39
91,0.48,46.72
92,0.47,46.71
93,0.48,46.65
94,0.47,46.7
95,0.47,46.81
96,0.48,46.62
97,0.46,46.79
98,0.47,46.49
99,0.46,46.54
100,0.46,46.74
101,0.45,46.78
102,0.46,46.79
103,0.45,46.76
104,0.46,45.99
105,0.45,47.07
106,0.45,46.44
107,0.44,46.54
108,0.44,46.43
109,0.45,46.52
110,0.44,46.94
111,0.44,46.9
112,0.43,46.8
113,0.43,46.63
114,0.43,46.94
115,0.43,47.42
116,0.44,46.41
117,0.43,46.64
118,0.42,46.64
119,0.43,41.77
120,0.42,46.33
121,0.42,47.1
122,0.42,46.12
123,0.42,46.21
124,0.43,47.04
125,0.41,46.95
126,0.42,47.34
127,0.41,46.54
128,0.41,46.79
129,0.41,46.82
130,0.41,46.83
131,0.4,46.97
132,0.4,47.14
133,0.41,46.92
134,0.4,46.65
135,0.4,47.14
136,0.4,46.87
137,0.4,46.64
138,0.39,46.09
139,0.4,46.26
140,0.39,46.81
141,0.39,46.56
142,0.38,46.63
143,0.39,47.19
144,0.38,46.41
145,0.39,47.0
146,0.38,46.92
147,0.38,46.64
148,0.39,46.26
149,0.38,41.45
150,0.37,46.67
151,0.38,47.26
152,0.38,46.81
153,0.37,46.67
154,0.37,46.67
155,0.37,46.51
156,0.36,46.39
157,0.37,46.4
158,0.37,46.53
159,0.36,46.57
160,0.36,46.57
161,0.37,46.28
162,0.36,46.68
163,0.37,46.5
164,0.37,46.43
165,0.35,46.65
166,0.36,46.68
167,0.35,46.51
168,0.36,46.58
169,0.35,46.48
170,0.36,46.32
171,0.35,46.05
172,0.35,46.58
173,0.35,46.6
174,0.35,46.25
175,0.35,46.49
176,0.35,46.39
177,0.34,46.42
178,0.34,46.43
179,0.35,42.1
180,0.34,46.33
181,0.34,46.25
182,0.34,46.54
183,0.34,46.33
184,0.34,46.22
185,0.35,45.65
186,0.34,45.7
187,0.34,45.59
188,0.34,46.3
189,0.33,46.23
190,0.32,46.01
191,0.33,46.33
192,0.33,45.89
193,0.33,46.25
194,0.33,45.76
195,0.33,45.98
196,0.34,45.87
197,0.33,45.91
198,0.32,45.89
199,0.32,45.44
