Round,Train Loss,Accuracy
0,1.16,13.03
1,0.8,15.18
2,0.7,23.87
3,0.63,28.19
4,0.57,29.87
5,0.55,31.98
6,0.53,33.43
7,0.51,34.44
8,0.5,36.79
9,0.49,37.25
10,0.48,37.62
11,0.47,38.05
12,0.47,38.4
13,0.46,39.06
14,0.45,40.48
15,0.45,40.5
16,0.44,41.12
17,0.44,40.57
18,0.42,40.5
19,0.42,41.11
20,0.42,41.78
21,0.41,41.81
22,0.41,41.5
23,0.4,41.88
24,0.4,41.41
25,0.39,42.34
26,0.39,41.91
27,0.39,41.95
28,0.38,42.58
29,0.38,38.02
30,0.48,39.63
31,0.46,40.78
32,0.45,40.75
33,0.44,41.23
34,0.44,41.23
35,0.43,41.69
36,0.42,42.38
37,0.42,42.87
38,0.41,42.39
39,0.4,42.42
40,0.4,42.93
41,0.4,43.07
42,0.39,43.44
43,0.38,43.22
44,0.38,43.6
45,0.37,43.65
46,0.37,43.69
47,0.36,43.6
48,0.36,43.77
49,0.36,43.81
50,0.36,44.2
51,0.36,44.14
52,0.35,44.08
53,0.35,44.37
54,0.34,44.15
55,0.34,43.74
56,0.34,43.49
57,0.34,44.15
58,0.33,44.11
59,0.33,43.58
60,0.43,42.4
61,0.41,43.41
62,0.4,42.99
63,0.4,43.23
64,0.39,42.86
65,0.39,43.91
66,0.38,44.1
67,0.37,43.89
68,0.37,44.72
69,0.36,44.11
70,0.37,44.41
71,0.36,44.51
72,0.35,44.78
73,0.35,45.1
74,0.34,44.79
75,0.34,45.43
76,0.34,45.06
77,0.33,45.13
78,0.33,44.81
79,0.33,44.77
80,0.32,45.42
81,0.32,45.22
82,0.32,45.17
83,0.31,45.03
84,0.31,45.25
85,0.3,44.53
86,0.3,45.4
87,0.3,45.41
88,0.3,45.4
89,0.3,45.15
90,0.4,44.85
91,0.39,44.86
92,0.38,45.38
93,0.37,45.09
94,0.36,45.32
95,0.36,45.1
96,0.35,46.01
97,0.35,45.93
98,0.34,45.41
99,0.33,45.05
100,0.33,45.43
101,0.33,45.28
102,0.32,46.02
103,0.33,45.98
104,0.32,45.43
105,0.31,45.82
106,0.31,45.83
107,0.3,46.8
108,0.3,46.18
109,0.3,46.3
110,0.29,46.22
111,0.29,45.53
112,0.29,45.44
113,0.29,46.08
114,0.28,45.74
115,0.28,46.36
116,0.28,45.92
117,0.27,45.76
118,0.27,45.87
119,0.27,46.09
120,0.38,46.05
121,0.37,46.07
122,0.36,45.83
123,0.35,46.04
124,0.35,46.1
125,0.34,46.14
126,0.34,45.67
127,0.33,46.31
128,0.33,46.48
129,0.32,46.47
130,0.32,46.33
131,0.31,46.27
132,0.31,46.86
133,0.31,46.63
134,0.3,46.6
135,0.3,46.23
136,0.29,46.41
137,0.29,46.55
138,0.29,46.39
139,0.28,46.53
140,0.28,46.57
141,0.28,46.75
142,0.27,46.45
143,0.27,46.81
144,0.27,46.06
145,0.27,46.53
146,0.26,46.39
147,0.26,46.18
148,0.25,46.01
149,0.25,46.89
150,0.37,47.03
151,0.36,46.77
152,0.35,46.25
153,0.34,46.56
154,0.34,46.3
155,0.33,46.4
156,0.33,46.03
157,0.32,46.39
158,0.32,46.99
159,0.31,46.74
160,0.31,46.51
161,0.3,47.01
162,0.3,47.21
163,0.29,46.56
164,0.29,46.91
165,0.29,46.12
166,0.28,46.43
167,0.28,46.63
168,0.27,46.67
169,0.27,46.1
170,0.27,46.41
171,0.27,46.35
172,0.26,46.66
173,0.26,46.15
174,0.26,47.13
175,0.25,46.83
176,0.25,46.09
177,0.25,45.98
178,0.25,46.09
179,0.25,47.49
180,0.37,47.3
181,0.35,46.85
182,0.35,46.65
183,0.34,45.88
184,0.33,46.96
185,0.32,46.98
186,0.31,47.2
187,0.31,47.13
188,0.3,47.05
189,0.3,47.22
190,0.29,47.02
191,0.29,47.17
192,0.29,46.93
193,0.28,46.8
194,0.28,46.99
195,0.28,46.77
196,0.27,47.1
197,0.27,47.11
198,0.26,46.78
199,0.26,46.74
