Round,Train Loss,Accuracy
0,1.68,9.68
1,1.59,8.68
2,1.54,9.83
3,1.52,10.14
4,1.52,10.13
5,1.51,9.85
6,1.51,9.94
7,1.52,9.96
8,1.52,10.0
9,1.52,10.01
10,1.52,10.0
11,1.52,10.0
12,1.51,10.0
13,1.51,9.99
14,1.5,9.99
15,1.49,10.04
16,1.49,10.08
17,1.47,10.26
18,1.47,10.49
19,1.46,10.53
20,1.45,11.03
21,1.44,11.09
22,1.44,11.2
23,1.43,11.59
24,1.42,11.86
25,1.41,12.31
26,1.4,12.59
27,1.4,12.77
28,1.39,13.13
29,1.38,13.35
30,1.38,13.69
31,1.37,14.08
32,1.36,14.3
33,1.36,14.54
34,1.35,14.63
35,1.34,14.67
36,1.34,14.87
37,1.33,15.19
38,1.33,15.29
39,1.32,15.29
40,1.32,15.27
41,1.31,15.53
42,1.31,15.8
43,1.3,15.7
44,1.3,15.92
45,1.29,16.12
46,1.29,16.26
47,1.28,16.16
48,1.28,16.36
49,1.28,16.45
50,1.27,16.48
51,1.27,16.5
52,1.26,16.69
53,1.26,16.75
54,1.26,16.9
55,1.25,16.83
56,1.25,17.06
57,1.24,17.02
58,1.24,17.21
59,1.24,17.19
60,1.23,17.38
61,1.24,17.52
62,1.23,17.39
63,1.23,17.27
64,1.22,17.31
65,1.22,17.35
66,1.21,17.44
67,1.21,17.45
68,1.21,17.78
69,1.2,17.69
70,1.2,17.6
71,1.2,17.71
72,1.2,17.63
73,1.2,17.86
74,1.19,17.99
75,1.19,18.2
76,1.19,18.07
77,1.18,17.97
78,1.18,18.06
79,1.18,18.09
80,1.17,18.14
81,1.17,18.39
82,1.17,18.39
83,1.17,18.53
84,1.17,18.5
85,1.16,18.73
86,1.16,18.74
87,1.16,18.66
88,1.16,18.63
89,1.15,18.83
90,1.15,18.82
91,1.15,18.79
92,1.14,18.92
93,1.14,18.95
94,1.14,18.93
95,1.14,18.86
96,1.14,18.96
97,1.13,18.95
98,1.14,18.85
99,1.13,18.92
100,1.13,18.93
101,1.13,19.11
102,1.12,18.98
103,1.12,18.91
104,1.12,19.18
105,1.12,19.13
106,1.11,19.06
107,1.11,19.17
108,1.11,19.2
109,1.11,19.26
110,1.11,19.09
111,1.1,19.06
112,1.1,19.2
113,1.1,19.16
114,1.1,19.41
115,1.1,19.42
116,1.1,19.52
117,1.09,19.33
118,1.09,19.61
119,1.09,19.48
120,1.09,19.33
121,1.09,19.31
122,1.08,19.32
123,1.08,19.39
124,1.08,19.4
125,1.07,19.64
126,1.08,19.62
127,1.07,19.55
128,1.07,19.79
129,1.07,19.83
130,1.07,19.71
131,1.06,19.69
132,1.06,19.67
133,1.06,19.93
134,1.06,19.8
135,1.06,19.83
136,1.05,19.91
137,1.05,19.83
138,1.05,19.85
139,1.06,19.95
140,1.05,19.91
141,1.04,19.96
142,1.05,19.91
143,1.05,19.99
144,1.04,20.0
145,1.04,20.36
146,1.04,20.03
147,1.03,20.22
148,1.03,20.11
149,1.03,20.61
150,1.03,20.36
151,1.03,20.37
152,1.02,20.37
153,1.03,20.37
154,1.03,20.41
155,1.02,20.45
156,1.02,20.29
157,1.02,20.46
158,1.01,20.46
159,1.01,20.49
160,1.01,20.68
161,1.01,20.66
162,1.01,20.58
163,1.01,20.72
164,1.01,20.69
165,1.0,20.67
166,1.0,20.77
167,1.0,20.59
168,1.0,20.76
169,1.0,20.87
170,0.99,20.77
171,0.99,20.83
172,0.99,20.87
173,0.99,20.82
174,0.98,20.92
175,0.98,20.83
176,0.98,20.93
177,0.98,20.83
178,0.98,20.81
179,0.98,21.06
180,0.97,21.05
181,0.97,21.03
182,0.97,21.08
183,0.97,21.16
184,0.97,21.21
185,0.97,21.14
186,0.96,21.07
187,0.96,21.23
188,0.96,21.19
189,0.96,21.3
190,0.95,21.16
191,0.95,21.35
192,0.95,21.15
193,0.95,21.14
194,0.95,21.15
195,0.95,21.21
196,0.94,21.13
197,0.94,21.23
198,0.94,21.33
199,0.94,21.22
