Round,Train Loss,Accuracy
0,1.99,8.34
1,1.47,10.22
2,1.15,14.12
3,1.1,14.75
4,1.04,15.33
5,1.02,15.71
6,0.99,17.11
7,0.97,17.86
8,0.96,18.07
9,0.96,18.86
10,0.93,19.39
11,0.92,19.35
12,0.91,20.41
13,0.9,20.64
14,0.89,20.68
15,0.88,21.7
16,0.86,21.47
17,0.86,21.35
18,0.87,21.46
19,0.86,11.32
20,1.19,15.39
21,1.03,16.08
22,0.99,17.72
23,0.96,18.1
24,0.94,19.38
25,0.91,20.1
26,0.9,20.66
27,0.9,20.22
28,0.88,21.01
29,0.86,21.67
30,0.87,20.93
31,0.86,22.21
32,0.85,22.67
33,0.83,23.53
34,0.85,23.41
35,0.82,23.48
36,0.82,23.74
37,0.8,23.92
38,0.8,24.61
39,0.81,11.69
40,1.07,16.89
41,0.99,17.14
42,0.93,18.53
43,0.9,19.11
44,0.9,20.76
45,0.89,21.3
46,0.86,21.3
47,0.86,21.73
48,0.83,22.54
49,0.83,23.01
50,0.83,23.74
51,0.82,24.35
52,0.81,24.54
53,0.8,25.26
54,0.78,25.14
55,0.77,25.46
56,0.77,25.99
57,0.76,26.1
58,0.75,26.64
59,0.74,16.5
60,1.02,17.76
61,0.94,17.5
62,0.92,19.63
63,0.91,20.72
64,0.88,21.22
65,0.84,22.18
66,0.84,22.55
67,0.82,23.83
68,0.8,23.97
69,0.81,25.06
70,0.79,24.33
71,0.78,25.31
72,0.77,26.2
73,0.77,27.24
74,0.75,27.15
75,0.75,25.75
76,0.74,27.33
77,0.73,27.91
78,0.72,27.57
79,0.71,22.22
80,0.94,19.58
81,0.89,21.25
82,0.86,22.58
83,0.83,24.05
84,0.82,24.79
85,0.8,24.92
86,0.79,23.92
87,0.79,25.14
88,0.77,27.54
89,0.75,27.48
90,0.74,28.05
91,0.72,28.31
92,0.74,27.74
93,0.72,28.81
94,0.71,28.89
95,0.71,29.16
96,0.7,28.84
97,0.7,29.89
98,0.68,29.43
99,0.67,24.33
100,0.9,21.24
101,0.84,23.26
102,0.83,24.75
103,0.8,25.5
104,0.81,24.95
105,0.77,26.32
106,0.77,27.46
107,0.74,26.65
108,0.74,26.53
109,0.73,26.83
110,0.72,28.93
111,0.72,30.08
112,0.7,29.17
113,0.71,29.01
114,0.68,30.16
115,0.67,29.37
116,0.67,30.89
117,0.68,30.81
118,0.66,31.76
119,0.65,26.12
120,0.87,23.62
121,0.82,24.77
122,0.8,27.03
123,0.78,25.12
124,0.76,26.71
125,0.75,27.29
126,0.74,27.59
127,0.72,28.09
128,0.7,29.68
129,0.72,30.19
130,0.69,30.89
131,0.69,30.31
132,0.7,30.54
133,0.68,31.24
134,0.66,30.59
135,0.66,31.65
136,0.64,32.39
137,0.66,31.71
138,0.64,32.01
139,0.63,28.78
140,0.83,27.25
141,0.78,26.43
142,0.76,26.89
143,0.76,28.02
144,0.74,28.2
145,0.73,28.05
146,0.72,29.38
147,0.7,30.46
148,0.68,31.0
149,0.68,30.85
150,0.67,32.06
151,0.66,32.21
152,0.66,30.68
153,0.65,32.72
154,0.64,32.43
155,0.64,32.57
156,0.64,32.72
157,0.62,33.55
158,0.62,33.19
159,0.62,30.19
160,0.82,27.0
161,0.78,28.97
162,0.74,28.38
163,0.72,29.86
164,0.72,30.52
165,0.71,29.22
166,0.7,29.59
167,0.7,32.38
168,0.68,32.16
169,0.67,32.1
170,0.66,32.38
171,0.66,33.15
172,0.65,32.88
173,0.63,32.04
174,0.63,33.37
175,0.61,32.77
176,0.62,33.03
177,0.62,34.31
178,0.61,33.63
179,0.61,32.6
180,0.79,29.3
181,0.75,29.79
182,0.73,30.02
183,0.72,30.13
184,0.71,30.9
185,0.69,32.39
186,0.68,32.14
187,0.68,31.64
188,0.67,33.28
189,0.66,32.23
190,0.65,32.99
191,0.65,34.03
192,0.63,33.42
193,0.63,34.45
194,0.62,34.12
195,0.61,34.34
196,0.61,35.4
197,0.59,33.21
198,0.58,34.75
199,0.59,33.59
