Round,Train Loss,Accuracy
0,1.22,10.0
1,0.83,10.0
2,0.77,10.13
3,0.73,13.28
4,0.71,16.92
5,0.69,19.86
6,0.66,21.89
7,0.64,22.48
8,0.63,23.0
9,0.61,24.97
10,0.59,27.26
11,0.58,26.55
12,0.57,28.17
13,0.57,28.1
14,0.55,29.55
15,0.55,30.75
16,0.54,31.33
17,0.54,31.76
18,0.52,32.33
19,0.52,28.55
20,0.64,24.78
21,0.6,25.84
22,0.59,26.34
23,0.58,29.86
24,0.57,28.75
25,0.56,30.79
26,0.55,30.38
27,0.54,30.75
28,0.52,30.16
29,0.52,32.09
30,0.51,31.9
31,0.51,31.17
32,0.51,33.1
33,0.49,33.32
34,0.49,33.59
35,0.49,33.57
36,0.47,34.85
37,0.48,34.28
38,0.48,34.57
39,0.47,37.22
40,0.53,31.39
41,0.53,31.4
42,0.51,32.89
43,0.5,32.47
44,0.5,35.11
45,0.49,33.28
46,0.48,33.16
47,0.48,35.37
48,0.47,35.55
49,0.47,35.64
50,0.47,36.72
51,0.46,36.54
52,0.46,36.92
53,0.46,38.06
54,0.45,36.28
55,0.45,36.89
56,0.45,36.19
57,0.44,38.53
58,0.43,37.96
59,0.43,41.16
60,0.5,34.76
61,0.49,35.66
62,0.48,35.02
63,0.48,35.77
64,0.47,37.33
65,0.47,37.32
66,0.45,37.59
67,0.45,37.36
68,0.45,37.38
69,0.44,37.58
70,0.44,37.8
71,0.44,38.72
72,0.43,38.0
73,0.43,39.07
74,0.42,38.15
75,0.42,38.84
76,0.42,38.93
77,0.42,38.65
78,0.41,39.74
79,0.41,44.56
80,0.48,39.03
81,0.48,38.05
82,0.46,38.63
83,0.45,38.75
84,0.45,38.16
85,0.44,38.33
86,0.43,39.41
87,0.42,38.98
88,0.42,39.57
89,0.41,40.01
90,0.42,40.41
91,0.41,39.63
92,0.41,40.48
93,0.41,40.16
94,0.4,41.1
95,0.4,41.38
96,0.4,40.82
97,0.39,40.8
98,0.39,40.53
99,0.39,46.98
100,0.46,41.05
101,0.44,39.32
102,0.43,40.39
103,0.43,40.97
104,0.42,40.26
105,0.42,41.39
106,0.42,41.86
107,0.41,41.43
108,0.4,40.86
109,0.4,41.26
110,0.4,41.95
111,0.4,42.08
112,0.39,42.29
113,0.39,41.65
114,0.38,43.01
115,0.38,41.31
116,0.38,42.93
117,0.38,42.11
118,0.37,43.58
119,0.37,48.15
120,0.45,41.86
121,0.43,42.25
122,0.42,41.7
123,0.42,42.35
124,0.41,41.15
125,0.4,41.9
126,0.4,41.21
127,0.39,42.41
128,0.39,41.48
129,0.39,42.65
130,0.38,43.6
131,0.38,42.27
132,0.37,42.71
133,0.37,42.52
134,0.36,43.48
135,0.37,43.67
136,0.36,42.67
137,0.36,41.98
138,0.36,43.4
139,0.35,48.37
140,0.43,42.85
141,0.42,43.49
142,0.41,41.66
143,0.4,43.21
144,0.39,41.83
145,0.39,41.75
146,0.39,43.1
147,0.38,42.55
148,0.38,42.79
149,0.37,43.81
150,0.37,43.04
151,0.37,42.74
152,0.36,44.36
153,0.37,42.73
154,0.36,44.19
155,0.35,42.92
156,0.34,42.62
157,0.35,43.47
158,0.34,44.13
159,0.34,49.25
160,0.43,44.24
161,0.41,43.23
162,0.41,43.62
163,0.4,41.83
164,0.39,43.02
165,0.38,43.4
166,0.38,42.95
167,0.37,44.23
168,0.37,44.05
169,0.37,43.62
170,0.36,43.83
171,0.35,43.63
172,0.35,42.92
173,0.35,43.0
174,0.34,44.42
175,0.34,43.88
176,0.34,44.29
177,0.33,43.66
178,0.32,44.2
179,0.32,49.59
180,0.42,43.96
181,0.4,44.79
182,0.39,44.15
183,0.39,44.52
184,0.37,43.22
185,0.37,43.57
186,0.37,43.93
187,0.36,43.69
188,0.36,44.07
189,0.35,44.52
190,0.34,43.63
191,0.34,43.16
192,0.33,44.23
193,0.33,44.11
194,0.33,44.06
195,0.33,44.29
196,0.32,43.37
197,0.32,44.44
198,0.32,43.6
199,0.3,49.77
