Round,Train Loss,Accuracy
0,1.32,11.11
1,0.99,16.82
2,0.89,22.55
3,0.83,24.91
4,0.78,29.36
5,0.74,32.19
6,0.71,34.18
7,0.69,35.44
8,0.68,36.8
9,0.67,37.31
10,0.66,38.37
11,0.64,39.46
12,0.64,40.15
13,0.62,40.42
14,0.62,41.56
15,0.61,42.09
16,0.61,42.4
17,0.6,42.54
18,0.59,42.84
19,0.59,43.24
20,0.58,42.95
21,0.58,43.13
22,0.58,43.52
23,0.58,43.64
24,0.57,43.84
25,0.57,44.06
26,0.57,44.07
27,0.56,44.38
28,0.56,44.68
29,0.55,44.52
30,0.55,44.89
31,0.55,45.14
32,0.55,45.08
33,0.55,45.33
34,0.54,45.55
35,0.54,45.82
36,0.54,45.66
37,0.54,45.58
38,0.53,45.81
39,0.54,46.34
40,0.53,45.94
41,0.53,46.14
42,0.52,46.41
43,0.52,46.54
44,0.52,46.3
45,0.52,46.47
46,0.52,46.58
47,0.51,46.79
48,0.51,46.56
49,0.51,46.74
50,0.51,46.83
51,0.51,46.83
52,0.51,47.03
53,0.5,46.92
54,0.5,46.76
55,0.5,46.89
56,0.5,47.12
57,0.5,47.37
58,0.5,47.3
59,0.5,47.14
60,0.49,47.18
61,0.49,47.66
62,0.49,47.53
63,0.49,47.67
64,0.49,47.67
65,0.49,47.63
66,0.48,48.11
67,0.48,47.89
68,0.48,48.01
69,0.48,48.09
70,0.48,48.19
71,0.48,48.14
72,0.48,48.28
73,0.48,48.3
74,0.47,48.46
75,0.47,48.35
76,0.48,48.66
77,0.47,48.6
78,0.47,48.37
79,0.47,48.56
80,0.47,48.45
81,0.47,48.32
82,0.47,48.32
83,0.46,48.81
84,0.46,48.76
85,0.46,48.66
86,0.46,48.23
87,0.46,48.65
88,0.45,48.42
89,0.45,48.55
90,0.46,48.84
91,0.45,48.83
92,0.45,48.86
93,0.46,48.79
94,0.45,48.74
95,0.45,49.0
96,0.45,49.04
97,0.45,48.69
98,0.45,48.61
99,0.44,49.21
100,0.44,48.85
101,0.45,48.92
102,0.44,49.14
103,0.44,48.82
104,0.44,48.8
105,0.44,49.0
106,0.44,49.15
107,0.44,49.2
108,0.44,48.94
109,0.44,49.09
110,0.43,49.13
111,0.44,49.21
112,0.43,49.44
113,0.43,49.26
114,0.43,49.17
115,0.43,49.15
116,0.43,49.2
117,0.43,49.19
118,0.45,49.17
119,0.43,49.16
120,0.43,49.33
121,0.42,49.35
122,0.43,49.22
123,0.43,49.28
124,0.42,49.18
125,0.42,49.31
126,0.42,49.43
127,0.42,49.59
128,0.43,49.21
129,0.42,49.32
130,0.42,49.7
131,0.42,49.66
132,0.42,49.91
133,0.41,49.71
134,0.41,49.73
135,0.41,49.67
136,0.42,49.61
137,0.41,49.55
138,0.41,49.85
139,0.41,49.71
140,0.4,49.72
141,0.41,50.17
142,0.41,50.11
143,0.4,50.11
144,0.41,50.1
145,0.41,50.09
146,0.4,49.83
147,0.4,50.01
148,0.41,49.91
149,0.41,49.93
150,0.4,49.87
151,0.4,50.05
152,0.4,50.12
153,0.4,50.11
154,0.4,50.14
155,0.4,50.05
156,0.4,50.31
157,0.39,50.21
158,0.4,50.06
159,0.4,49.94
160,0.4,50.18
161,0.4,50.49
162,0.4,50.2
163,0.4,50.01
164,0.4,50.21
165,0.39,50.19
166,0.39,50.17
167,0.39,50.24
168,0.39,50.63
169,0.4,50.35
170,0.39,50.2
171,0.39,50.33
172,0.39,50.2
173,0.39,50.28
174,0.39,50.24
175,0.38,50.36
176,0.39,50.23
177,0.38,50.36
178,0.39,50.11
179,0.4,50.11
180,0.38,50.23
181,0.38,50.1
182,0.39,50.72
183,0.39,50.14
184,0.38,50.44
185,0.38,50.15
186,0.38,50.27
187,0.38,50.23
188,0.38,50.13
189,0.38,50.33
190,0.38,50.2
191,0.38,50.18
192,0.37,50.35
193,0.38,50.41
194,0.38,50.33
195,0.38,50.26
196,0.38,50.52
197,0.38,50.65
198,0.37,50.75
199,0.38,50.36
