Round,Train Loss,Accuracy
0,1.75,10.04
1,1.73,10.03
2,1.69,9.87
3,1.67,11.27
4,1.65,10.61
5,1.65,11.22
6,1.64,14.02
7,1.63,16.24
8,1.61,17.97
9,1.6,18.44
10,1.58,18.99
11,1.56,19.48
12,1.54,20.27
13,1.52,20.71
14,1.5,19.18
15,1.47,22.49
16,1.45,23.36
17,1.43,24.14
18,1.4,25.09
19,1.38,26.02
20,1.36,26.78
21,1.34,27.39
22,1.32,28.11
23,1.29,29.1
24,1.27,29.4
25,1.25,29.79
26,1.24,30.04
27,1.22,30.64
28,1.2,30.73
29,1.18,28.86
30,1.17,31.48
31,1.16,31.72
32,1.15,32.06
33,1.13,32.37
34,1.12,32.68
35,1.11,32.79
36,1.1,32.96
37,1.09,32.93
38,1.08,33.3
39,1.06,33.33
40,1.05,33.52
41,1.04,33.53
42,1.04,33.73
43,1.03,33.87
44,1.02,31.81
45,1.01,33.97
46,1.01,34.07
47,1.0,34.05
48,0.99,34.24
49,0.98,34.31
50,0.98,34.47
51,0.97,34.3
52,0.96,34.32
53,0.96,34.27
54,0.95,34.25
55,0.95,34.56
56,0.94,34.51
57,0.93,34.64
58,0.93,34.56
59,0.92,32.32
60,0.91,34.7
61,0.91,34.72
62,0.9,34.69
63,0.9,34.6
64,0.89,34.81
65,0.88,34.96
66,0.88,34.91
67,0.88,34.98
68,0.87,35.05
69,0.87,34.9
70,0.86,35.07
71,0.86,35.05
72,0.85,35.14
73,0.85,35.0
74,0.84,35.19
75,0.84,35.1
76,0.83,35.17
77,0.83,35.06
78,0.83,35.14
79,0.82,35.22
80,0.82,35.17
81,0.81,35.25
82,0.81,34.98
83,0.81,35.17
84,0.8,35.19
85,0.79,35.13
86,0.79,35.1
87,0.79,35.13
88,0.79,35.13
89,0.78,35.3
90,0.77,34.96
91,0.77,35.11
92,0.77,34.96
93,0.76,35.39
94,0.75,35.35
95,0.75,35.16
96,0.75,35.04
97,0.75,35.17
98,0.74,35.08
99,0.74,35.21
100,0.74,35.09
101,0.73,35.32
102,0.72,35.13
103,0.73,35.15
104,0.72,35.47
105,0.72,35.09
106,0.71,35.06
107,0.7,35.25
108,0.7,35.22
109,0.7,35.27
110,0.69,35.19
111,0.69,35.17
112,0.68,35.28
113,0.68,35.17
114,0.68,35.36
115,0.67,34.88
116,0.67,35.02
117,0.66,35.0
118,0.66,35.06
119,0.66,35.43
120,0.66,35.16
121,0.65,35.21
122,0.65,35.2
123,0.65,35.19
124,0.64,35.17
125,0.64,35.13
126,0.63,35.15
127,0.64,35.34
128,0.63,35.24
129,0.63,35.24
130,0.63,35.46
131,0.62,35.26
132,0.62,35.35
133,0.62,35.2
134,0.61,35.74
135,0.61,35.26
136,0.61,35.29
137,0.61,35.05
138,0.6,35.02
139,0.61,34.98
140,0.6,35.14
141,0.59,35.05
142,0.59,35.11
143,0.59,35.15
144,0.58,35.11
145,0.58,35.16
146,0.58,35.11
147,0.57,35.17
148,0.57,35.24
149,0.58,35.44
150,0.57,35.01
151,0.56,34.99
152,0.56,35.21
153,0.56,34.77
154,0.56,34.73
155,0.56,35.07
156,0.56,35.19
157,0.55,34.85
158,0.55,34.98
159,0.54,35.05
160,0.55,35.06
161,0.55,34.88
162,0.55,34.89
163,0.54,34.95
164,0.53,35.27
165,0.54,34.94
166,0.54,35.06
167,0.53,34.96
168,0.53,35.05
169,0.53,35.0
170,0.53,35.25
171,0.52,34.99
172,0.53,34.98
173,0.52,35.07
174,0.51,35.13
175,0.52,35.13
176,0.51,35.04
177,0.51,35.05
178,0.51,35.09
179,0.51,35.29
180,0.51,34.93
181,0.51,35.22
182,0.5,35.13
183,0.5,35.11
184,0.5,35.1
185,0.5,35.07
186,0.5,35.03
187,0.5,35.19
188,0.5,35.16
189,0.49,35.21
190,0.49,35.11
191,0.49,35.11
192,0.49,35.11
193,0.48,35.14
194,0.49,35.23
195,0.48,35.14
196,0.48,35.16
197,0.48,35.0
198,0.48,35.23
199,0.48,35.01
