Round,Train Loss,Accuracy
0,1.32,10.79
1,1.0,16.63
2,0.9,21.86
3,0.84,24.44
4,0.8,28.31
5,0.75,30.52
6,0.73,32.83
7,0.71,33.8
8,0.7,35.2
9,0.69,35.24
10,0.68,36.31
11,0.66,37.82
12,0.66,38.42
13,0.64,39.0
14,0.63,40.38
15,0.63,40.6
16,0.63,41.29
17,0.62,41.79
18,0.61,41.58
19,0.61,42.44
20,0.6,42.28
21,0.6,42.3
22,0.6,42.82
23,0.6,43.11
24,0.59,43.49
25,0.59,43.52
26,0.58,43.27
27,0.57,43.79
28,0.58,43.63
29,0.57,43.88
30,0.57,44.43
31,0.57,44.58
32,0.57,44.4
33,0.56,44.62
34,0.56,44.9
35,0.56,44.8
36,0.55,44.92
37,0.55,44.89
38,0.55,45.18
39,0.55,45.61
40,0.55,45.53
41,0.54,45.67
42,0.54,45.63
43,0.54,45.61
44,0.54,45.64
45,0.53,45.76
46,0.54,45.56
47,0.53,45.58
48,0.53,45.79
49,0.53,46.14
50,0.53,46.01
51,0.53,46.34
52,0.52,46.42
53,0.52,46.26
54,0.52,46.25
55,0.52,46.27
56,0.52,46.4
57,0.52,46.64
58,0.52,46.62
59,0.51,46.7
60,0.51,46.71
61,0.51,46.81
62,0.51,46.79
63,0.51,46.83
64,0.5,46.72
65,0.51,47.06
66,0.5,47.26
67,0.5,46.92
68,0.5,47.09
69,0.49,47.16
70,0.5,47.22
71,0.5,46.93
72,0.5,47.51
73,0.5,46.96
74,0.49,47.36
75,0.49,47.17
76,0.49,47.61
77,0.48,47.59
78,0.49,47.22
79,0.49,47.25
80,0.49,47.73
81,0.48,47.54
82,0.49,47.39
83,0.48,48.01
84,0.48,47.6
85,0.48,47.77
86,0.47,47.51
87,0.47,47.72
88,0.47,47.96
89,0.47,47.83
90,0.47,48.23
91,0.47,47.92
92,0.47,47.82
93,0.47,48.18
94,0.47,48.04
95,0.47,48.35
96,0.47,48.17
97,0.46,48.31
98,0.46,48.49
99,0.46,48.59
100,0.46,48.35
101,0.46,48.39
102,0.46,48.4
103,0.46,48.72
104,0.46,48.71
105,0.45,48.81
106,0.45,48.86
107,0.45,49.04
108,0.46,48.92
109,0.45,48.92
110,0.45,48.88
111,0.45,49.0
112,0.45,49.0
113,0.45,49.22
114,0.45,49.18
115,0.44,49.32
116,0.44,49.08
117,0.44,49.4
118,0.46,49.26
119,0.44,49.27
120,0.44,49.34
121,0.44,49.31
122,0.44,49.38
123,0.44,49.44
124,0.44,49.1
125,0.44,49.48
126,0.44,49.4
127,0.44,49.49
128,0.45,49.16
129,0.43,49.44
130,0.44,49.45
131,0.44,49.52
132,0.43,49.57
133,0.43,49.39
134,0.43,49.61
135,0.43,49.36
136,0.44,49.48
137,0.43,49.68
138,0.43,49.89
139,0.42,49.81
140,0.42,49.77
141,0.42,50.09
142,0.42,49.85
143,0.42,50.07
144,0.43,49.7
145,0.42,49.87
146,0.42,49.82
147,0.42,49.95
148,0.42,49.72
149,0.42,50.01
150,0.42,50.03
151,0.42,49.98
152,0.41,50.24
153,0.42,50.19
154,0.41,50.16
155,0.42,50.01
156,0.41,50.04
157,0.41,50.21
158,0.41,49.91
159,0.41,49.89
160,0.41,50.16
161,0.41,50.43
162,0.41,50.02
163,0.41,49.87
164,0.41,49.95
165,0.41,50.45
166,0.41,50.15
167,0.41,50.24
168,0.4,50.52
169,0.42,50.26
170,0.41,50.15
171,0.41,50.42
172,0.4,49.85
173,0.41,50.39
174,0.4,50.5
175,0.4,50.39
176,0.41,50.18
177,0.4,50.45
178,0.4,50.27
179,0.41,49.92
180,0.4,50.3
181,0.4,50.24
182,0.4,50.19
183,0.41,50.22
184,0.4,50.52
185,0.4,50.27
186,0.39,50.17
187,0.39,50.38
188,0.4,49.9
189,0.4,50.32
190,0.39,50.24
191,0.4,50.41
192,0.39,50.45
193,0.4,50.28
194,0.4,50.51
195,0.39,50.21
196,0.4,50.02
197,0.39,50.3
198,0.39,50.54
199,0.4,50.68
