Round,Train Loss,Accuracy
0,1.18,10.0
1,0.86,13.99
2,0.76,18.12
3,0.7,18.9
4,0.68,21.64
5,0.65,23.23
6,0.62,24.42
7,0.62,25.62
8,0.6,26.43
9,0.58,28.16
10,0.69,21.22
11,0.64,22.73
12,0.61,25.86
13,0.59,26.37
14,0.59,26.11
15,0.56,28.23
16,0.55,28.76
17,0.55,28.61
18,0.53,30.01
19,0.53,33.23
20,0.63,28.04
21,0.59,25.96
22,0.59,26.69
23,0.57,28.73
24,0.57,27.1
25,0.55,30.13
26,0.55,27.56
27,0.52,30.44
28,0.51,30.41
29,0.49,36.1
30,0.61,28.92
31,0.57,27.21
32,0.55,29.28
33,0.54,29.45
34,0.56,29.55
35,0.54,32.01
36,0.52,29.75
37,0.49,32.96
38,0.5,32.34
39,0.49,38.27
40,0.59,31.43
41,0.55,31.14
42,0.57,33.84
43,0.52,31.81
44,0.51,31.81
45,0.52,32.31
46,0.51,30.67
47,0.49,31.3
48,0.49,34.21
49,0.47,39.14
50,0.57,32.74
51,0.53,33.36
52,0.52,33.01
53,0.53,32.94
54,0.51,34.13
55,0.5,33.6
56,0.5,34.71
57,0.49,34.87
58,0.48,31.24
59,0.5,40.29
60,0.59,35.83
61,0.54,33.83
62,0.52,33.3
63,0.51,31.63
64,0.5,33.61
65,0.5,33.75
66,0.48,35.36
67,0.49,36.74
68,0.47,35.97
69,0.47,40.87
70,0.59,35.22
71,0.52,34.5
72,0.51,36.19
73,0.52,35.62
74,0.5,34.39
75,0.49,33.56
76,0.5,33.8
77,0.46,33.95
78,0.47,35.07
79,0.47,41.32
80,0.54,36.07
81,0.51,35.11
82,0.5,36.69
83,0.5,35.33
84,0.5,35.5
85,0.49,35.68
86,0.46,35.89
87,0.46,36.81
88,0.47,36.98
89,0.45,42.23
90,0.55,37.92
91,0.51,35.88
92,0.49,35.48
93,0.47,35.04
94,0.48,36.76
95,0.47,36.08
96,0.45,36.15
97,0.47,35.31
98,0.46,37.3
99,0.44,42.06
100,0.57,36.64
101,0.49,35.3
102,0.48,36.56
103,0.46,36.48
104,0.47,35.66
105,0.48,36.77
106,0.46,37.97
107,0.45,38.03
108,0.46,36.47
109,0.43,41.97
110,0.54,36.46
111,0.49,37.01
112,0.48,35.76
113,0.48,36.52
114,0.46,36.51
115,0.45,36.38
116,0.45,36.01
117,0.44,35.88
118,0.44,37.82
119,0.42,42.67
120,0.56,36.53
121,0.51,36.54
122,0.5,37.21
123,0.47,36.62
124,0.45,36.13
125,0.45,37.92
126,0.44,37.78
127,0.42,37.73
128,0.43,38.51
129,0.41,42.72
130,0.56,38.5
131,0.5,36.03
132,0.47,36.51
133,0.46,36.02
134,0.44,37.26
135,0.44,38.21
136,0.43,37.53
137,0.43,36.77
138,0.42,37.83
139,0.41,42.41
140,0.55,37.95
141,0.5,37.85
142,0.48,38.02
143,0.46,37.0
144,0.46,36.08
145,0.46,36.22
146,0.46,37.56
147,0.42,37.28
148,0.4,37.09
149,0.39,42.53
150,0.54,39.12
151,0.49,37.24
152,0.48,36.16
153,0.46,36.68
154,0.43,36.69
155,0.43,39.01
156,0.43,37.69
157,0.4,38.79
158,0.41,37.65
159,0.38,42.63
160,0.58,38.45
161,0.49,36.98
162,0.47,37.77
163,0.45,39.84
164,0.45,36.76
165,0.42,37.77
166,0.41,37.44
167,0.42,38.01
168,0.42,38.8
169,0.39,43.11
170,0.54,39.26
171,0.51,38.16
172,0.48,36.07
173,0.45,37.62
174,0.43,37.89
175,0.42,37.66
176,0.42,36.99
177,0.4,37.51
178,0.41,37.75
179,0.4,42.92
180,0.58,40.05
181,0.48,39.42
182,0.46,37.91
183,0.44,36.9
184,0.44,36.5
185,0.42,37.77
186,0.41,35.33
187,0.41,37.83
188,0.38,38.3
189,0.38,42.88
190,0.53,39.4
191,0.49,37.19
192,0.45,37.6
193,0.44,38.09
194,0.42,37.17
195,0.42,37.14
196,0.43,36.98
197,0.39,38.21
198,0.39,37.73
199,0.39,42.73
