Round,Train Loss,Accuracy
0,1.96,11.1
1,1.95,10.0
2,1.95,10.0
3,1.96,10.0
4,2.01,10.0
5,2.06,10.0
6,2.08,10.0
7,2.05,10.0
8,2.03,10.0
9,2.01,10.0
10,1.99,10.0
11,1.97,10.0
12,1.96,10.0
13,1.95,10.0
14,1.93,10.0
15,1.89,9.94
16,1.88,10.0
17,1.89,10.0
18,1.93,10.0
19,1.98,10.0
20,1.99,10.0
21,1.95,10.0
22,1.93,10.0
23,1.91,10.0
24,1.91,10.0
25,1.9,10.0
26,1.88,10.0
27,1.87,10.0
28,1.84,10.0
29,1.84,16.52
30,1.94,17.47
31,1.82,10.0
32,1.79,10.0
33,1.8,10.0
34,1.78,10.18
35,1.73,10.54
36,1.71,10.74
37,1.69,10.62
38,1.68,12.35
39,1.65,12.19
40,1.64,13.67
41,1.62,13.59
42,1.6,13.58
43,1.59,14.55
44,1.57,17.24
45,1.84,18.71
46,1.66,10.14
47,1.64,10.34
48,1.63,13.83
49,1.59,11.72
50,1.57,13.24
51,1.54,15.17
52,1.51,14.56
53,1.5,14.81
54,1.48,14.82
55,1.46,15.76
56,1.43,15.18
57,1.42,15.55
58,1.39,15.61
59,1.38,18.13
60,1.74,17.35
61,1.56,11.56
62,1.56,14.38
63,1.52,15.12
64,1.48,16.44
65,1.45,15.91
66,1.43,16.25
67,1.41,16.4
68,1.38,16.81
69,1.36,16.68
70,1.34,17.83
71,1.3,16.78
72,1.3,17.74
73,1.27,17.51
74,1.26,19.57
75,1.63,17.24
76,1.48,15.92
77,1.47,17.38
78,1.42,17.52
79,1.39,17.57
80,1.36,18.16
81,1.33,18.2
82,1.3,18.13
83,1.28,18.35
84,1.26,18.66
85,1.23,18.51
86,1.21,18.39
87,1.2,19.23
88,1.16,19.45
89,1.14,21.0
90,1.58,17.31
91,1.43,17.75
92,1.4,18.23
93,1.35,18.41
94,1.32,18.68
95,1.29,19.26
96,1.26,18.93
97,1.24,18.71
98,1.22,19.76
99,1.18,18.96
100,1.18,19.29
101,1.15,19.8
102,1.12,20.4
103,1.09,20.16
104,1.07,21.76
105,1.44,20.78
106,1.3,18.13
107,1.28,18.57
108,1.24,20.19
109,1.19,19.95
110,1.16,20.56
111,1.13,20.37
112,1.11,21.3
113,1.09,20.42
114,1.06,21.15
115,1.03,21.1
116,1.02,21.96
117,0.98,21.9
118,0.97,22.06
119,0.94,22.94
120,1.45,19.67
121,1.29,18.42
122,1.27,19.07
123,1.22,20.0
124,1.18,20.24
125,1.16,19.94
126,1.13,20.34
127,1.1,21.53
128,1.07,20.33
129,1.06,20.92
130,1.02,21.86
131,1.0,21.79
132,0.97,21.86
133,0.96,21.16
134,0.94,23.35
135,1.41,19.82
136,1.27,18.27
137,1.24,19.53
138,1.19,20.9
139,1.15,20.63
140,1.13,20.61
141,1.1,20.91
142,1.08,20.89
143,1.05,21.67
144,1.02,22.15
145,0.99,21.58
146,0.98,21.68
147,0.95,21.92
148,0.93,21.97
149,0.91,24.66
150,1.29,21.88
151,1.17,19.27
152,1.16,20.62
153,1.11,21.82
154,1.07,21.38
155,1.05,22.04
156,1.01,21.97
157,0.99,22.85
158,0.95,22.88
159,0.93,23.05
160,0.9,22.97
161,0.88,23.18
162,0.85,23.37
163,0.83,23.45
164,0.81,25.07
165,1.33,20.73
166,1.19,18.77
167,1.17,20.68
168,1.12,21.06
169,1.09,21.6
170,1.06,21.64
171,1.03,21.77
172,1.0,22.75
173,0.97,22.58
174,0.94,22.46
175,0.92,22.6
176,0.9,23.34
177,0.87,23.24
178,0.84,23.06
179,0.83,26.48
180,1.21,21.5
181,1.11,20.08
182,1.09,21.59
183,1.04,22.94
184,1.0,22.53
185,0.98,23.31
186,0.94,22.68
187,0.91,23.24
188,0.88,23.68
189,0.85,23.55
190,0.83,23.68
191,0.8,24.11
192,0.77,24.26
193,0.75,24.53
194,0.72,26.35
195,1.27,21.43
196,1.14,19.65
197,1.11,20.83
198,1.07,22.18
199,1.03,21.87
