Round,Train Loss,Accuracy
0,1.91,9.39
1,1.87,10.0
2,1.87,10.0
3,1.91,10.83
4,1.95,10.65
5,1.97,10.56
6,1.96,10.37
7,1.95,10.21
8,1.94,10.44
9,1.93,10.53
10,1.91,10.56
11,1.9,10.59
12,1.88,10.66
13,1.86,10.6
14,1.84,10.75
15,1.82,10.97
16,1.8,10.85
17,1.79,11.02
18,1.77,11.08
19,1.75,10.91
20,1.73,10.95
21,1.72,11.01
22,1.7,11.09
23,1.68,11.24
24,1.67,11.38
25,1.65,11.94
26,1.63,12.52
27,1.62,13.21
28,1.6,13.36
29,1.59,9.63
30,1.82,10.0
31,1.8,10.0
32,1.8,9.94
33,1.79,10.44
34,1.78,10.48
35,1.76,10.23
36,1.74,10.59
37,1.73,10.14
38,1.71,10.2
39,1.7,10.2
40,1.69,10.28
41,1.68,10.83
42,1.68,11.01
43,1.67,10.8
44,1.66,10.63
45,1.65,10.4
46,1.65,11.23
47,1.64,10.94
48,1.64,10.88
49,1.64,10.41
50,1.63,11.1
51,1.62,12.27
52,1.62,11.01
53,1.62,11.93
54,1.61,12.56
55,1.61,11.55
56,1.61,11.15
57,1.6,12.74
58,1.6,15.0
59,1.6,16.1
60,1.65,16.64
61,1.62,16.03
62,1.62,13.39
63,1.61,16.2
64,1.59,16.74
65,1.58,17.49
66,1.56,17.04
67,1.56,18.19
68,1.54,18.3
69,1.54,18.48
70,1.52,18.37
71,1.52,19.04
72,1.5,18.89
73,1.5,18.67
74,1.49,19.69
75,1.48,19.08
76,1.47,19.57
77,1.45,19.78
78,1.44,19.12
79,1.44,19.5
80,1.43,19.59
81,1.41,19.85
82,1.4,19.57
83,1.39,19.19
84,1.38,19.62
85,1.37,20.22
86,1.36,19.73
87,1.34,19.84
88,1.33,20.19
89,1.32,18.3
90,1.51,19.85
91,1.47,19.66
92,1.46,19.89
93,1.44,20.78
94,1.41,20.74
95,1.39,20.37
96,1.38,20.51
97,1.36,21.12
98,1.34,21.32
99,1.33,21.45
100,1.31,21.24
101,1.29,21.15
102,1.28,21.35
103,1.27,21.68
104,1.25,21.69
105,1.24,22.26
106,1.22,22.4
107,1.21,22.33
108,1.19,22.52
109,1.18,22.9
110,1.16,22.91
111,1.15,23.21
112,1.14,23.22
113,1.12,23.54
114,1.11,23.73
115,1.1,23.59
116,1.08,23.88
117,1.08,23.84
118,1.06,23.79
119,1.05,21.38
120,1.39,22.64
121,1.33,22.1
122,1.32,21.43
123,1.3,22.6
124,1.27,22.96
125,1.25,22.39
126,1.24,23.12
127,1.22,23.51
128,1.2,23.61
129,1.18,23.78
130,1.17,23.62
131,1.15,24.43
132,1.13,23.98
133,1.12,24.74
134,1.11,24.66
135,1.09,24.59
136,1.08,25.43
137,1.06,25.1
138,1.05,25.39
139,1.04,25.42
140,1.02,25.52
141,1.01,24.89
142,1.01,25.81
143,0.99,26.03
144,0.97,25.63
145,0.97,25.9
146,0.95,26.18
147,0.94,26.05
148,0.93,26.27
149,0.92,24.97
150,1.31,24.57
151,1.26,24.21
152,1.25,23.39
153,1.23,24.34
154,1.2,24.81
155,1.18,25.61
156,1.16,25.47
157,1.15,25.02
158,1.12,25.59
159,1.11,25.64
160,1.09,25.54
161,1.08,26.02
162,1.06,26.36
163,1.04,26.49
164,1.03,26.49
165,1.02,26.44
166,1.01,26.9
167,0.99,27.34
168,0.98,27.48
169,0.97,27.19
170,0.95,27.54
171,0.94,27.52
172,0.93,27.9
173,0.91,27.49
174,0.91,27.66
175,0.9,27.91
176,0.88,27.81
177,0.87,27.72
178,0.87,27.97
179,0.86,27.17
180,1.25,27.11
181,1.2,25.89
182,1.19,25.2
183,1.17,26.1
184,1.15,26.75
185,1.13,27.44
186,1.1,26.81
187,1.09,27.23
188,1.07,27.22
189,1.05,27.31
190,1.04,28.02
191,1.02,27.77
192,1.01,27.93
193,1.0,28.29
194,0.99,28.09
195,0.98,28.17
196,0.96,28.1
197,0.95,28.18
198,0.94,28.4
199,0.93,28.45
