Round,Train Loss,Accuracy
0,1.82,10.0
1,1.82,10.0
2,1.83,10.0
3,1.87,10.0
4,1.93,9.98
5,1.96,9.99
6,1.96,10.49
7,1.95,12.04
8,1.93,13.46
9,1.9,13.73
10,1.88,13.97
11,1.87,14.35
12,1.85,15.11
13,1.83,15.29
14,1.82,15.19
15,1.8,15.01
16,1.79,15.5
17,1.76,15.64
18,1.74,16.04
19,1.73,16.25
20,1.7,16.18
21,1.69,16.5
22,1.67,16.67
23,1.65,16.9
24,1.63,16.89
25,1.62,17.25
26,1.59,17.66
27,1.58,17.77
28,1.56,17.83
29,1.55,14.02
30,1.68,10.4
31,1.63,11.88
32,1.61,14.71
33,1.6,14.94
34,1.58,15.51
35,1.56,15.9
36,1.54,16.13
37,1.52,16.4
38,1.5,16.39
39,1.49,16.85
40,1.47,17.53
41,1.45,17.96
42,1.43,17.71
43,1.42,17.7
44,1.41,18.04
45,1.39,18.54
46,1.37,18.82
47,1.35,19.14
48,1.34,19.73
49,1.32,19.5
50,1.31,20.21
51,1.29,20.74
52,1.28,20.78
53,1.26,21.07
54,1.25,21.06
55,1.24,21.43
56,1.22,21.49
57,1.21,22.08
58,1.19,21.85
59,1.19,21.59
60,1.44,18.04
61,1.39,20.77
62,1.39,21.73
63,1.36,22.74
64,1.33,22.33
65,1.32,23.2
66,1.3,23.87
67,1.28,23.81
68,1.26,23.98
69,1.24,24.79
70,1.22,25.02
71,1.2,24.81
72,1.18,24.75
73,1.17,25.63
74,1.14,25.65
75,1.12,25.99
76,1.11,25.61
77,1.09,25.64
78,1.08,26.4
79,1.05,26.46
80,1.04,26.72
81,1.02,26.43
82,1.01,26.44
83,0.99,26.46
84,0.98,27.1
85,0.96,26.33
86,0.95,26.82
87,0.94,26.82
88,0.92,27.27
89,0.91,26.79
90,1.27,25.78
91,1.22,25.71
92,1.2,26.53
93,1.16,26.53
94,1.14,27.24
95,1.12,27.04
96,1.1,26.86
97,1.08,27.76
98,1.05,27.28
99,1.04,27.57
100,1.02,27.16
101,1.01,27.65
102,0.99,27.31
103,0.98,27.82
104,0.96,28.03
105,0.94,27.53
106,0.94,27.68
107,0.92,27.88
108,0.9,28.37
109,0.88,28.16
110,0.88,28.17
111,0.86,28.15
112,0.85,28.15
113,0.84,28.31
114,0.83,28.24
115,0.82,28.48
116,0.81,28.88
117,0.79,28.54
118,0.79,27.99
119,0.78,29.68
120,1.12,27.7
121,1.08,26.81
122,1.07,27.74
123,1.04,27.93
124,1.01,27.9
125,0.99,28.23
126,0.97,28.2
127,0.96,28.56
128,0.94,28.43
129,0.92,28.19
130,0.91,29.0
131,0.88,28.47
132,0.88,28.78
133,0.86,28.56
134,0.85,28.64
135,0.84,28.71
136,0.82,28.68
137,0.81,28.88
138,0.8,29.4
139,0.78,29.49
140,0.76,29.53
141,0.76,29.26
142,0.75,29.15
143,0.74,28.9
144,0.73,29.37
145,0.72,29.29
146,0.7,29.18
147,0.7,29.26
148,0.68,29.13
149,0.69,31.24
150,1.02,28.46
151,0.99,28.59
152,0.96,28.97
153,0.93,29.01
154,0.91,29.58
155,0.89,28.94
156,0.88,29.18
157,0.87,29.38
158,0.84,29.96
159,0.82,29.72
160,0.8,29.44
161,0.8,29.61
162,0.78,29.41
163,0.77,29.41
164,0.75,29.96
165,0.74,29.64
166,0.72,29.39
167,0.72,29.48
168,0.7,29.7
169,0.69,29.57
170,0.68,29.57
171,0.67,29.39
172,0.65,29.53
173,0.65,29.51
174,0.63,29.47
175,0.62,29.17
176,0.61,29.51
177,0.61,29.2
178,0.59,29.77
179,0.59,32.08
180,0.94,29.51
181,0.92,29.06
182,0.89,29.56
183,0.86,29.62
184,0.83,30.03
185,0.81,29.71
186,0.8,29.8
187,0.78,29.96
188,0.76,30.11
189,0.74,29.98
190,0.73,29.98
191,0.71,30.27
192,0.7,30.0
193,0.69,29.94
194,0.68,30.08
195,0.66,30.47
196,0.65,29.96
197,0.64,30.45
198,0.62,30.82
199,0.6,30.48
