Round,Train Loss,Accuracy
0,1.21,10.07
1,1.03,10.44
2,1.0,10.13
3,1.0,10.08
4,0.98,10.53
5,0.94,10.91
6,0.92,13.25
7,0.91,13.91
8,0.91,16.37
9,0.89,18.53
10,0.87,18.96
11,0.86,20.58
12,0.85,20.69
13,0.83,20.83
14,0.83,21.59
15,0.8,21.97
16,0.81,22.44
17,0.8,22.83
18,0.78,24.01
19,0.76,24.8
20,0.78,24.03
21,0.78,24.71
22,0.75,25.41
23,0.74,25.74
24,0.73,26.09
25,0.73,26.49
26,0.72,26.92
27,0.73,27.39
28,0.73,27.72
29,0.71,28.22
30,0.7,27.86
31,0.71,27.94
32,0.7,28.67
33,0.7,29.32
34,0.71,29.83
35,0.7,30.1
36,0.67,30.01
37,0.69,29.99
38,0.67,30.58
39,0.67,31.99
40,0.67,31.27
41,0.68,31.54
42,0.67,32.15
43,0.65,31.6
44,0.68,32.7
45,0.66,32.71
46,0.65,32.73
47,0.64,33.67
48,0.64,32.7
49,0.64,34.03
50,0.64,33.64
51,0.64,33.86
52,0.64,34.25
53,0.62,34.51
54,0.62,34.61
55,0.62,34.78
56,0.63,35.17
57,0.63,34.85
58,0.63,34.93
59,0.61,35.71
60,0.6,35.43
61,0.61,35.42
62,0.61,35.49
63,0.61,35.64
64,0.6,35.38
65,0.58,35.75
66,0.59,35.73
67,0.61,35.95
68,0.59,36.22
69,0.6,36.02
70,0.61,36.27
71,0.58,36.47
72,0.58,36.15
73,0.58,36.19
74,0.57,36.41
75,0.59,36.44
76,0.58,36.71
77,0.56,36.07
78,0.57,35.67
79,0.56,36.84
80,0.57,36.65
81,0.56,36.53
82,0.54,36.42
83,0.56,36.78
84,0.57,36.43
85,0.56,36.93
86,0.56,36.67
87,0.54,36.75
88,0.53,36.76
89,0.54,36.89
90,0.53,37.11
91,0.54,36.43
92,0.54,36.41
93,0.54,37.09
94,0.53,37.21
95,0.52,36.71
96,0.53,36.55
97,0.51,37.01
98,0.52,36.54
99,0.51,37.33
100,0.51,37.0
101,0.51,36.97
102,0.5,36.72
103,0.49,36.8
104,0.5,36.94
105,0.5,36.48
106,0.5,37.12
107,0.49,36.8
108,0.5,37.45
109,0.49,37.3
110,0.49,37.6
111,0.49,37.43
112,0.49,37.49
113,0.48,37.27
114,0.49,37.21
115,0.49,37.45
116,0.48,36.27
117,0.49,37.29
118,0.47,37.5
119,0.47,37.65
120,0.47,37.47
121,0.49,37.08
122,0.46,37.28
123,0.47,36.94
124,0.46,37.13
125,0.46,37.14
126,0.45,37.03
127,0.46,37.49
128,0.46,37.29
129,0.45,37.89
130,0.47,37.09
131,0.45,37.27
132,0.45,37.15
133,0.44,37.3
134,0.44,37.38
135,0.45,37.15
136,0.45,37.45
137,0.44,36.81
138,0.44,37.07
139,0.43,37.81
140,0.44,37.34
141,0.42,36.95
142,0.44,37.4
143,0.42,37.33
144,0.43,37.19
145,0.43,37.33
146,0.42,37.29
147,0.43,37.49
148,0.47,36.67
149,0.42,38.41
150,0.42,37.36
151,0.43,37.32
152,0.42,36.78
153,0.43,37.25
154,0.44,37.47
155,0.41,37.19
156,0.42,37.38
157,0.42,37.21
158,0.41,36.99
159,0.41,38.16
160,0.4,36.82
161,0.41,37.41
162,0.4,37.39
163,0.39,37.46
164,0.41,37.49
165,0.4,37.42
166,0.4,37.52
167,0.4,37.58
168,0.4,36.94
169,0.38,38.22
170,0.39,36.82
171,0.4,37.33
172,0.39,37.0
173,0.39,37.05
174,0.4,37.04
175,0.38,37.07
176,0.39,37.21
177,0.4,37.45
178,0.38,37.26
179,0.38,38.39
180,0.38,37.12
181,0.38,37.18
182,0.38,37.07
183,0.37,37.19
184,0.38,37.42
185,0.38,37.2
186,0.38,37.12
187,0.41,37.21
188,0.38,37.07
189,0.37,38.25
190,0.36,36.98
191,0.38,36.88
192,0.36,37.03
193,0.36,37.2
194,0.36,36.98
195,0.36,36.88
196,0.36,36.82
197,0.36,37.2
198,0.37,37.02
199,0.36,38.23
