Round,Train Loss,Accuracy
0,1.46,8.85
1,1.34,10.01
2,1.26,10.0
3,1.21,10.5
4,1.18,12.89
5,1.15,13.6
6,1.14,14.25
7,1.11,14.78
8,1.09,15.75
9,1.07,16.49
10,1.06,17.95
11,1.04,18.96
12,1.03,19.68
13,1.02,20.66
14,1.0,21.38
15,0.99,22.03
16,0.99,22.69
17,0.98,23.18
18,0.97,23.81
19,0.97,24.39
20,0.96,24.8
21,0.95,25.25
22,0.95,25.62
23,0.93,26.15
24,0.93,26.31
25,0.92,26.86
26,0.91,26.85
27,0.9,27.61
28,0.89,28.11
29,0.89,28.03
30,0.89,28.89
31,0.88,29.1
32,0.87,29.41
33,0.86,29.71
34,0.86,30.25
35,0.85,30.47
36,0.85,30.96
37,0.84,30.76
38,0.83,31.23
39,0.83,31.42
40,0.83,31.78
41,0.81,31.76
42,0.82,32.09
43,0.8,32.52
44,0.8,32.87
45,0.79,33.17
46,0.8,33.32
47,0.78,33.65
48,0.77,33.84
49,0.77,34.2
50,0.76,34.52
51,0.76,34.53
52,0.76,34.92
53,0.76,35.25
54,0.74,35.09
55,0.75,35.48
56,0.74,34.97
57,0.74,35.38
58,0.73,35.54
59,0.73,36.01
60,0.72,36.28
61,0.73,36.38
62,0.72,36.18
63,0.72,36.74
64,0.71,37.01
65,0.71,36.9
66,0.7,37.13
67,0.71,37.25
68,0.69,37.23
69,0.69,37.27
70,0.69,37.14
71,0.69,37.59
72,0.69,37.73
73,0.69,37.68
74,0.68,37.59
75,0.68,37.7
76,0.67,37.79
77,0.67,37.98
78,0.67,37.99
79,0.67,37.98
80,0.66,38.01
81,0.66,37.88
82,0.66,38.07
83,0.66,38.34
84,0.66,38.48
85,0.66,38.48
86,0.65,38.52
87,0.65,38.8
88,0.65,38.62
89,0.65,38.76
90,0.64,38.84
91,0.64,39.19
92,0.63,39.05
93,0.63,39.0
94,0.63,38.93
95,0.63,39.14
96,0.63,39.31
97,0.63,39.12
98,0.63,39.18
99,0.62,39.48
100,0.62,39.37
101,0.61,39.48
102,0.61,39.19
103,0.61,39.27
104,0.61,39.57
105,0.61,39.47
106,0.62,39.22
107,0.61,39.34
108,0.61,39.75
109,0.61,39.75
110,0.61,39.61
111,0.6,39.65
112,0.6,39.63
113,0.59,39.74
114,0.6,39.8
115,0.6,39.74
116,0.59,39.81
117,0.59,39.85
118,0.59,39.64
119,0.58,39.61
120,0.58,39.55
121,0.58,39.58
122,0.58,39.77
123,0.57,39.78
124,0.57,39.73
125,0.58,39.75
126,0.56,39.76
127,0.57,39.83
128,0.56,39.83
129,0.56,39.63
130,0.57,39.75
131,0.57,39.71
132,0.56,39.63
133,0.56,39.87
134,0.56,39.67
135,0.55,39.85
136,0.55,39.81
137,0.55,40.04
138,0.55,39.91
139,0.55,39.73
140,0.54,39.8
141,0.54,39.75
142,0.55,39.75
143,0.54,39.75
144,0.54,39.89
145,0.54,39.85
146,0.53,39.95
147,0.54,39.85
148,0.53,39.96
149,0.54,40.03
150,0.52,40.03
151,0.53,40.22
152,0.52,39.98
153,0.53,40.09
154,0.52,40.03
155,0.52,40.24
156,0.52,40.43
157,0.53,40.33
158,0.52,40.4
159,0.51,40.47
160,0.51,40.44
161,0.51,40.39
162,0.51,40.33
163,0.51,40.21
164,0.5,40.25
165,0.5,40.32
166,0.5,40.58
167,0.5,40.46
168,0.5,40.47
169,0.5,40.83
170,0.5,40.61
171,0.5,40.58
172,0.49,40.98
173,0.49,40.93
174,0.49,40.58
175,0.48,41.04
176,0.48,40.81
177,0.49,40.7
178,0.48,40.88
179,0.49,40.69
180,0.48,40.91
181,0.48,40.96
182,0.48,40.91
183,0.48,40.9
184,0.47,40.88
185,0.47,40.99
186,0.48,40.83
187,0.46,41.08
188,0.47,40.98
189,0.46,40.8
190,0.47,40.95
191,0.46,40.93
192,0.46,40.99
193,0.46,40.96
194,0.46,41.18
195,0.46,41.15
196,0.46,41.11
197,0.45,41.09
198,0.45,41.06
199,0.45,41.36
