Round,Train Loss,Accuracy
0,1.22,10.31
1,1.16,9.35
2,1.11,10.81
3,1.08,12.27
4,1.06,9.99
5,1.03,10.0
6,1.02,10.0
7,1.0,10.0
8,0.99,10.0
9,0.98,10.0
10,0.97,10.0
11,0.98,10.0
12,0.96,10.0
13,0.95,10.0
14,0.95,10.01
15,0.95,10.05
16,0.94,10.06
17,0.93,10.01
18,0.92,10.01
19,0.93,10.04
20,0.93,10.08
21,0.91,10.33
22,0.92,10.25
23,0.92,10.25
24,0.92,10.52
25,0.92,10.3
26,0.92,10.14
27,0.91,10.3
28,0.91,10.27
29,0.9,10.52
30,0.9,10.43
31,0.9,10.45
32,0.89,10.4
33,0.9,10.45
34,0.89,10.4
35,0.89,10.46
36,0.91,10.55
37,0.9,10.68
38,0.89,10.67
39,0.88,10.45
40,0.88,10.66
41,0.89,10.94
42,0.89,11.08
43,0.88,10.65
44,0.87,11.28
45,0.88,11.27
46,0.88,11.68
47,0.89,12.38
48,0.88,11.73
49,0.87,12.27
50,0.86,13.03
51,0.86,13.64
52,0.86,13.32
53,0.86,12.99
54,0.86,14.42
55,0.86,13.77
56,0.86,14.99
57,0.84,14.91
58,0.85,15.04
59,0.85,15.57
60,0.86,15.59
61,0.85,15.91
62,0.84,17.07
63,0.85,17.16
64,0.84,16.66
65,0.84,17.06
66,0.84,17.46
67,0.84,17.67
68,0.84,18.22
69,0.83,18.49
70,0.83,18.44
71,0.83,18.95
72,0.83,19.52
73,0.83,19.69
74,0.82,19.29
75,0.82,19.45
76,0.82,19.65
77,0.82,19.87
78,0.8,20.68
79,0.82,19.91
80,0.81,20.17
81,0.8,20.41
82,0.83,21.5
83,0.8,21.43
84,0.8,21.05
85,0.81,21.41
86,0.8,20.73
87,0.8,21.28
88,0.79,21.11
89,0.79,21.82
90,0.78,21.58
91,0.77,22.02
92,0.79,22.33
93,0.79,22.44
94,0.78,22.38
95,0.77,21.83
96,0.77,22.28
97,0.77,23.3
98,0.79,23.6
99,0.78,23.93
100,0.79,23.53
101,0.77,23.78
102,0.77,23.82
103,0.77,24.14
104,0.77,24.34
105,0.76,24.34
106,0.75,24.45
107,0.76,24.56
108,0.76,25.0
109,0.76,24.94
110,0.76,24.61
111,0.75,24.92
112,0.75,25.01
113,0.74,25.06
114,0.74,25.02
115,0.74,24.89
116,0.73,25.2
117,0.74,25.53
118,0.76,25.15
119,0.74,25.57
120,0.73,25.31
121,0.73,25.46
122,0.74,25.63
123,0.73,25.82
124,0.73,25.88
125,0.75,25.32
126,0.74,25.96
127,0.74,26.07
128,0.73,26.16
129,0.73,25.75
130,0.73,26.04
131,0.72,25.99
132,0.74,25.91
133,0.72,26.04
134,0.71,25.9
135,0.74,26.38
136,0.72,26.16
137,0.72,26.28
138,0.72,26.0
139,0.72,26.38
140,0.7,26.43
141,0.72,26.62
142,0.72,26.8
143,0.72,26.53
144,0.72,26.62
145,0.7,26.53
146,0.71,26.65
147,0.73,26.74
148,0.7,26.63
149,0.71,26.73
150,0.7,27.17
151,0.71,26.6
152,0.72,27.38
153,0.72,27.08
154,0.7,27.14
155,0.7,27.29
156,0.69,27.05
157,0.7,26.97
158,0.7,27.25
159,0.69,27.74
160,0.7,27.44
161,0.72,27.76
162,0.69,27.69
163,0.69,27.41
164,0.7,27.24
165,0.7,27.25
166,0.7,27.51
167,0.7,27.64
168,0.7,27.67
169,0.69,27.57
170,0.69,27.97
171,0.71,27.72
172,0.68,27.83
173,0.69,27.73
174,0.69,27.95
175,0.69,27.91
176,0.68,27.96
177,0.69,27.95
178,0.68,27.91
179,0.67,28.25
180,0.71,28.28
181,0.68,28.09
182,0.68,28.12
183,0.68,28.15
184,0.69,28.28
185,0.67,28.23
186,0.68,28.21
187,0.68,28.24
188,0.67,28.45
189,0.69,28.45
190,0.67,28.48
191,0.68,28.78
192,0.69,28.43
193,0.66,28.65
194,0.67,28.53
195,0.68,28.59
196,0.68,28.65
197,0.66,28.57
198,0.68,28.96
199,0.66,29.03
