Round,Train Loss,Accuracy
0,0.79,10.03
1,0.71,10.0
2,0.67,10.0
3,0.64,10.0
4,0.61,10.0
5,0.6,10.0
6,0.59,10.0
7,0.58,10.0
8,0.57,10.01
9,0.57,10.2
10,0.56,10.79
11,0.56,11.62
12,0.55,13.33
13,0.54,14.32
14,0.53,15.0
15,0.53,16.33
16,0.52,16.89
17,0.51,17.2
18,0.51,18.27
19,0.51,18.31
20,0.5,18.46
21,0.49,18.8
22,0.49,19.27
23,0.48,19.5
24,0.48,19.85
25,0.47,20.57
26,0.47,20.79
27,0.46,20.85
28,0.46,21.21
29,0.45,21.6
30,0.45,21.63
31,0.45,22.08
32,0.46,22.25
33,0.44,22.12
34,0.44,22.85
35,0.43,23.2
36,0.42,23.34
37,0.42,23.64
38,0.41,24.04
39,0.41,24.15
40,0.41,24.45
41,0.41,24.96
42,0.4,25.56
43,0.4,25.54
44,0.39,25.81
45,0.39,25.98
46,0.39,26.54
47,0.39,26.56
48,0.38,27.03
49,0.38,27.32
50,0.38,27.67
51,0.37,27.78
52,0.36,27.95
53,0.37,28.08
54,0.36,28.11
55,0.36,28.28
56,0.36,28.42
57,0.35,28.74
58,0.35,28.78
59,0.35,28.65
60,0.35,28.82
61,0.35,28.85
62,0.34,29.35
63,0.34,29.13
64,0.34,29.24
65,0.33,29.54
66,0.33,29.6
67,0.33,29.43
68,0.33,29.72
69,0.33,29.86
70,0.33,30.09
71,0.33,29.98
72,0.32,30.17
73,0.32,30.31
74,0.32,30.39
75,0.32,30.37
76,0.32,30.47
77,0.32,30.59
78,0.32,30.82
79,0.31,30.74
80,0.32,30.9
81,0.31,30.81
82,0.31,30.99
83,0.31,30.9
84,0.31,30.95
85,0.31,31.08
86,0.31,31.19
87,0.31,31.31
88,0.3,31.38
89,0.31,31.36
90,0.3,31.37
91,0.3,31.52
92,0.3,31.49
93,0.3,31.58
94,0.3,31.75
95,0.3,31.61
96,0.3,31.84
97,0.3,31.86
98,0.3,32.0
99,0.3,32.04
100,0.3,31.98
101,0.29,31.93
102,0.29,32.11
103,0.29,32.23
104,0.29,32.17
105,0.29,32.14
106,0.29,32.2
107,0.29,32.18
108,0.29,32.31
109,0.29,32.47
110,0.29,32.59
111,0.29,32.46
112,0.29,32.61
113,0.29,32.52
114,0.28,32.6
115,0.28,32.87
116,0.28,32.85
117,0.28,32.83
118,0.29,32.98
119,0.28,32.94
120,0.28,32.82
121,0.28,32.98
122,0.28,32.99
123,0.28,33.09
124,0.28,33.23
125,0.28,33.16
126,0.28,33.34
127,0.27,33.16
128,0.28,33.15
129,0.27,33.27
130,0.27,33.12
131,0.27,33.25
132,0.27,33.24
133,0.27,33.32
134,0.27,33.42
135,0.27,33.3
136,0.27,33.43
137,0.27,33.34
138,0.27,33.18
139,0.27,33.3
140,0.27,33.29
141,0.27,33.33
142,0.27,33.54
143,0.26,33.62
144,0.26,33.65
145,0.26,33.59
146,0.27,33.76
147,0.26,33.78
148,0.26,33.99
149,0.26,33.91
150,0.26,33.84
151,0.25,33.89
152,0.26,33.94
153,0.26,34.0
154,0.25,34.07
155,0.26,34.02
156,0.26,33.9
157,0.25,33.89
158,0.25,33.98
159,0.25,33.97
160,0.25,33.87
161,0.25,33.88
162,0.25,34.11
163,0.25,33.98
164,0.25,34.02
165,0.25,34.08
166,0.25,34.09
167,0.25,34.21
168,0.24,34.25
169,0.25,34.03
170,0.25,34.21
171,0.24,34.2
172,0.25,34.16
173,0.24,34.15
174,0.25,34.21
175,0.25,34.45
176,0.24,33.89
177,0.25,34.06
178,0.25,34.05
179,0.24,34.01
180,0.24,33.95
181,0.24,34.18
182,0.24,34.1
183,0.24,34.01
184,0.24,34.03
185,0.24,34.22
186,0.24,34.03
187,0.24,34.27
188,0.23,34.31
189,0.23,34.31
190,0.23,34.23
191,0.24,34.26
192,0.23,34.28
193,0.23,34.4
194,0.23,34.35
195,0.23,34.55
196,0.23,34.32
197,0.23,34.39
198,0.23,34.4
199,0.23,34.39
