Round,Train Loss,Accuracy
0,1.69,10.02
1,1.66,10.05
2,1.61,10.19
3,1.59,11.06
4,1.58,10.61
5,1.58,14.55
6,1.57,16.44
7,1.57,16.91
8,1.55,18.08
9,1.53,18.93
10,1.51,19.64
11,1.49,20.05
12,1.47,20.84
13,1.44,21.52
14,1.42,22.48
15,1.4,23.01
16,1.38,24.27
17,1.35,25.02
18,1.33,25.38
19,1.31,26.26
20,1.29,27.42
21,1.27,28.34
22,1.24,29.29
23,1.22,29.42
24,1.21,29.84
25,1.19,30.2
26,1.17,30.56
27,1.15,31.02
28,1.13,31.25
29,1.12,20.55
30,1.1,31.63
31,1.09,32.05
32,1.07,32.11
33,1.06,32.31
34,1.05,32.68
35,1.04,32.63
36,1.02,32.9
37,1.02,33.06
38,1.0,33.22
39,0.99,33.35
40,0.98,33.33
41,0.98,33.45
42,0.97,33.5
43,0.96,33.7
44,0.95,33.9
45,0.94,33.92
46,0.93,34.07
47,0.92,34.23
48,0.92,34.18
49,0.91,34.46
50,0.9,34.48
51,0.89,34.56
52,0.89,34.57
53,0.88,34.87
54,0.88,35.01
55,0.87,34.77
56,0.87,34.85
57,0.86,35.19
58,0.85,35.21
59,0.85,25.57
60,0.84,35.39
61,0.84,35.12
62,0.83,35.44
63,0.83,35.35
64,0.82,35.55
65,0.81,35.53
66,0.81,35.61
67,0.8,35.84
68,0.8,35.52
69,0.79,35.47
70,0.79,35.82
71,0.78,35.73
72,0.78,35.43
73,0.78,35.68
74,0.77,35.76
75,0.77,35.59
76,0.76,35.59
77,0.75,35.89
78,0.75,36.01
79,0.75,35.9
80,0.74,35.79
81,0.74,35.82
82,0.73,35.59
83,0.73,35.45
84,0.72,35.55
85,0.73,35.47
86,0.72,35.48
87,0.71,35.46
88,0.71,35.51
89,0.7,26.58
90,0.7,35.3
91,0.7,35.26
92,0.69,35.55
93,0.69,35.39
94,0.68,35.41
95,0.68,35.31
96,0.67,35.33
97,0.67,35.23
98,0.67,35.21
99,0.66,35.19
100,0.66,35.09
101,0.66,35.26
102,0.65,35.32
103,0.64,35.32
104,0.64,35.3
105,0.64,35.23
106,0.63,35.5
107,0.63,35.39
108,0.63,35.47
109,0.63,35.26
110,0.62,35.33
111,0.62,35.23
112,0.62,34.92
113,0.62,34.93
114,0.61,35.08
115,0.61,35.31
116,0.6,35.07
117,0.61,34.97
118,0.6,35.1
119,0.6,27.61
120,0.59,35.15
121,0.59,35.0
122,0.58,35.08
123,0.58,35.08
124,0.58,35.08
125,0.58,35.01
126,0.57,35.05
127,0.57,35.03
128,0.56,34.93
129,0.56,35.0
130,0.56,34.96
131,0.56,35.03
132,0.55,34.94
133,0.55,34.94
134,0.54,34.95
135,0.55,34.71
136,0.54,34.82
137,0.54,34.83
138,0.53,34.76
139,0.53,34.81
140,0.52,34.65
141,0.53,34.75
142,0.52,34.83
143,0.52,34.59
144,0.51,34.78
145,0.52,34.77
146,0.51,34.7
147,0.51,34.54
148,0.5,34.53
149,0.51,29.04
150,0.5,34.73
151,0.5,34.57
152,0.49,34.52
153,0.5,34.47
154,0.49,34.63
155,0.49,34.73
156,0.48,34.46
157,0.48,34.72
158,0.47,34.62
159,0.48,34.61
160,0.47,34.47
161,0.47,34.5
162,0.47,34.54
163,0.47,34.61
164,0.46,34.71
165,0.46,34.73
166,0.45,34.58
167,0.46,34.64
168,0.45,34.68
169,0.45,34.52
170,0.44,34.57
171,0.45,34.63
172,0.44,34.38
173,0.45,34.42
174,0.44,34.61
175,0.44,34.63
176,0.43,34.29
177,0.44,34.35
178,0.43,34.48
179,0.44,29.83
180,0.43,34.41
181,0.43,34.56
182,0.42,34.64
183,0.43,34.45
184,0.42,34.5
185,0.42,34.57
186,0.41,34.89
187,0.42,34.54
188,0.4,34.63
189,0.41,34.75
190,0.41,34.64
191,0.41,34.67
192,0.4,34.73
193,0.4,34.77
194,0.4,34.61
195,0.41,34.83
196,0.39,34.62
197,0.4,34.58
198,0.39,34.76
199,0.4,34.67
