Round,Train Loss,Accuracy
0,1.58,10.0
1,1.61,10.0
2,1.81,10.0
3,1.95,10.0
4,1.95,10.0
5,1.9,10.0
6,1.87,10.0
7,1.88,10.0
8,1.88,10.0
9,1.87,10.0
10,1.88,10.0
11,1.84,10.0
12,1.82,10.0
13,1.77,10.0
14,1.78,10.0
15,1.78,10.0
16,1.74,10.0
17,1.67,10.0
18,1.66,10.0
19,1.64,10.0
20,1.6,10.0
21,1.56,10.0
22,1.51,10.0
23,1.47,10.09
24,1.4,10.04
25,1.41,10.34
26,1.31,11.15
27,1.24,11.07
28,1.22,12.36
29,1.12,11.43
30,1.52,10.0
31,1.6,10.0
32,1.63,10.0
33,1.5,10.0
34,1.39,10.0
35,1.39,10.0
36,1.35,10.0
37,1.26,10.18
38,1.22,10.72
39,1.18,12.06
40,1.12,11.11
41,1.13,13.27
42,1.03,13.69
43,0.99,13.77
44,0.96,14.59
45,0.91,13.83
46,0.9,14.61
47,0.84,14.88
48,0.81,14.82
49,0.79,14.79
50,0.77,15.1
51,0.74,14.68
52,0.73,15.94
53,0.66,14.8
54,0.69,15.86
55,0.63,15.21
56,0.63,15.63
57,0.6,15.94
58,0.59,14.86
59,0.6,11.28
60,1.38,10.0
61,1.42,10.0
62,1.37,10.0
63,1.27,10.21
64,1.2,10.83
65,1.16,10.24
66,1.15,11.52
67,1.09,12.31
68,1.05,11.76
69,1.02,14.97
70,0.94,13.64
71,0.93,14.64
72,0.88,14.78
73,0.84,15.51
74,0.8,14.02
75,0.8,14.69
76,0.76,15.53
77,0.72,15.47
78,0.69,16.19
79,0.66,14.61
80,0.68,16.25
81,0.61,15.6
82,0.6,14.9
83,0.6,15.06
84,0.58,15.75
85,0.55,15.43
86,0.54,15.13
87,0.54,16.66
88,0.48,15.31
89,0.49,15.17
90,1.31,10.0
91,1.35,10.04
92,1.28,12.92
93,1.17,11.08
94,1.16,11.03
95,1.12,12.55
96,1.07,13.35
97,1.02,14.77
98,0.96,14.06
99,0.94,15.54
100,0.88,13.11
101,0.89,17.18
102,0.78,14.86
103,0.81,16.04
104,0.74,15.22
105,0.74,16.64
106,0.67,15.23
107,0.68,16.96
108,0.62,15.36
109,0.64,17.11
110,0.56,16.05
111,0.58,15.94
112,0.56,16.91
113,0.51,16.56
114,0.5,16.1
115,0.51,17.38
116,0.45,16.85
117,0.46,16.89
118,0.44,17.11
119,0.41,20.44
120,1.22,11.07
121,1.27,13.2
122,1.17,13.83
123,1.13,14.61
124,1.09,16.99
125,1.03,15.81
126,1.0,16.23
127,0.96,20.44
128,0.86,16.43
129,0.9,18.96
130,0.81,19.39
131,0.77,19.51
132,0.73,19.26
133,0.72,20.12
134,0.67,19.08
135,0.66,19.97
136,0.61,19.33
137,0.6,20.34
138,0.55,20.03
139,0.55,19.54
140,0.53,19.89
141,0.48,19.69
142,0.49,19.99
143,0.46,19.8
144,0.44,20.46
145,0.39,19.92
146,0.41,19.95
147,0.39,19.97
148,0.38,19.79
149,0.36,22.52
150,1.17,14.91
151,1.21,18.82
152,1.11,18.93
153,1.06,20.74
154,0.99,20.42
155,0.96,20.04
156,0.92,20.89
157,0.87,21.32
158,0.82,20.81
159,0.79,21.23
160,0.75,20.54
161,0.73,20.69
162,0.69,21.34
163,0.65,21.44
164,0.63,20.59
165,0.61,20.82
166,0.57,21.09
167,0.54,21.66
168,0.51,20.78
169,0.51,22.19
170,0.46,21.79
171,0.46,20.65
172,0.47,22.47
173,0.4,21.7
174,0.42,21.06
175,0.41,20.56
176,0.41,23.48
177,0.33,20.48
178,0.4,21.28
179,0.35,23.72
180,1.12,19.31
181,1.14,19.11
182,1.09,21.47
183,1.0,21.64
184,0.95,21.95
185,0.91,21.66
186,0.87,21.97
187,0.83,21.92
188,0.8,21.65
189,0.75,21.12
190,0.73,22.12
191,0.67,21.56
192,0.66,21.68
193,0.61,21.57
194,0.61,21.85
195,0.57,21.95
196,0.54,22.05
197,0.53,21.53
198,0.51,20.99
199,0.5,22.21
