Round,Train Loss,Accuracy
0,1.24,10.58
1,0.94,16.22
2,0.85,19.72
3,0.81,23.02
4,0.78,26.03
5,0.74,28.77
6,0.71,30.22
7,0.69,31.95
8,0.67,33.07
9,0.66,35.36
10,0.65,34.18
11,0.63,35.15
12,0.63,35.22
13,0.62,35.99
14,0.61,36.94
15,0.61,36.78
16,0.6,37.6
17,0.6,37.79
18,0.58,38.41
19,0.58,41.88
20,0.57,40.26
21,0.58,39.41
22,0.57,40.33
23,0.56,40.59
24,0.57,41.56
25,0.56,41.94
26,0.55,41.67
27,0.55,42.14
28,0.55,42.35
29,0.55,44.78
30,0.54,43.49
31,0.54,43.6
32,0.54,44.38
33,0.53,43.85
34,0.53,44.51
35,0.53,44.93
36,0.52,44.82
37,0.52,44.78
38,0.52,45.1
39,0.52,46.94
40,0.52,45.29
41,0.51,45.33
42,0.51,45.61
43,0.5,45.59
44,0.5,45.62
45,0.51,46.05
46,0.5,45.39
47,0.5,45.76
48,0.5,46.26
49,0.49,47.93
50,0.5,46.22
51,0.49,46.39
52,0.49,46.53
53,0.49,46.83
54,0.48,46.7
55,0.49,46.25
56,0.49,46.46
57,0.48,46.95
58,0.48,47.1
59,0.48,48.32
60,0.47,47.62
61,0.47,47.4
62,0.47,47.16
63,0.47,47.44
64,0.47,47.42
65,0.47,47.46
66,0.47,48.0
67,0.46,47.92
68,0.46,47.46
69,0.47,48.79
70,0.46,47.46
71,0.45,48.21
72,0.46,47.82
73,0.45,48.21
74,0.45,48.17
75,0.45,48.26
76,0.45,48.17
77,0.45,47.99
78,0.45,48.24
79,0.45,49.17
80,0.45,48.12
81,0.44,48.12
82,0.44,47.97
83,0.44,48.17
84,0.44,48.6
85,0.44,48.47
86,0.44,48.55
87,0.44,48.65
88,0.43,48.76
89,0.44,49.27
90,0.44,48.87
91,0.43,49.08
92,0.43,49.08
93,0.43,49.25
94,0.43,48.64
95,0.42,48.81
96,0.43,48.74
97,0.43,48.71
98,0.42,48.87
99,0.42,49.54
100,0.42,48.55
101,0.42,48.92
102,0.41,48.91
103,0.42,48.92
104,0.42,48.67
105,0.41,48.72
106,0.41,48.96
107,0.42,48.53
108,0.41,48.63
109,0.41,49.65
110,0.41,48.92
111,0.41,48.69
112,0.41,48.69
113,0.4,48.77
114,0.41,48.6
115,0.41,48.56
116,0.41,48.52
117,0.41,48.42
118,0.4,48.73
119,0.4,49.7
120,0.4,48.6
121,0.4,48.56
122,0.4,48.69
123,0.39,48.72
124,0.4,48.54
125,0.4,48.61
126,0.39,48.7
127,0.39,48.66
128,0.39,48.59
129,0.39,49.72
130,0.39,48.71
131,0.39,48.74
132,0.39,48.18
133,0.39,48.62
134,0.39,48.32
135,0.39,48.22
136,0.38,48.6
137,0.38,48.88
138,0.38,48.71
139,0.39,49.43
140,0.38,48.76
141,0.38,48.9
142,0.38,48.95
143,0.38,48.56
144,0.38,48.5
145,0.38,48.72
146,0.38,48.67
147,0.37,48.82
148,0.38,48.54
149,0.38,49.61
150,0.37,48.52
151,0.38,48.58
152,0.38,48.39
153,0.38,48.41
154,0.37,48.81
155,0.37,48.63
156,0.38,48.4
157,0.38,48.26
158,0.37,48.52
159,0.37,49.61
160,0.37,48.51
161,0.37,48.66
162,0.37,48.4
163,0.38,48.5
164,0.37,48.83
165,0.37,48.25
166,0.37,48.01
167,0.36,48.1
168,0.36,48.52
169,0.37,49.52
170,0.36,47.9
171,0.36,48.48
172,0.37,48.28
173,0.36,48.52
174,0.36,48.14
175,0.36,48.59
176,0.36,48.27
177,0.37,48.52
178,0.36,48.33
179,0.36,49.83
180,0.37,48.28
181,0.35,48.14
182,0.36,47.96
183,0.36,48.06
184,0.35,48.3
185,0.37,48.32
186,0.36,47.78
187,0.37,48.49
188,0.36,48.16
189,0.36,49.47
190,0.36,48.11
191,0.36,48.38
192,0.36,48.13
193,0.36,48.15
194,0.35,48.4
195,0.35,48.17
196,0.35,48.0
197,0.36,48.0
198,0.36,47.96
199,0.36,49.4
