Round,Train Loss,Accuracy
0,1.99,9.99
1,1.8,9.59
2,1.64,8.1
3,1.54,7.18
4,1.4,7.81
5,1.36,8.71
6,1.29,9.69
7,1.23,10.24
8,1.19,10.81
9,1.18,11.48
10,1.16,12.48
11,1.14,13.15
12,1.12,13.72
13,1.1,13.96
14,1.09,14.13
15,1.08,14.37
16,1.06,14.55
17,1.06,14.72
18,1.05,14.83
19,1.04,15.04
20,1.03,15.19
21,1.03,15.25
22,1.03,15.45
23,1.0,15.78
24,1.02,15.84
25,1.01,16.08
26,0.99,16.23
27,0.99,16.25
28,0.99,16.43
29,0.99,16.61
30,0.98,16.71
31,0.98,16.79
32,0.97,16.97
33,0.97,17.09
34,0.96,17.4
35,0.96,17.44
36,0.96,17.62
37,0.96,17.45
38,0.95,17.83
39,0.94,17.77
40,0.95,17.77
41,0.95,17.97
42,0.95,18.26
43,0.94,18.48
44,0.93,18.53
45,0.93,18.61
46,0.93,18.68
47,0.93,18.55
48,0.92,18.72
49,0.93,18.79
50,0.94,18.88
51,0.93,19.25
52,0.92,19.43
53,0.92,19.4
54,0.91,19.56
55,0.91,19.62
56,0.91,19.64
57,0.92,20.01
58,0.9,20.34
59,0.9,20.34
60,0.89,20.25
61,0.9,20.28
62,0.92,20.58
63,0.88,20.68
64,0.89,20.24
65,0.91,20.35
66,0.89,20.29
67,0.89,20.51
68,0.89,20.75
69,0.9,20.8
70,0.88,20.77
71,0.89,20.77
72,0.87,20.82
73,0.89,21.02
74,0.88,21.16
75,0.87,21.13
76,0.87,20.89
77,0.86,20.87
78,0.86,20.93
79,0.88,21.13
80,0.87,21.26
81,0.86,21.4
82,0.86,21.59
83,0.87,21.74
84,0.86,21.64
85,0.86,21.64
86,0.85,21.6
87,0.88,21.56
88,0.87,21.77
89,0.85,21.77
90,0.84,21.66
91,0.85,21.74
92,0.86,21.95
93,0.85,21.99
94,0.84,22.03
95,0.85,22.1
96,0.84,22.26
97,0.84,22.4
98,0.84,22.43
99,0.85,22.5
100,0.84,22.49
101,0.84,22.41
102,0.84,22.29
103,0.84,22.41
104,0.84,22.96
105,0.83,22.82
106,0.83,22.82
107,0.83,22.93
108,0.85,23.08
109,0.83,23.23
110,0.83,23.24
111,0.83,23.25
112,0.83,23.07
113,0.82,23.2
114,0.83,23.44
115,0.83,23.52
116,0.82,23.57
117,0.83,23.56
118,0.82,23.63
119,0.82,23.75
120,0.83,23.71
121,0.81,23.58
122,0.81,23.74
123,0.81,23.92
124,0.81,23.77
125,0.79,23.95
126,0.8,23.82
127,0.82,23.87
128,0.81,24.0
129,0.8,24.04
130,0.79,24.07
131,0.79,24.11
132,0.8,24.24
133,0.78,24.15
134,0.78,24.24
135,0.79,24.21
136,0.78,24.23
137,0.8,24.38
138,0.79,24.48
139,0.79,24.36
140,0.77,24.48
141,0.79,24.56
142,0.79,24.77
143,0.79,24.44
144,0.78,24.54
145,0.78,24.63
146,0.77,24.56
147,0.78,24.56
148,0.77,24.82
149,0.77,24.95
150,0.77,24.94
151,0.77,25.0
152,0.77,25.06
153,0.75,25.04
154,0.76,25.22
155,0.77,25.47
156,0.76,25.39
157,0.77,25.63
158,0.76,25.53
159,0.76,25.72
160,0.76,25.82
161,0.74,25.84
162,0.75,25.75
163,0.75,25.9
164,0.74,25.97
165,0.73,25.89
166,0.75,25.83
167,0.75,26.23
168,0.74,26.13
169,0.74,26.18
170,0.76,26.04
171,0.75,26.08
172,0.73,26.1
173,0.73,26.38
174,0.74,26.38
175,0.72,26.25
176,0.73,26.22
177,0.72,26.16
178,0.73,26.39
179,0.72,26.23
180,0.72,26.55
181,0.73,26.55
182,0.73,26.54
183,0.71,26.69
184,0.72,26.72
185,0.7,26.84
186,0.72,26.75
187,0.7,26.69
188,0.72,26.8
189,0.71,26.8
190,0.71,26.85
191,0.71,27.13
192,0.72,27.12
193,0.68,27.0
194,0.71,27.31
195,0.72,27.32
196,0.71,27.54
197,0.71,27.34
198,0.7,27.57
199,0.72,27.47
