Round,Train Loss,Accuracy
0,1.21,10.24
1,1.01,10.76
2,0.92,17.19
3,0.87,19.16
4,0.84,21.39
5,0.82,23.92
6,0.79,25.48
7,0.77,26.41
8,0.76,27.56
9,0.74,28.19
10,0.73,29.22
11,0.71,29.9
12,0.71,30.47
13,0.69,31.03
14,0.69,31.96
15,0.67,32.5
16,0.66,33.41
17,0.65,34.57
18,0.64,35.14
19,0.64,35.49
20,0.63,36.01
21,0.63,36.38
22,0.62,36.64
23,0.62,37.35
24,0.62,37.59
25,0.61,38.01
26,0.6,38.14
27,0.6,38.56
28,0.6,38.7
29,0.59,39.03
30,0.59,39.45
31,0.59,39.51
32,0.58,40.15
33,0.58,40.34
34,0.57,40.25
35,0.57,40.43
36,0.57,40.98
37,0.57,41.08
38,0.57,41.53
39,0.56,41.69
40,0.56,41.51
41,0.56,41.96
42,0.56,42.09
43,0.56,42.59
44,0.55,42.62
45,0.55,42.99
46,0.55,43.31
47,0.55,43.32
48,0.54,43.58
49,0.55,43.31
50,0.54,43.66
51,0.54,44.26
52,0.54,44.36
53,0.54,44.27
54,0.53,44.39
55,0.53,44.65
56,0.53,44.85
57,0.53,44.95
58,0.53,45.12
59,0.52,45.38
60,0.52,45.49
61,0.52,45.47
62,0.52,45.55
63,0.52,45.48
64,0.51,45.68
65,0.52,45.77
66,0.51,46.16
67,0.51,46.11
68,0.51,46.5
69,0.51,46.45
70,0.51,46.85
71,0.5,46.68
72,0.5,46.83
73,0.5,46.7
74,0.5,46.96
75,0.5,47.29
76,0.49,47.1
77,0.5,47.03
78,0.5,47.12
79,0.49,47.21
80,0.49,47.24
81,0.49,47.24
82,0.49,47.34
83,0.49,47.15
84,0.49,47.21
85,0.49,47.5
86,0.49,47.32
87,0.49,47.47
88,0.48,47.77
89,0.48,47.33
90,0.49,47.46
91,0.48,47.65
92,0.48,48.07
93,0.48,47.74
94,0.49,47.93
95,0.48,48.07
96,0.48,47.99
97,0.47,47.89
98,0.47,48.05
99,0.47,47.98
100,0.48,48.26
101,0.48,48.16
102,0.48,48.36
103,0.47,48.48
104,0.47,48.38
105,0.47,48.13
106,0.47,48.27
107,0.47,48.37
108,0.46,48.33
109,0.46,48.07
110,0.47,48.65
111,0.46,48.47
112,0.46,48.31
113,0.47,48.57
114,0.46,48.23
115,0.46,49.14
116,0.46,48.87
117,0.46,48.87
118,0.46,48.88
119,0.46,48.77
120,0.46,48.8
121,0.46,49.23
122,0.45,49.14
123,0.46,48.99
124,0.45,48.83
125,0.45,48.93
126,0.45,49.13
127,0.45,49.08
128,0.45,49.34
129,0.45,49.12
130,0.45,49.21
131,0.46,48.99
132,0.45,49.3
133,0.45,49.27
134,0.45,49.47
135,0.45,49.44
136,0.45,49.42
137,0.45,49.92
138,0.45,49.84
139,0.44,49.49
140,0.44,49.46
141,0.44,49.4
142,0.45,49.56
143,0.44,49.57
144,0.44,49.76
145,0.44,49.78
146,0.44,49.8
147,0.44,49.82
148,0.44,49.8
149,0.44,49.67
150,0.44,49.82
151,0.44,49.49
152,0.44,49.74
153,0.44,50.1
154,0.43,49.94
155,0.43,50.0
156,0.44,50.17
157,0.43,50.38
158,0.44,50.02
159,0.43,50.04
160,0.43,50.28
161,0.43,50.52
162,0.43,50.22
163,0.43,50.26
164,0.43,50.5
165,0.43,50.27
166,0.43,50.47
167,0.43,50.51
168,0.43,50.2
169,0.42,50.38
170,0.42,50.51
171,0.42,50.39
172,0.42,50.48
173,0.43,50.66
174,0.42,50.62
175,0.42,50.42
176,0.42,50.54
177,0.42,50.49
178,0.42,50.23
179,0.42,50.41
180,0.42,50.38
181,0.42,50.52
182,0.42,50.61
183,0.42,50.4
184,0.42,50.66
185,0.42,50.39
186,0.41,50.66
187,0.41,50.55
188,0.41,50.5
189,0.41,50.52
190,0.41,50.73
191,0.42,50.55
192,0.42,50.49
193,0.42,50.42
194,0.41,50.6
195,0.42,50.56
196,0.41,50.62
197,0.41,50.72
198,0.41,50.59
199,0.41,50.56
